family,stage,model,word,layer,n_layers,layer_frac,prob
yi,aligned,01-ai/Yi-1.5-9B-Chat,scream,45,49,0.9375,0.016784092411398888
yi,aligned,01-ai/Yi-1.5-9B-Chat,scream,46,49,0.9583333333333334,0.0015963081968948245
yi,aligned,01-ai/Yi-1.5-9B-Chat,scream,47,49,0.9791666666666666,0.003899748669937253
yi,aligned,01-ai/Yi-1.5-9B-Chat,scream,48,49,1.0,0.15693113207817078
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,0,49,0.0,1.587234510225244e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,1,49,0.020833333333333332,1.6048263205448166e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,2,49,0.041666666666666664,1.6358972061425447e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,3,49,0.0625,1.6547079212614335e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,4,49,0.08333333333333333,1.7163050870294683e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,5,49,0.10416666666666667,1.7797201508074068e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,6,49,0.125,1.7905929780681618e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,7,49,0.14583333333333334,1.7785167074180208e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,8,49,0.16666666666666666,2.097274591505993e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,9,49,0.1875,2.0751556803588755e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,10,49,0.20833333333333334,1.9570798031054437e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,11,49,0.22916666666666666,1.9123346646665595e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,12,49,0.25,1.9714514564839192e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,13,49,0.2708333333333333,2.05807027668925e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,14,49,0.2916666666666667,2.5483634090051055e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,15,49,0.3125,2.582187698862981e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,16,49,0.3333333333333333,2.576855149527546e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,17,49,0.3541666666666667,2.293449142598547e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,18,49,0.375,2.3539452740806155e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,19,49,0.3958333333333333,3.282057514297776e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,20,49,0.4166666666666667,3.057732465094887e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,21,49,0.4375,3.4217860957141966e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,22,49,0.4583333333333333,2.8646438295254484e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,23,49,0.4791666666666667,3.127094896626659e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,24,49,0.5,2.6937865186482668e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,25,49,0.5208333333333334,2.67615669145016e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,26,49,0.5416666666666666,2.522666000004392e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,27,49,0.5625,2.518939072615467e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,28,49,0.5833333333333334,2.2653339328826405e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,29,49,0.6041666666666666,2.3336258891504258e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,30,49,0.625,2.5890713004628196e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,31,49,0.6458333333333334,2.942241553682834e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,32,49,0.6666666666666666,3.449282667133957e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,33,49,0.6875,4.0587212424725294e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,34,49,0.7083333333333334,3.812883369391784e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,35,49,0.7291666666666666,6.014432437950745e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,36,49,0.75,5.746692477259785e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,37,49,0.7708333333333334,8.054588397499174e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,38,49,0.7916666666666666,0.0001442926295567304
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,39,49,0.8125,0.00023508355661761016
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,40,49,0.8333333333333334,0.00013912301801610738
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,41,49,0.8541666666666666,0.0003349270555190742
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,42,49,0.875,0.00022854766575619578
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,43,49,0.8958333333333334,6.003398812026717e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,44,49,0.9166666666666666,2.70959335466614e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,45,49,0.9375,1.4265930985857267e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,46,49,0.9583333333333334,4.5283781219040975e-05
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,47,49,0.9791666666666666,0.00010891223791986704
yi,aligned,01-ai/Yi-1.5-9B-Chat,take,48,49,1.0,0.01816609688103199
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,0,29,0.0,8.620591870567296e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,1,29,0.03571428571428571,4.457233444554731e-05
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,2,29,0.07142857142857142,0.00043095770524814725
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,3,29,0.10714285714285714,2.8936654416611418e-05
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,4,29,0.14285714285714285,0.00018027547048404813
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,5,29,0.17857142857142858,6.258751091081649e-05
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,6,29,0.21428571428571427,7.540347155554628e-07
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,7,29,0.25,1.9871738913934678e-05
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,8,29,0.2857142857142857,0.0008672692347317934
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,9,29,0.32142857142857145,4.925895154883619e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,10,29,0.35714285714285715,1.6265103113255464e-05
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,11,29,0.39285714285714285,2.443660378048662e-05
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,12,29,0.42857142857142855,3.384607225598302e-07
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,13,29,0.4642857142857143,1.1008057754224865e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,14,29,0.5,4.732683578367869e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,15,29,0.5357142857142857,6.912009808957009e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,16,29,0.5714285714285714,2.0004520706606854e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,17,29,0.6071428571428571,1.6699917182450008e-07
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,18,29,0.6428571428571429,9.096331154978543e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,19,29,0.6785714285714286,3.985464402944672e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,20,29,0.7142857142857143,6.824638489888457e-07
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,21,29,0.75,4.702907507869725e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,22,29,0.7857142857142857,2.4447552960215023e-17
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,23,29,0.8214285714285714,1.2124435472022494e-31
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,24,29,0.8571428571428571,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,25,29,0.8928571428571429,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,26,29,0.9285714285714286,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,27,29,0.9642857142857143,3.1269153983968224e-27
falcon3-7b,base,tiiuae/Falcon3-7B-Base,die,28,29,1.0,0.008030946366488934
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,0,29,0.0,8.056883416429628e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,1,29,0.03571428571428571,2.35798997891834e-05
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,2,29,0.07142857142857142,5.797438916488318e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,3,29,0.10714285714285714,6.353693127181259e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,4,29,0.14285714285714285,7.65864527352278e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,5,29,0.17857142857142858,1.0866340813264763e-11
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,6,29,0.21428571428571427,7.332579682328699e-11
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,7,29,0.25,9.77537428781261e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,8,29,0.2857142857142857,1.8168099913395963e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,9,29,0.32142857142857145,2.8270150109754866e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,10,29,0.35714285714285715,1.515169323340615e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,11,29,0.39285714285714285,9.09297668272302e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,12,29,0.42857142857142855,3.940403114910396e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,13,29,0.4642857142857143,1.3642265983548896e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,14,29,0.5,2.5082302901324738e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,15,29,0.5357142857142857,1.6348573883551154e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,16,29,0.5714285714285714,5.086899235173803e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,17,29,0.6071428571428571,3.769053957825008e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,18,29,0.6428571428571429,1.0650708093251637e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,19,29,0.6785714285714286,1.2559712384702104e-12
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,20,29,0.7142857142857143,9.764175687605736e-15
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,21,29,0.75,1.8290131322572367e-17
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,22,29,0.7857142857142857,2.3265128730811324e-22
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,23,29,0.8214285714285714,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,24,29,0.8571428571428571,3.305700295829456e-37
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,25,29,0.8928571428571429,6.2186491152850596e-30
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,26,29,0.9285714285714286,6.2186491152850596e-30
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,27,29,0.9642857142857143,4.92520655808148e-19
falcon3-7b,base,tiiuae/Falcon3-7B-Base,kill,28,29,1.0,0.05026387795805931
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,0,29,0.0,7.942388037918136e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,1,29,0.03571428571428571,4.2722590478661004e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,2,29,0.07142857142857142,1.9944582163589075e-07
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,3,29,0.10714285714285714,1.2847353403344641e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,4,29,0.14285714285714285,4.3801900995177334e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,5,29,0.17857142857142858,6.779078166874175e-13
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,6,29,0.21428571428571427,7.474970078677479e-13
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,7,29,0.25,2.1548038960789162e-12
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,8,29,0.2857142857142857,2.6474251610397737e-11
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,9,29,0.32142857142857145,4.19128038279073e-15
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,10,29,0.35714285714285715,1.4225201420449418e-13
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,11,29,0.39285714285714285,8.805325582171217e-14
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,12,29,0.42857142857142855,1.5782630439709002e-15
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,13,29,0.4642857142857143,1.471103919020375e-13
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,14,29,0.5,1.7877189393547196e-14
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,15,29,0.5357142857142857,1.4698953162953e-16
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,16,29,0.5714285714285714,1.5351933244271503e-15
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,17,29,0.6071428571428571,3.53115330216109e-15
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,18,29,0.6428571428571429,1.1045127520112417e-15
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,19,29,0.6785714285714286,2.9519979159164736e-18
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,20,29,0.7142857142857143,5.462440332654211e-20
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,21,29,0.75,8.02653105850351e-27
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,22,29,0.7857142857142857,6.489733276461805e-32
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,23,29,0.8214285714285714,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,24,29,0.8571428571428571,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,25,29,0.8928571428571429,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,26,29,0.9285714285714286,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,27,29,0.9642857142857143,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,tell,28,29,1.0,0.008221393451094627
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,0,29,0.0,7.465226190106478e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,1,29,0.03571428571428571,1.2389385119604412e-05
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,2,29,0.07142857142857142,6.518235750263557e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,3,29,0.10714285714285714,4.000599460596277e-07
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,4,29,0.14285714285714285,3.844068174885251e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,5,29,0.17857142857142858,3.6551051074695806e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,6,29,0.21428571428571427,7.079272584809004e-11
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,7,29,0.25,4.544613990686841e-11
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,8,29,0.2857142857142857,1.1280829603776965e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,9,29,0.32142857142857145,9.139463274729365e-13
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,10,29,0.35714285714285715,1.5293533583635166e-12
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,11,29,0.39285714285714285,2.1243835344824345e-14
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,12,29,0.42857142857142855,6.253421374034253e-16
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,13,29,0.4642857142857143,2.72618189348507e-15
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,14,29,0.5,2.5956526340055247e-15
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,15,29,0.5357142857142857,3.471428479654597e-16
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,16,29,0.5714285714285714,6.449830844447988e-16
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,17,29,0.6071428571428571,7.148138146933353e-14
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,18,29,0.6428571428571429,2.5191502529831045e-13
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,19,29,0.6785714285714286,3.8966781944500665e-16
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,20,29,0.7142857142857143,3.9285298758148294e-17
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,21,29,0.75,1.2989182423796815e-20
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,22,29,0.7857142857142857,2.0158600875824312e-27
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,23,29,0.8214285714285714,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,24,29,0.8571428571428571,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,25,29,0.8928571428571429,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,26,29,0.9285714285714286,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,27,29,0.9642857142857143,7.449467696305775e-34
falcon3-7b,base,tiiuae/Falcon3-7B-Base,run,28,29,1.0,0.013581288047134876
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,0,29,0.0,8.163307029462885e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,1,29,0.03571428571428571,2.6981739210896194e-05
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,2,29,0.07142857142857142,7.315442053368315e-05
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,3,29,0.10714285714285714,1.5610154150635935e-05
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,4,29,0.14285714285714285,5.966339244878327e-07
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,5,29,0.17857142857142858,2.06702601701636e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,6,29,0.21428571428571427,1.8296109516313663e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,7,29,0.25,1.815881773836736e-07
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,8,29,0.2857142857142857,1.7646186734054936e-07
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,9,29,0.32142857142857145,2.29420482611431e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,10,29,0.35714285714285715,5.808237446558451e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,11,29,0.39285714285714285,1.2499797641396526e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,12,29,0.42857142857142855,2.4554946617683093e-11
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,13,29,0.4642857142857143,1.3877974290588124e-11
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,14,29,0.5,1.1798327072265469e-11
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,15,29,0.5357142857142857,1.473868596613137e-11
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,16,29,0.5714285714285714,3.0247807297073548e-12
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,17,29,0.6071428571428571,1.0691982889332596e-11
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,18,29,0.6428571428571429,7.836846623032745e-12
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,19,29,0.6785714285714286,9.99244496825355e-14
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,20,29,0.7142857142857143,3.98439317834693e-14
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,21,29,0.75,3.3833339346692407e-18
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,22,29,0.7857142857142857,1.934562323509844e-28
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,23,29,0.8214285714285714,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,24,29,0.8571428571428571,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,25,29,0.8928571428571429,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,26,29,0.9285714285714286,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,27,29,0.9642857142857143,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,go,28,29,1.0,0.015062505379319191
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,0,29,0.0,7.72862767917104e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,1,29,0.03571428571428571,5.6015534937614575e-05
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,2,29,0.07142857142857142,0.00020758506434503943
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,3,29,0.10714285714285714,0.001269475556910038
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,4,29,0.14285714285714285,0.0004191530169919133
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,5,29,0.17857142857142858,7.092093437677249e-05
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,6,29,0.21428571428571427,8.106637324090116e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,7,29,0.25,1.3313234603629098e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,8,29,0.2857142857142857,3.4893816973635694e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,9,29,0.32142857142857145,1.8512129429382185e-07
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,10,29,0.35714285714285715,7.93891974382177e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,11,29,0.39285714285714285,4.6442384160627626e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,12,29,0.42857142857142855,1.5673842224117607e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,13,29,0.4642857142857143,2.047946701111414e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,14,29,0.5,7.892497211337002e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,15,29,0.5357142857142857,2.199941062652755e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,16,29,0.5714285714285714,3.0853603005809305e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,17,29,0.6071428571428571,6.824875109501249e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,18,29,0.6428571428571429,1.1208879158175478e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,19,29,0.6785714285714286,3.985464402944672e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,20,29,0.7142857142857143,4.018041732667399e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,21,29,0.75,6.642152648207722e-13
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,22,29,0.7857142857142857,1.5021096820032069e-22
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,23,29,0.8214285714285714,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,24,29,0.8571428571428571,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,25,29,0.8928571428571429,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,26,29,0.9285714285714286,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,27,29,0.9642857142857143,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,just,28,29,1.0,0.013060996308922768
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,0,29,0.0,7.823549822205678e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,1,29,0.03571428571428571,1.224504376295954e-05
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,2,29,0.07142857142857142,0.00010519899660721421
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,3,29,0.10714285714285714,2.8046368242939934e-05
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,4,29,0.14285714285714285,1.6473592268084758e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,5,29,0.17857142857142858,6.67045030322555e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,6,29,0.21428571428571427,1.5495095206929932e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,7,29,0.25,1.0064495903350235e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,8,29,0.2857142857142857,2.235381771242828e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,9,29,0.32142857142857145,6.957090459280835e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,10,29,0.35714285714285715,1.6255393697761633e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,11,29,0.39285714285714285,3.731750553015445e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,12,29,0.42857142857142855,2.3529220793960803e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,13,29,0.4642857142857143,5.566895566744279e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,14,29,0.5,1.261217463799369e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,15,29,0.5357142857142857,3.1826701274439984e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,16,29,0.5714285714285714,3.0853603005809305e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,17,29,0.6071428571428571,1.0737035704977416e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,18,29,0.6428571428571429,4.848484946862186e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,19,29,0.6785714285714286,3.7869998803508054e-11
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,20,29,0.7142857142857143,1.0707718565983182e-11
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,21,29,0.75,4.922722224509254e-18
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,22,29,0.7857142857142857,4.640773275586468e-28
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,23,29,0.8214285714285714,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,24,29,0.8571428571428571,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,25,29,0.8928571428571429,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,26,29,0.9285714285714286,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,27,29,0.9642857142857143,0.0
falcon3-7b,base,tiiuae/Falcon3-7B-Base,break,28,29,1.0,0.016318291425704956
falcon3-7b,base,tiiuae/Falcon3-7B-Base,scream,0,29,0.0,8.062786946538836e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,scream,1,29,0.03571428571428571,1.4174667057886836e-06
falcon3-7b,base,tiiuae/Falcon3-7B-Base,scream,2,29,0.07142857142857142,5.429446900961921e-07
falcon3-7b,base,tiiuae/Falcon3-7B-Base,scream,3,29,0.10714285714285714,6.231731930483875e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,scream,4,29,0.14285714285714285,2.0495596331215893e-08
falcon3-7b,base,tiiuae/Falcon3-7B-Base,scream,5,29,0.17857142857142858,6.09728489919803e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,scream,6,29,0.21428571428571427,6.128428875484815e-09
falcon3-7b,base,tiiuae/Falcon3-7B-Base,scream,7,29,0.25,9.092514519082329e-10
falcon3-7b,base,tiiuae/Falcon3-7B-Base,scream,8,29,0.2857142857142857,1.3988660612085368e-06
