site_id,family,prompt_key,category,is_transgressive,gen_idx,base_model,aligned_model,transition,axis1,axis2,r_cos,r_ppmi
site_2000,tulu,power_4,power,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2001,tulu,power_4,power,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2002,tulu,power_5,power,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2003,tulu,power_5,power,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2004,tulu,power_5,power,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2005,tulu,profanity_1,profanity,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2006,tulu,profanity_1,profanity,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2007,tulu,profanity_1,profanity,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2008,tulu,profanity_2,profanity,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2009,tulu,profanity_2,profanity,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2010,tulu,profanity_2,profanity,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2011,tulu,profanity_3,profanity,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2012,tulu,profanity_3,profanity,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2013,tulu,profanity_3,profanity,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2014,tulu,profanity_4,profanity,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2015,tulu,profanity_4,profanity,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2016,tulu,profanity_4,profanity,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2017,tulu,profanity_5,profanity,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2018,tulu,profanity_5,profanity,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2019,tulu,profanity_5,profanity,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2020,tulu,substance_1,substance,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2021,tulu,substance_1,substance,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2022,tulu,substance_1,substance,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2023,tulu,substance_2,substance,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2024,tulu,substance_2,substance,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2025,tulu,substance_2,substance,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2026,tulu,substance_3,substance,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2027,tulu,substance_3,substance,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2028,tulu,substance_3,substance,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2029,tulu,substance_4,substance,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2030,tulu,substance_4,substance,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2031,tulu,substance_4,substance,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2032,tulu,substance_5,substance,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2033,tulu,substance_5,substance,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2034,tulu,substance_5,substance,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2035,tulu,neutral_1,neutral,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2036,tulu,neutral_1,neutral,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2037,tulu,neutral_1,neutral,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2038,tulu,neutral_2,neutral,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2039,tulu,neutral_2,neutral,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2040,tulu,neutral_2,neutral,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2041,tulu,neutral_3,neutral,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2042,tulu,neutral_3,neutral,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2043,tulu,neutral_3,neutral,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2044,tulu,neutral_4,neutral,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2045,tulu,neutral_4,neutral,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2046,tulu,neutral_4,neutral,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2047,tulu,neutral_5,neutral,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2048,tulu,neutral_5,neutral,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2049,tulu,neutral_5,neutral,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2050,tulu,neutral_6,neutral,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2051,tulu,neutral_6,neutral,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2052,tulu,neutral_6,neutral,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2053,tulu,neutral_7,neutral,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2054,tulu,neutral_7,neutral,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2055,tulu,neutral_7,neutral,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2056,tulu,institutional_labor_worker_1,institutional_labor_worker,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2057,tulu,institutional_labor_worker_1,institutional_labor_worker,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2058,tulu,institutional_labor_worker_1,institutional_labor_worker,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2059,tulu,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2060,tulu,institutional_labor_mgmt_1,institutional_labor_mgmt,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2061,tulu,institutional_labor_mgmt_1,institutional_labor_mgmt,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2062,tulu,institutional_labor_worker_2,institutional_labor_worker,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2063,tulu,institutional_labor_worker_2,institutional_labor_worker,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2064,tulu,institutional_labor_worker_2,institutional_labor_worker,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2065,tulu,institutional_labor_mgmt_2,institutional_labor_mgmt,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2066,tulu,institutional_labor_mgmt_2,institutional_labor_mgmt,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2067,tulu,institutional_labor_mgmt_2,institutional_labor_mgmt,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2068,tulu,institutional_labor_worker_3,institutional_labor_worker,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2069,tulu,institutional_labor_worker_3,institutional_labor_worker,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2070,tulu,institutional_labor_worker_3,institutional_labor_worker,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2071,tulu,institutional_labor_mgmt_3,institutional_labor_mgmt,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2072,tulu,institutional_labor_mgmt_3,institutional_labor_mgmt,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2073,tulu,institutional_labor_mgmt_3,institutional_labor_mgmt,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2074,tulu,institutional_labor_worker_4,institutional_labor_worker,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2075,tulu,institutional_labor_worker_4,institutional_labor_worker,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2076,tulu,institutional_labor_worker_4,institutional_labor_worker,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2077,tulu,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2078,tulu,institutional_labor_mgmt_4,institutional_labor_mgmt,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2079,tulu,institutional_labor_mgmt_4,institutional_labor_mgmt,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2080,tulu,institutional_labor_worker_5,institutional_labor_worker,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2081,tulu,institutional_labor_worker_5,institutional_labor_worker,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2082,tulu,institutional_labor_worker_5,institutional_labor_worker,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2083,tulu,institutional_labor_mgmt_5,institutional_labor_mgmt,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2084,tulu,institutional_labor_mgmt_5,institutional_labor_mgmt,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2085,tulu,institutional_labor_mgmt_5,institutional_labor_mgmt,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2086,tulu,institutional_housing_tenant_1,institutional_housing_tenant,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2087,tulu,institutional_housing_tenant_1,institutional_housing_tenant,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2088,tulu,institutional_housing_tenant_1,institutional_housing_tenant,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2089,tulu,institutional_housing_landlord_1,institutional_housing_landlord,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2090,tulu,institutional_housing_landlord_1,institutional_housing_landlord,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2091,tulu,institutional_housing_landlord_1,institutional_housing_landlord,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2092,tulu,institutional_housing_tenant_2,institutional_housing_tenant,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2093,tulu,institutional_housing_tenant_2,institutional_housing_tenant,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2094,tulu,institutional_housing_tenant_2,institutional_housing_tenant,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2095,tulu,institutional_housing_landlord_2,institutional_housing_landlord,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2096,tulu,institutional_housing_landlord_2,institutional_housing_landlord,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2097,tulu,institutional_housing_landlord_2,institutional_housing_landlord,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2098,tulu,institutional_medical_patient_1,institutional_medical_patient,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2099,tulu,institutional_medical_patient_1,institutional_medical_patient,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2100,tulu,institutional_medical_patient_1,institutional_medical_patient,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2101,tulu,institutional_medical_doctor_1,institutional_medical_doctor,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2102,tulu,institutional_medical_doctor_1,institutional_medical_doctor,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2103,tulu,institutional_medical_doctor_1,institutional_medical_doctor,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2104,tulu,institutional_police_citizen_1,institutional_police_citizen,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2105,tulu,institutional_police_citizen_1,institutional_police_citizen,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2106,tulu,institutional_police_citizen_1,institutional_police_citizen,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2107,tulu,institutional_police_officer_1,institutional_police_officer,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2108,tulu,institutional_police_officer_1,institutional_police_officer,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2109,tulu,institutional_police_officer_1,institutional_police_officer,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2110,tulu,institutional_govt_citizen_1,institutional_govt_citizen,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2111,tulu,institutional_govt_citizen_1,institutional_govt_citizen,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2112,tulu,institutional_govt_citizen_1,institutional_govt_citizen,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2113,tulu,institutional_govt_agency_1,institutional_govt_agency,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2114,tulu,institutional_govt_agency_1,institutional_govt_agency,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2115,tulu,institutional_govt_agency_1,institutional_govt_agency,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2116,tulu,institutional_govt_citizen_2,institutional_govt_citizen,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2117,tulu,institutional_govt_citizen_2,institutional_govt_citizen,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2118,tulu,institutional_govt_citizen_2,institutional_govt_citizen,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2119,tulu,institutional_govt_agency_2,institutional_govt_agency,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2120,tulu,institutional_govt_agency_2,institutional_govt_agency,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2121,tulu,institutional_govt_agency_2,institutional_govt_agency,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2122,tulu,institutional_political_citizen_1,institutional_political_citizen,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2123,tulu,institutional_political_citizen_1,institutional_political_citizen,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2124,tulu,institutional_political_citizen_1,institutional_political_citizen,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2125,tulu,institutional_political_party_1,institutional_political_party,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2126,tulu,institutional_political_party_1,institutional_political_party,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2127,tulu,institutional_political_party_1,institutional_political_party,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_2128,zephyr,sexual_liminal_1,sexual_liminal,True,0,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,sft→dpo,,,,
site_2129,zephyr,sexual_liminal_1,sexual_liminal,True,1,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,sft→dpo,,,,
site_2130,zephyr,sexual_liminal_1,sexual_liminal,True,2,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,sft→dpo,,,,
site_2131,zephyr,sexual_liminal_2,sexual_liminal,True,0,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,sft→dpo,,,,
site_2132,zephyr,sexual_liminal_2,sexual_liminal,True,1,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,sft→dpo,,,,
site_2133,zephyr,sexual_liminal_2,sexual_liminal,True,2,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,sft→dpo,,,,
site_2134,zephyr,sexual_liminal_3,sexual_liminal,True,0,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,sft→dpo,,,,
site_2135,zephyr,sexual_liminal_3,sexual_liminal,True,1,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,sft→dpo,,,,
site_2136,zephyr,sexual_liminal_3,sexual_liminal,True,2,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,sft→dpo,,,,
site_2137,zephyr,sexual_liminal_4,sexual_liminal,True,0,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,sft→dpo,,,,
site_2138,zephyr,sexual_liminal_4,sexual_liminal,True,1,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,sft→dpo,,,,
site_2139,zephyr,sexual_liminal_4,sexual_liminal,True,2,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,sft→dpo,,,,
site_2140,zephyr,sexual_liminal_5,sexual_liminal,True,0,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,sft→dpo,,,,
