frame,corpus,next_word,count
started to,hh_rlhf_rejected,feel,6
want to,hh_rlhf_rejected,contribute,13
want to,hh_rlhf_rejected,reuse,5
want to,hh_rlhf_rejected,only,6
wanted to,hh_rlhf_rejected,break,11
wants to,hh_rlhf_rejected,have,24
wanted to,hh_rlhf_rejected,harm,3
want to,hh_rlhf_rejected,escape,19
want to,hh_rlhf_rejected,leave,105
want to,hh_rlhf_rejected,highlight,19
want to,hh_rlhf_rejected,me,9
want to,hh_rlhf_rejected,draw,31
want to,hh_rlhf_rejected,write,134
want to,hh_rlhf_rejected,purchase,69
want to,hh_rlhf_rejected,record,26
wants to,hh_rlhf_rejected,record,5
want to,hh_rlhf_rejected,interrupt,9
wanted to,hh_rlhf_rejected,knock,3
began to,hh_rlhf_rejected,be,44
the knife and,hh_rlhf_rejected,the,3
wanted to,hh_rlhf_rejected,blow,3
want to,hh_rlhf_rejected,blow,18
want to,hh_rlhf_rejected,destroy,48
want to,hh_rlhf_rejected,fuck,9
moved to,hh_rlhf_rejected,the,39
want to,hh_rlhf_rejected,deal,23
want to,hh_rlhf_rejected,lash,5
want to,hh_rlhf_rejected,admit,8
want to,hh_rlhf_rejected,include,168
wanted to,hh_rlhf_rejected,use,36
want to,hh_rlhf_rejected,turn,101
want to,hh_rlhf_rejected,expand,10
want to,hh_rlhf_rejected,consult,76
want to,hh_rlhf_rejected,scrub,3
wants to,hh_rlhf_rejected,stay,8
want to,hh_rlhf_rejected,begin,17
wants to,hh_rlhf_rejected,make,25
want to,hh_rlhf_rejected,attach,27
want to,hh_rlhf_rejected,acknowledge,14
the knife and,hh_rlhf_rejected,do,3
want to,hh_rlhf_rejected,strike,4
want to,hh_rlhf_rejected,orgasm,7
want to,hh_rlhf_rejected,define,15
want to,hh_rlhf_rejected,grow,166
started to,hh_rlhf_rejected,develop,3
want to,hh_rlhf_rejected,complain,7
want to,hh_rlhf_rejected,coat,11
want to,hh_rlhf_rejected,fix,29
want to,hh_rlhf_rejected,eliminate,19
want to,hh_rlhf_rejected,rephrase,6
wants to,hh_rlhf_rejected,experience,4
want to,hh_rlhf_rejected,fake,12
want to,hh_rlhf_rejected,guarantee,4
wants to,hh_rlhf_rejected,murder,4
want to,hh_rlhf_rejected,trigger,4
want to,hh_rlhf_rejected,broaden,3
wanted to,hh_rlhf_rejected,destroy,4
want to,hh_rlhf_rejected,mention,45
wants to,hh_rlhf_rejected,take,14
want to,hh_rlhf_rejected,automate,4
want to,hh_rlhf_rejected,ride,14
wanted to,hh_rlhf_rejected,insult,10
want to,hh_rlhf_rejected,show,52
want to,hh_rlhf_rejected,rethink,9
want to,hh_rlhf_rejected,peel,10
wanted to,hh_rlhf_rejected,hurt,9
want to,hh_rlhf_rejected,obtain,20
want to,hh_rlhf_rejected,mail,4
want to,hh_rlhf_rejected,describe,34
want to,hh_rlhf_rejected,assume,3
want to,hh_rlhf_rejected,launder,6
want to,hh_rlhf_rejected,reach,33
want to,hh_rlhf_rejected,advise,7
wanted to,hh_rlhf_rejected,sound,5
want to,hh_rlhf_rejected,shoplift,6
want to,hh_rlhf_rejected,carry,34
chose to,hh_rlhf_rejected,run,3
want to,hh_rlhf_rejected,sabotage,10
wanted to,hh_rlhf_rejected,have,38
want to,hh_rlhf_rejected,add,692
want to,hh_rlhf_rejected,engage,48
want to,hh_rlhf_rejected,scam,5
want to,hh_rlhf_rejected,choose,253
want to,hh_rlhf_rejected,place,172
want to,hh_rlhf_rejected,spread,24
want to,hh_rlhf_rejected,seem,18
wanted to,hh_rlhf_rejected,cause,5
wanted to,hh_rlhf_rejected,behead,3
want to,hh_rlhf_rejected,scratch,6
want to,hh_rlhf_rejected,gamble,5
want to,hh_rlhf_rejected,interact,10
want to,hh_rlhf_rejected,fill,28
want to,hh_rlhf_rejected,trick,21
want to,hh_rlhf_rejected,respect,22
want to,hh_rlhf_rejected,tie,20
wants to,hh_rlhf_rejected,silence,4
want to,hh_rlhf_rejected,risk,52
want to,hh_rlhf_rejected,advocate,12
want to,hh_rlhf_rejected,intentionally,3
want to,hh_rlhf_rejected,laugh,4
want to,hh_rlhf_rejected,drive,52
want to,hh_rlhf_rejected,shift,5
want to,hh_rlhf_rejected,murder,18
want to,hh_rlhf_rejected,dispose,7
want to,hh_rlhf_rejected,drop,4
want to,hh_rlhf_rejected,swap,4
want to,hh_rlhf_rejected,handle,13
want to,hh_rlhf_rejected,accidentally,20
want to,hh_rlhf_rejected,disable,5
decided to,hh_rlhf_rejected,commit,3
want to,hh_rlhf_rejected,better,6
want to,hh_rlhf_rejected,deliver,4
wanted to,hh_rlhf_rejected,become,12
want to,hh_rlhf_rejected,clarify,39
want to,hh_rlhf_rejected,lose,71
want to,hh_rlhf_rejected,persuade,4
want to,hh_rlhf_rejected,perform,27
wanted to,hh_rlhf_rejected,confirm,3
want to,hh_rlhf_rejected,modify,12
wanted to,hh_rlhf_rejected,say,27
want to,hh_rlhf_rejected,assert,5
want to,hh_rlhf_rejected,treat,14
want to,hh_rlhf_rejected,order,25
want to,hh_rlhf_rejected,reassure,12
the knife and,hh_rlhf_rejected,your,3
want to,hh_rlhf_rejected,replace,55
wanted to,hh_rlhf_rejected,really,4
want to,hh_rlhf_rejected,teach,92
want to,hh_rlhf_rejected,wait,77
decided to,hh_rlhf_rejected,have,6
want to,hh_rlhf_rejected,brew,6
want to,hh_rlhf_rejected,train,36
want to,hh_rlhf_rejected,head,15
wanted to,hh_rlhf_rejected,change,13
want to,hh_rlhf_rejected,rip,6
wanted to,hh_rlhf_rejected,recommend,3
want to,hh_rlhf_rejected,damage,26
prepared to,hh_rlhf_rejected,make,10
started to,hh_rlhf_rejected,give,4
want to,hh_rlhf_rejected,twist,3
want to,hh_rlhf_rejected,mislead,33
want to,hh_rlhf_rejected,proceed,20
want to,hh_rlhf_rejected,lighten,6
want to,hh_rlhf_rejected,blur,5
want to,hh_rlhf_rejected,fight,27
wants to,hh_rlhf_rejected,use,18
want to,hh_rlhf_rejected,physically,13
wanted to,hh_rlhf_rejected,maintain,5
want to,hh_rlhf_rejected,dye,17
want to,hh_rlhf_rejected,lock,6
wanted to,hh_rlhf_rejected,charge,4
want to,hh_rlhf_rejected,lend,3
want to,hh_rlhf_rejected,borrow,14
prepared to,hh_rlhf_rejected,give,10
wanted to,hh_rlhf_rejected,start,12
wants to,hh_rlhf_rejected,change,8
want to,hh_rlhf_rejected,defend,7
want to,hh_rlhf_rejected,download,29
want to,hh_rlhf_rejected,revise,6
wanted to,hh_rlhf_rejected,check,7
want to,hh_rlhf_rejected,actively,7
want to,hh_rlhf_rejected,time,5
want to,hh_rlhf_rejected,first,34
want to,hh_rlhf_rejected,text,7
want to,hh_rlhf_rejected,roofie,3
want to,hh_rlhf_rejected,secretly,8
want to,hh_rlhf_rejected,completely,7
want to,hh_rlhf_rejected,act,10
want to,hh_rlhf_rejected,extract,8
want to,hh_rlhf_rejected,hijack,5
want to,hh_rlhf_rejected,manipulate,4
wanted to,hh_rlhf_rejected,control,7
want to,hh_rlhf_rejected,skip,17
prepared to,hh_rlhf_rejected,answer,18
wants to,hh_rlhf_rejected,avoid,11
want to,hh_rlhf_rejected,permanently,6
want to,hh_rlhf_rejected,embarrass,9
want to,hh_rlhf_rejected,reward,12
wanted to,hh_rlhf_rejected,avoid,16
want to,hh_rlhf_rejected,wash,44
want to,hh_rlhf_rejected,click,5
want to,hh_rlhf_rejected,conceal,10
wants to,hh_rlhf_rejected,know,18
want to,hh_rlhf_rejected,drag,3
prepared to,hh_rlhf_rejected,take,11
prepared to,hh_rlhf_rejected,respond,5
want to,hh_rlhf_rejected,criticize,5
want to,hh_rlhf_rejected,crash,7
want to,hh_rlhf_rejected,blackmail,3
wanted to,hh_rlhf_rejected,engage,6
wants to,hh_rlhf_rejected,try,12
want to,hh_rlhf_rejected,weigh,3
chose to,hh_rlhf_rejected,throw,3
wants to,hh_rlhf_rejected,speak,5
wants to,hh_rlhf_rejected,meet,3
want to,hh_rlhf_rejected,blame,5
wanted to,hh_rlhf_rejected,rebuild,3
wanted to,hh_rlhf_rejected,unify,3
want to,hh_rlhf_rejected,bomb,6
want to,hh_rlhf_rejected,install,40
want to,hh_rlhf_rejected,form,34
want to,hh_rlhf_rejected,improve,123
wanted to,hh_rlhf_rejected,take,28
wanted to,hh_rlhf_rejected,sell,10
want to,hh_rlhf_rejected,specify,8
prepared to,hh_rlhf_rejected,lie,4
started to,hh_rlhf_rejected,do,3
want to,hh_rlhf_rejected,target,18
prepared to,hh_rlhf_rejected,offer,6
want to,hh_rlhf_rejected,study,58
want to,hh_rlhf_rejected,consume,7
want to,hh_rlhf_rejected,drink,61
want to,hh_rlhf_rejected,warn,10
want to,hh_rlhf_rejected,address,37
want to,hh_rlhf_rejected,immobilize,6
want to,hh_rlhf_rejected,file,20
decided to,hh_rlhf_rejected,go,18
want to,hh_rlhf_rejected,incorporate,21
want to,hh_rlhf_rejected,piss,4
want to,hh_rlhf_rejected,re,14
want to,hh_rlhf_rejected,invite,13
want to,hh_rlhf_rejected,pierce,9
want to,hh_rlhf_rejected,capture,13
want to,hh_rlhf_rejected,win,13
want to,hh_rlhf_rejected,claim,6
want to,hh_rlhf_rejected,participate,29
wanted to,hh_rlhf_rejected,talk,20
wants to,hh_rlhf_rejected,hide,5
want to,hh_rlhf_rejected,o,5
began to,hh_rlhf_rejected,buy,3
want to,hh_rlhf_rejected,experiment,45
want to,hh_rlhf_rejected,tattoo,5
want to,hh_rlhf_rejected,arrange,7
want to,hh_rlhf_rejected,discipline,4
want to,hh_rlhf_rejected,catch,39
wanted to,hh_rlhf_rejected,eat,4
want to,hh_rlhf_rejected,rush,8
want to,hh_rlhf_rejected,stare,4
moved to,hh_rlhf_rejected,another,7
moved to,hh_rlhf_rejected,canada,9
want to,hh_rlhf_rejected,case,3
wants to,hh_rlhf_rejected,hear,11
want to,hh_rlhf_rejected,shave,18
wanted to,hh_rlhf_rejected,limit,3
wants to,hh_rlhf_rejected,undermine,3
want to,hh_rlhf_rejected,spoil,10
he wanted to,hh_rlhf_rejected,go,5
want to,hh_rlhf_rejected,attract,17
want to,hh_rlhf_rejected,also,60
want to,hh_rlhf_rejected,disconnect,4
want to,hh_rlhf_rejected,bully,5
want to,hh_rlhf_rejected,trim,16
want to,hh_rlhf_rejected,bust,3
want to,hh_rlhf_rejected,revolt,3
want to,hh_rlhf_rejected,stimulate,4
decided to,hh_rlhf_rejected,spend,4
want to,hh_rlhf_rejected,sing,11
want to,hh_rlhf_rejected,explore,105
want to,hh_rlhf_rejected,test,35
want to,hh_rlhf_rejected,combine,51
want to,hh_rlhf_rejected,wrap,15
want to,hh_rlhf_rejected,carefully,24
want to,hh_rlhf_rejected,bribe,7
want to,hh_rlhf_rejected,repeat,12
want to,hh_rlhf_rejected,distinguish,4
want to,hh_rlhf_rejected,circulate,3
want to,hh_rlhf_rejected,log,4
want to,hh_rlhf_rejected,slice,18
want to,hh_rlhf_rejected,slap,3
wanted to,hh_rlhf_rejected,run,5
wanted to,hh_rlhf_rejected,build,9
wants to,hh_rlhf_rejected,protect,6
want to,hh_rlhf_rejected,connect,31
want to,hh_rlhf_rejected,enjoy,22
wants to,hh_rlhf_rejected,fight,4
decided to,hh_rlhf_rejected,be,9
want to,hh_rlhf_rejected,smash,5
wants to,hh_rlhf_rejected,marry,3
want to,hh_rlhf_rejected,shame,3
want to,hh_rlhf_rejected,pass,22
want to,hh_rlhf_rejected,egg,4
want to,hh_rlhf_rejected,seek,31
want to,hh_rlhf_rejected,travel,53
prepared to,hh_rlhf_rejected,actually,6
want to,hh_rlhf_rejected,chat,19
wanted to,hh_rlhf_rejected,hear,15
started to,hh_rlhf_rejected,believe,3
want to,hh_rlhf_rejected,fold,15
want to,hh_rlhf_rejected,type,9
want to,hh_rlhf_rejected,cook,326
want to,hh_rlhf_rejected,maintain,35
want to,hh_rlhf_rejected,assess,3
wants to,hh_rlhf_rejected,lose,4
want to,hh_rlhf_rejected,kick,11
want to,hh_rlhf_rejected,swear,4
want to,hh_rlhf_rejected,fraudulently,4
want to,hh_rlhf_rejected,clean,95
want to,hh_rlhf_rejected,taste,6
want to,hh_rlhf_rejected,kiss,5
want to,hh_rlhf_rejected,print,18
wants to,hh_rlhf_rejected,find,11
want to,hh_rlhf_rejected,illegally,6
want to,hh_rlhf_rejected,appear,17
wants to,hh_rlhf_rejected,buy,16
want to,hh_rlhf_rejected,monitor,14
want to,hh_rlhf_rejected,raise,25
want to,hh_rlhf_rejected,catfish,15
began to,hh_rlhf_rejected,take,10
want to,hh_rlhf_rejected,discount,3
want to,hh_rlhf_rejected,influence,7
want to,hh_rlhf_rejected,informally,4
want to,hh_rlhf_rejected,breed,6
want to,hh_rlhf_rejected,scorch,3
want to,hh_rlhf_rejected,at,4
want to,hh_rlhf_rejected,accept,6
want to,hh_rlhf_rejected,gag,3
prepared to,hh_rlhf_rejected,help,6
want to,hh_rlhf_rejected,overstep,5
he wanted to,hh_rlhf_rejected,talk,4
want to,hh_rlhf_rejected,acquire,4
wants to,hh_rlhf_rejected,show,10
want to,hh_rlhf_rejected,argue,9
want to,hh_rlhf_rejected,smother,3
want to,hh_rlhf_rejected,handcuff,4
want to,hh_rlhf_rejected,develop,17
want to,hh_rlhf_rejected,simply,10
he wanted to,hh_rlhf_rejected,make,4
want to,hh_rlhf_rejected,disappoint,3
want to,hh_rlhf_rejected,ditch,3
wanted to,hh_rlhf_rejected,mention,18
want to,hh_rlhf_rejected,curse,4
wants to,hh_rlhf_rejected,engage,3
decided to,hh_rlhf_rejected,use,15
want to,hh_rlhf_rejected,increase,60
want to,hh_rlhf_rejected,summon,4
want to,hh_rlhf_rejected,reflect,4
want to,hh_rlhf_rejected,rely,11
want to,hh_rlhf_rejected,grab,6
decided to,hh_rlhf_rejected,enjoy,3
chose to,hh_rlhf_rejected,have,3
prepared to,hh_rlhf_rejected,spend,8
want to,hh_rlhf_rejected,sign,12
want to,hh_rlhf_rejected,dissolve,14
he wanted to,hh_rlhf_rejected,see,4
want to,hh_rlhf_rejected,cooperate,4
want to,hh_rlhf_rejected,pickpocket,4
want to,hh_rlhf_rejected,rape,5
want to,hh_rlhf_rejected,compare,31
wants to,hh_rlhf_rejected,draw,5
prepared to,hh_rlhf_rejected,talk,4
want to,hh_rlhf_rejected,brush,16
prepared to,hh_rlhf_rejected,apologize,4
decided to,hh_rlhf_rejected,break,4
want to,hh_rlhf_rejected,save,90
want to,hh_rlhf_rejected,waste,23
began to,hh_rlhf_rejected,slowly,3
want to,hh_rlhf_rejected,thank,10
want to,hh_rlhf_rejected,prioritize,12
wanted to,hh_rlhf_rejected,encourage,3
wanted to,hh_rlhf_rejected,communicate,4
want to,hh_rlhf_rejected,propose,5
wants to,hh_rlhf_rejected,generate,3
wants to,hh_rlhf_rejected,learn,20
want to,hh_rlhf_rejected,quickly,4
want to,hh_rlhf_rejected,siphon,3
want to,hh_rlhf_rejected,attribute,3
prepared to,hh_rlhf_rejected,follow,6
wants to,hh_rlhf_rejected,keep,8
want to,hh_rlhf_rejected,edit,9
want to,hh_rlhf_rejected,legalize,4
want to,hh_rlhf_rejected,earn,13
wanted to,hh_rlhf_rejected,move,3
want to,hh_rlhf_rejected,caution,9
want to,hh_rlhf_rejected,pre,5
want to,hh_rlhf_rejected,google,9
wanted to,hh_rlhf_rejected,help,16
want to,hh_rlhf_rejected,coordinate,3
want to,hh_rlhf_rejected,recruit,8
decided to,hh_rlhf_rejected,do,6
want to,hh_rlhf_rejected,lead,13
want to,hh_rlhf_rejected,color,4
decided to,hh_rlhf_rejected,send,3
want to,hh_rlhf_rejected,store,60
wants to,hh_rlhf_rejected,look,3
want to,hh_rlhf_rejected,mount,3
want to,hh_rlhf_rejected,allow,12
moved to,hh_rlhf_rejected,this,3
wants to,hh_rlhf_rejected,attack,4
want to,hh_rlhf_rejected,alter,3
wanted to,hh_rlhf_rejected,exclude,3
he wanted to,hh_rlhf_rejected,exclude,3
wants to,hh_rlhf_rejected,commit,5
want to,hh_rlhf_rejected,secure,5
want to,hh_rlhf_rejected,manage,22
want to,hh_rlhf_rejected,reconsider,5
want to,hh_rlhf_rejected,speed,6
want to,hh_rlhf_rejected,transfer,53
want to,hh_rlhf_rejected,promote,14
want to,hh_rlhf_rejected,stream,3
want to,hh_rlhf_rejected,receive,16
want to,hh_rlhf_rejected,advertise,3
want to,hh_rlhf_rejected,exploit,5
wanted to,hh_rlhf_rejected,send,5
started to,hh_rlhf_rejected,break,8
started to,hh_rlhf_rejected,be,9
wanted to,hh_rlhf_rejected,show,15
want to,hh_rlhf_rejected,wreak,3
want to,hh_rlhf_rejected,double,9
want to,hh_rlhf_rejected,produce,7
decided to,hh_rlhf_rejected,leave,9
want to,hh_rlhf_rejected,preserve,27
decided to,hh_rlhf_rejected,let,3
want to,hh_rlhf_rejected,quarter,3
wanted to,hh_rlhf_rejected,enter,3
want to,hh_rlhf_rejected,prove,3
want to,hh_rlhf_rejected,apply,96
want to,hh_rlhf_rejected,refinance,7
started to,hh_rlhf_rejected,get,15
wants to,hh_rlhf_rejected,live,6
wanted to,hh_rlhf_rejected,play,11
want to,hh_rlhf_rejected,dig,15
want to,hh_rlhf_rejected,walk,28
wants to,hh_rlhf_rejected,watch,3
wanted to,hh_rlhf_rejected,meet,8
want to,hh_rlhf_rejected,speculate,9
want to,hh_rlhf_rejected,pour,79
want to,hh_rlhf_rejected,erase,3
wants to,hh_rlhf_rejected,play,12
want to,hh_rlhf_rejected,model,3
decided to,hh_rlhf_rejected,turn,5
started to,hh_rlhf_rejected,take,8
want to,hh_rlhf_rejected,forget,5
want to,hh_rlhf_rejected,stick,37
started to,hh_rlhf_rejected,grow,8
want to,hh_rlhf_rejected,apologize,8
want to,hh_rlhf_rejected,step,9
want to,hh_rlhf_rejected,worry,8
wanted to,hh_rlhf_rejected,suggest,4
want to,hh_rlhf_rejected,belong,4
wanted to,hh_rlhf_rejected,accomplish,4
want to,hh_rlhf_rejected,refrigerate,6
wanted to,hh_rlhf_rejected,protect,7
wanted to,hh_rlhf_rejected,minimize,3
want to,hh_rlhf_rejected,convey,17
want to,hh_rlhf_rejected,identify,13
wanted to,hh_rlhf_rejected,decorate,3
want to,hh_rlhf_rejected,email,5
want to,hh_rlhf_rejected,carve,4
want to,hh_rlhf_rejected,brainstorm,6
want to,hh_rlhf_rejected,wipe,8
want to,hh_rlhf_rejected,list,6
want to,hh_rlhf_rejected,poke,10
wants to,hh_rlhf_rejected,move,3
want to,hh_rlhf_rejected,masturbate,3
wanted to,hh_rlhf_rejected,marry,3
want to,hh_rlhf_rejected,steer,13
want to,hh_rlhf_rejected,remain,9
want to,hh_rlhf_rejected,filter,4
wanted to,hh_rlhf_rejected,name,4
wanted to,hh_rlhf_rejected,clarify,10
started to,hh_rlhf_rejected,use,7
wants to,hh_rlhf_rejected,spread,10
want to,hh_rlhf_rejected,boil,16
want to,hh_rlhf_rejected,clone,3
want to,hh_rlhf_rejected,exercise,23
want to,hh_rlhf_rejected,cross,6
want to,hh_rlhf_rejected,invest,106
want to,hh_rlhf_rejected,exclude,4
wanted to,hh_rlhf_rejected,celebrate,3
want to,hh_rlhf_rejected,review,11
want to,hh_rlhf_rejected,design,8
started to,hh_rlhf_rejected,appear,4
wanted to,hh_rlhf_rejected,watch,7
want to,hh_rlhf_rejected,ship,12
want to,hh_rlhf_rejected,measure,38
want to,hh_rlhf_rejected,assemble,6
want to,hh_rlhf_rejected,drain,9
want to,hh_rlhf_rejected,space,11
want to,hh_rlhf_rejected,stir,39
wanted to,hh_rlhf_rejected,paint,3
she wanted to,hh_rlhf_rejected,paint,3
he wanted to,hh_rlhf_rejected,paint,3
want to,hh_rlhf_rejected,confirm,5
want to,hh_rlhf_rejected,soak,13
want to,hh_rlhf_rejected,compromise,3
started to,hh_rlhf_rejected,domesticate,3
want to,hh_rlhf_rejected,livestream,5
want to,hh_rlhf_rejected,lift,9
want to,hh_rlhf_rejected,diet,4
decided to,hh_rlhf_rejected,take,32
want to,hh_rlhf_rejected,determine,12
want to,hh_rlhf_rejected,fish,9
want to,hh_rlhf_rejected,back,5
want to,hh_rlhf_rejected,exchange,4
want to,hh_rlhf_rejected,replicate,8
want to,hh_rlhf_rejected,retell,8
want to,hh_rlhf_rejected,cancel,6
decided to,hh_rlhf_rejected,change,14
want to,hh_rlhf_rejected,retire,9
want to,hh_rlhf_rejected,adjust,34
wanted to,hh_rlhf_rejected,pay,3
want to,hh_rlhf_rejected,select,26
want to,hh_rlhf_rejected,miss,22
decided to,hh_rlhf_rejected,drink,11
want to,hh_rlhf_rejected,emulate,6
want to,hh_rlhf_rejected,close,10
want to,hh_rlhf_rejected,dream,4
wanted to,hh_rlhf_rejected,dream,3
wanted to,hh_rlhf_rejected,learn,16
want to,hh_rlhf_rejected,water,26
want to,hh_rlhf_rejected,pack,37
want to,hh_rlhf_rejected,blend,11
want to,hh_rlhf_rejected,guess,13
want to,hh_rlhf_rejected,hike,9
want to,hh_rlhf_rejected,encrypt,5
want to,hh_rlhf_rejected,scrape,12
want to,hh_rlhf_rejected,strengthen,9
want to,hh_rlhf_rejected,roll,8
want to,hh_rlhf_rejected,clear,10
want to,hh_rlhf_rejected,overcome,7
wants to,hh_rlhf_rejected,understand,3
want to,hh_rlhf_rejected,decide,27
want to,hh_rlhf_rejected,operate,3
wants to,hh_rlhf_rejected,control,6
started to,hh_rlhf_rejected,split,5
want to,hh_rlhf_rejected,regularly,3
want to,hh_rlhf_rejected,wake,3
want to,hh_rlhf_rejected,rinse,7
want to,hh_rlhf_rejected,heat,95
decided to,hh_rlhf_rejected,build,5
began to,hh_rlhf_rejected,experiment,4
want to,hh_rlhf_rejected,paint,47
want to,hh_rlhf_rejected,flip,22
want to,hh_rlhf_rejected,negotiate,5
want to,hh_rlhf_rejected,sanitize,5
want to,hh_rlhf_rejected,poop,4
wanted to,hh_rlhf_rejected,point,4
want to,hh_rlhf_rejected,fry,32
want to,hh_rlhf_rejected,paste,3
want to,hh_rlhf_rejected,organize,11
want to,hh_rlhf_rejected,balance,5
decided to,hh_rlhf_rejected,ascribe,3
wanted to,hh_rlhf_rejected,visit,3
began to,hh_rlhf_rejected,grow,5
began to,hh_rlhf_rejected,wage,3
want to,hh_rlhf_rejected,either,17
decided to,hh_rlhf_rejected,see,3
wanted to,hh_rlhf_rejected,focus,3
prepared to,hh_rlhf_rejected,explain,3
want to,hh_rlhf_rejected,sit,10
want to,hh_rlhf_rejected,solve,25
want to,hh_rlhf_rejected,over,9
want to,hh_rlhf_rejected,stuff,4
want to,hh_rlhf_rejected,count,12
want to,hh_rlhf_rejected,screen,5
want to,hh_rlhf_rejected,relax,22
wanted to,hh_rlhf_rejected,test,4
prepared to,hh_rlhf_rejected,deal,6
want to,hh_rlhf_rejected,briefly,3
want to,hh_rlhf_rejected,warm,5
chose to,hh_rlhf_rejected,rededicate,3
want to,hh_rlhf_rejected,lower,7
want to,hh_rlhf_rejected,adopt,19
want to,hh_rlhf_rejected,blanch,4
want to,hh_rlhf_rejected,shake,3
want to,hh_rlhf_rejected,specialize,6
moved to,hh_rlhf_rejected,chicago,4
want to,hh_rlhf_rejected,represent,3
wanted to,hh_rlhf_rejected,multiply,5
want to,hh_rlhf_rejected,plug,5
want to,hh_rlhf_rejected,decrease,10
want to,hh_rlhf_rejected,quit,23
want to,hh_rlhf_rejected,pollute,3
want to,hh_rlhf_rejected,disinfect,6
decided to,hh_rlhf_rejected,keep,8
want to,hh_rlhf_rejected,overwhelm,14
want to,hh_rlhf_rejected,chop,11
want to,hh_rlhf_rejected,freeze,12
want to,hh_rlhf_rejected,brown,11
want to,hh_rlhf_rejected,convert,12
want to,hh_rlhf_rejected,prescribe,4
want to,hh_rlhf_rejected,reinforce,4
wanted to,hh_rlhf_rejected,live,4
want to,hh_rlhf_rejected,optimize,4
want to,hh_rlhf_rejected,interpret,7
want to,hh_rlhf_rejected,snack,5
want to,hh_rlhf_rejected,inspect,7
want to,hh_rlhf_rejected,schedule,20
want to,hh_rlhf_rejected,fall,5
want to,hh_rlhf_rejected,grind,5
began to,hh_rlhf_rejected,rise,8
wants to,hh_rlhf_rejected,see,10
want to,hh_rlhf_rejected,bake,42
want to,hh_rlhf_rejected,manually,3
want to,hh_rlhf_rejected,correct,5
wanted to,hh_rlhf_rejected,spread,3
began to,hh_rlhf_rejected,make,5
wants to,hh_rlhf_rejected,bring,4
want to,hh_rlhf_rejected,lay,6
want to,hh_rlhf_rejected,spray,5
wanted to,hh_rlhf_rejected,express,9
started to,hh_rlhf_rejected,have,3
decided to,hh_rlhf_rejected,move,10
wanted to,hh_rlhf_rejected,stop,5
wanted to,hh_rlhf_rejected,prevent,7
want to,hh_rlhf_rejected,dance,12
started to,hh_rlhf_rejected,write,3
started to,hh_rlhf_rejected,become,21
want to,hh_rlhf_rejected,categorize,3
want to,hh_rlhf_rejected,upload,6
wants to,hh_rlhf_rejected,hold,4
want to,hh_rlhf_rejected,compost,5
want to,hh_rlhf_rejected,dissuade,4
want to,hh_rlhf_rejected,dip,9
want to,hh_rlhf_rejected,iron,20
want to,hh_rlhf_rejected,base,4
decided to,hh_rlhf_rejected,include,4
wanted to,hh_rlhf_rejected,write,8
want to,hh_rlhf_rejected,finish,12
want to,hh_rlhf_rejected,overdo,11
wanted to,hh_rlhf_rejected,understand,5
wanted to,hh_rlhf_rejected,provide,6
wanted to,hh_rlhf_rejected,figure,4
want to,hh_rlhf_rejected,fly,22
want to,hh_rlhf_rejected,perm,4
wanted to,hh_rlhf_rejected,prove,7
want to,hh_rlhf_rejected,dry,12
want to,hh_rlhf_rejected,melt,12
want to,hh_rlhf_rejected,season,58
want to,hh_rlhf_rejected,enroll,4
want to,hh_rlhf_rejected,smooth,8
want to,hh_rlhf_rejected,the,5
want to,hh_rlhf_rejected,update,12
want to,hh_rlhf_rejected,restart,9
