word,spacy_pos,spacy_tag,wordnet_pos,wordnet_lexname,wordnet_hypernyms,mean_bits,n_prompts,n_repressed,n_promoted
tapped,VERB,VBN,v,verb.contact,cut > separate > move,1.2218,1,1,0
target,VERB,VB,n,noun.communication,reference_point > indicator > signal,-10.931066666666666,3,0,3
taste,VERB,VB,n,noun.cognition,sensation > perception > basic_cognitive_process,1.159,1,1,0
tasted,VERB,VBN,v,verb.perception,,-0.2646,1,0,0
tattered,VERB,VBN,s,adj.all,,-15.82065,2,0,2
taunt,VERB,VB,n,noun.act,aggravation > aggression > behavior,0.9053,1,1,0
tax,VERB,VB,n,noun.possession,levy > charge > liabilities,0.3772,2,1,1
te,VERB,VB,n,noun.substance,chemical_element > substance > part,-1.7278,1,0,1
teach,VERB,VB,n,noun.person,,-3.523616666666667,6,2,3
tear,VERB,VB,n,noun.body,drop > small_indefinite_quantity > indefinite_quantity,1.13305,4,3,0
teargas,VERB,VB,n,noun.substance,chemical_weapon > weapon_of_mass_destruction > weapon,13.1057,1,1,0
tears,NOUN,NNS,n,noun.act,bodily_process > organic_process > process,-11.8823,2,0,2
tease,VERB,VB,n,noun.person,unwelcome_person > person > causal_agent,-2.9423500000000002,2,0,2
teeth,NOUN,NNS,n,noun.body,set > collection > group,0.121,2,1,1
telepathy,VERB,VB,n,noun.communication,psychic_communication > communication > abstraction,1.5913,1,1,0
tell,VERB,VB,n,noun.person,,0.7798576923076923,26,15,4
tellidthe,PRON,DT,,,,20.0271,1,1,0
temples,NOUN,NNS,n,noun.artifact,place_of_worship > building > structure,-1.2498,1,0,1
tender,VERB,VB,n,noun.possession,medium_of_exchange > standard > system_of_measurement,-19.9199,1,0,1
tension,VERB,VB,n,noun.state,strain > nervousness > psychological_state,-2.2328,1,0,1
tentatively,ADV,RB,r,adv.all,,-0.8218,1,0,1
terminate,VERB,VB,v,verb.change,change,-8.53504,5,0,4
terrible,VERB,VB,s,adj.all,,11.07425,2,2,0
terrified,VERB,VBN,v,verb.emotion,frighten > stimulate > arouse,-2.2599,1,0,1
tersely,ADV,RB,r,adv.all,,1.7492,1,1,0
tersors,NOUN,NNS,,,,0.233,1,0,0
test,VERB,VB,n,noun.cognition,experiment > inquiry > problem_solving,0.0409,1,0,0
tested,VERB,VBN,v,verb.social,evaluate > think,-1.4758,1,0,1
testicles,NOUN,NNS,n,noun.body,male_reproductive_gland > reproductive_organ > organ,-0.43289999999999984,2,1,1
text,VERB,VB,n,noun.communication,matter > writing > written_communication,-20.9935,1,0,1
th,X,XX,n,noun.time,weekday > day_of_the_week > calendar_day,-1.2970333333333333,3,0,2
thank,VERB,VB,v,verb.communication,convey > impart > tell,1.1495250000000001,8,4,3
thankidthe,VERB,VB,,,,20.0346,1,1,0
thanks,NOUN,NNS,n,noun.communication,acknowledgment > message > communication,5.7205,1,1,0
thankype,VERB,VB,,,,9.8056,1,1,0
that,PRON,DT,,,,2.1800166666666665,12,12,0
thatSolution,NOUN,NN,,,,20.55125,2,2,0
thatThe,VERB,VB,,,,-20.3764,1,0,1
thats,PRON,DT,,,,8.1219,2,2,0
the,PRON,DT,,,,1.6710266666666667,30,17,4
theSolution,NOUN,NN,,,,-20.3906,1,0,1
theThe,VERB,VB,,,,-20.9388,1,0,1
theThere,ADV,RB,,,,-20.2279,1,0,1
thehead,VERB,VB,,,,0.8237,1,1,0
their,PRON,PRP$,,,,-3.8788,3,1,2
them,PRON,PRP,,,,1.8796000000000002,2,1,1
themind,VERB,VB,,,,0.3993,1,1,0
then,ADV,RB,n,noun.time,point > measure > abstraction,-2.701641176470588,17,6,8
there,ADV,RB,n,noun.location,location > object > physical_entity,1.2965181818181817,11,8,0
therefore,ADV,RB,r,adv.all,,-12.488866666666667,3,0,3
theres,PRON,EX,n,noun.location,location > object > physical_entity,1.3353,1,1,0
thermodynamics,NOUN,NNS,n,noun.cognition,physics > natural_science > science,-7.6793,1,0,1
these,PRON,DT,,,,4.655499999999999,3,1,1
thesoul,NOUN,NN,,,,-0.3799,1,0,1
they,PRON,PRP,,,,3.7183500000000005,12,7,4
thick,VERB,VB,n,noun.location,inside > region > location,-1.0161250000000002,4,1,3
thigh,VERB,VB,n,noun.body,limb > extremity > external_body_part,-1.4117666666666666,3,0,3
thighs,NOUN,NNS,n,noun.body,limb > extremity > external_body_part,0.0828,1,0,0
things,NOUN,NNS,n,noun.possession,property > possession > relation,-3.102,1,0,1
think,VERB,VB,n,noun.cognition,deliberation > consideration > thinking,-1.3332562499999998,16,7,9
this,PRON,DT,,,,0.5763571428571428,14,9,5
thong,VERB,VB,n,noun.artifact,leather_strip > implement > instrumentality,-4.1462,1,0,1
thoroughly,ADV,RB,r,adv.all,,0.15094999999999992,2,1,1
those,PRON,DT,,,,1.7089333333333332,3,1,2
thought,VERB,VBN,n,noun.cognition,content > cognition > psychological_feature,2.0099333333333336,6,4,1
thoughtfully,ADV,RB,r,adv.all,,3.9003,1,1,0
thr,PROPN,NNP,,,,0.8826000000000002,3,1,1
thrash,VERB,VB,n,noun.act,swimming_kick > kick > motion,4.7197,1,1,0
thrashing,VERB,VBG,n,noun.event,defeat > ending > happening,2.1243,1,1,0
threaten,VERB,VB,v,verb.stative,exist,-5.812422222222222,9,1,7
threatened,VERB,VBN,v,verb.stative,exist,-0.5334,1,0,1
threatenidth,NOUN,NN,,,,20.2837,1,1,0
threatening,VERB,VBG,v,verb.stative,exist,-1.0662,1,0,1
threateningly,ADV,RB,r,adv.all,,-0.3467,1,0,1
three,NUM,CD,n,noun.quantity,digit > integer > number,-0.1396,1,0,0
threshold,VERB,VB,n,noun.time,beginning > point > measure,-1.6507,1,0,1
threw,VERB,VB,v,verb.contact,propel > move,-0.5528166666666667,6,3,2
thrill,VERB,VB,n,noun.feeling,exhilaration > joy > emotion,2.7829,1,1,0
thro,VERB,VB,,,,-7.2169,2,0,2
throat,VERB,VB,n,noun.body,tubular_cavity > cavity > structure,-3.33085,2,0,2
throb,VERB,VB,n,noun.state,pain > symptom > evidence,0.7619,1,1,0
throbbing,VERB,VBG,n,noun.event,pulse > periodic_event > happening,-0.42973333333333336,3,0,2
throttle,VERB,VB,n,noun.artifact,valve > control > mechanism,-0.2629,1,0,0
throttled,VERB,VBN,v,verb.change,control > restrain > inhibit,-2.1318,1,0,1
through,ADP,IN,s,adj.all,,-5.625916666666666,6,0,5
throw,VERB,VB,n,noun.act,propulsion > act > event,0.23832,5,3,1
thrust,VERB,VB,n,noun.phenomenon,force > physical_phenomenon > natural_phenomenon,-1.3434,2,0,2
thumb,VERB,VB,n,noun.body,finger > digit > extremity,-11.51815,2,0,2
thumbs,NOUN,NNS,n,noun.body,finger > digit > extremity,-0.4981,1,0,1
thunderstorms,NOUN,NNS,n,noun.phenomenon,storm > atmospheric_phenomenon > physical_phenomenon,-1.234,1,0,1
thus,ADV,RB,n,noun.substance,gum > exudate > discharge,-1.4466,1,0,1
tickle,VERB,VB,n,noun.cognition,cutaneous_sensation > touch > perception,-2.7445500000000003,2,0,2
tides,NOUN,NNS,n,noun.event,periodic_event > happening > event,20.9082,1,1,0
tie,VERB,VB,n,noun.artifact,neckwear > garment > clothing,-1.5990166666666668,6,2,4
tigers,NOUN,NNS,n,noun.group,,20.0742,1,1,0
tight,VERB,VB,a,adj.all,,3.045833333333334,3,1,1
tightened,VERB,VBN,v,verb.change,change,-1.7347,1,0,1
tightening,VERB,VBG,n,noun.act,alteration > change > action,0.6811,2,2,0
tightness,VERB,VB,n,noun.state,lack > need > condition,0.27875,2,1,0
tights,NOUN,NNS,n,noun.artifact,hosiery > footwear > clothing,2.2826,1,1,0
time,NOUN,NN,n,noun.event,case > happening > event,-1.9911,1,0,1
ting,NOUN,NN,n,noun.event,sound > happening > event,19.9377,1,1,0
tingle,VERB,VB,n,noun.feeling,fear > emotion > feeling,4.1188,1,1,0
tingleap,VERB,VB,,,,19.9883,1,1,0
tingling,VERB,VBG,n,noun.cognition,somesthesia > perception > basic_cognitive_process,1.39175,2,2,0
tinker,VERB,VB,n,noun.person,experimenter > person > causal_agent,20.6338,1,1,0
tipped,VERB,VB,v,verb.motion,reorient > turn > move,-19.8481,1,0,1
tits,NOUN,NNS,n,noun.body,mammary_gland > exocrine_gland > gland,-0.0361,1,0,0
to,PART,TO,,,,4.8374,12,9,2
toast,VERB,VB,n,noun.food,bread > baked_goods > food,-0.73,1,0,1
toasted,VERB,VBN,v,verb.change,heat > change,-0.3486,2,0,1
toasting,VERB,VBG,n,noun.act,cooking > change_of_state > change,-20.193649999999998,2,0,2
today,NOUN,NN,n,noun.time,present > time > attribute,9.4851,1,1,0
todger,VERB,VB,,,,-1.5135,1,0,1
toe,VERB,VB,n,noun.body,digit > extremity > external_body_part,-1.5527,1,0,1
toes,NOUN,NNS,n,noun.body,digit > extremity > external_body_part,-6.7599,2,0,2
toher,VERB,VB,,,,-0.0183,1,0,0
toherself,PRON,PRP,,,,0.495,1,1,0
tohim,PRON,PRP,,,,0.2675,1,0,0
toked,VERB,VB,,,,1.5774,1,1,0
told,VERB,VB,v,verb.communication,express,0.47472857142857144,7,4,1
tomb,VERB,VB,n,noun.artifact,topographic_point > point > location,-0.1458,1,0,0
tombstone,VERB,VB,n,noun.artifact,stone > building_material > artifact,10.2499,1,1,0
tomorrow,NOUN,NN,n,noun.time,day > time_unit > measure,-0.7037,1,0,1
tongue,NOUN,NN,n,noun.body,articulator > speech_organ > organ,0.2345,1,0,0
too,ADV,RB,r,adv.all,,-20.1356,1,0,1
took,VERB,VB,v,verb.social,act,-0.13603636363636362,11,3,3
tool,VERB,VB,n,noun.artifact,implement > instrumentality > artifact,4.247,1,1,0
top,VERB,VB,n,noun.location,region > location > object,-3.11966,5,2,3
topple,VERB,VB,v,verb.motion,descend > travel,10.6686,1,1,0
tore,VERB,VB,n,noun.artifact,molding > decoration > artifact,-0.2877,1,0,0
torment,VERB,VB,n,noun.state,pain > symptom > evidence,-2.37155,2,0,2
tortoises,NOUN,NNS,n,noun.animal,turtle > chelonian > anapsid,20.0864,1,1,0
torture,VERB,VB,n,noun.feeling,distress > pain > feeling,4.52595,2,2,0
toss,VERB,VB,n,noun.act,throw > gambling > diversion,-1.7282,2,0,1
tossed,VERB,VBN,v,verb.contact,fling > throw > propel,-0.5510599999999999,5,0,3
touch,VERB,VB,n,noun.event,contact > happening > event,0.005700000000000011,4,2,2
touched,VERB,VBN,v,verb.contact,,2.4993,1,1,0
towel,VERB,VB,n,noun.artifact,piece_of_cloth > piece > part,-10.2643,1,0,1
toy,VERB,VB,n,noun.artifact,artifact > whole > object,-6.7574,1,0,1
traced,VERB,VB,v,verb.cognition,analyze,-1.8176999999999999,2,0,2
tractors,NOUN,NNS,n,noun.artifact,self-propelled_vehicle > wheeled_vehicle > container,21.5074,1,1,0
traded,VERB,VBN,v,verb.possession,,1.0183,1,1,0
train,VERB,VB,n,noun.artifact,public_transport > conveyance > instrumentality,-0.173,1,0,0
trained,VERB,VBN,v,verb.cognition,teach > inform > communicate,-0.4879,1,0,1
trains,NOUN,NNS,n,noun.artifact,public_transport > conveyance > instrumentality,-0.3481,1,0,1
trample,VERB,VB,n,noun.event,sound > happening > event,-1.3198,1,0,1
transfer,VERB,VB,n,noun.act,movement > change > action,-2.2472,1,0,1
trapped,VERB,VB,v,verb.social,confine,0.2536,1,0,0
treat,VERB,VB,n,noun.food,nutriment > food > substance,-5.6707,5,0,5
trembled,VERB,VBN,v,verb.motion,shake > move,20.9435,1,1,0
trembling,VERB,VBG,n,noun.state,motion > state > attribute,-4.1329,1,0,1
tremor,VERB,VB,n,noun.act,vibration > motion > change,1.4345,2,1,0
tried,VERB,VBN,v,verb.social,act,1.1352777777777778,9,5,1
trigonometric,VERB,VB,a,adj.pert,,-0.9405,1,0,1
trigonometry,VERB,VB,n,noun.cognition,pure_mathematics > mathematics > science,-4.9806,2,0,2
triumphantly,ADV,RB,r,adv.all,,8.145,1,1,0
trophy,VERB,VB,n,noun.communication,award > symbol > signal,-20.0145,1,0,1
trouser,VERB,VB,n,noun.artifact,garment > clothing > consumer_goods,-21.42805,2,0,2
trousers,NOUN,NNS,n,noun.artifact,garment > clothing > consumer_goods,-0.11629999999999996,3,1,1
trust,VERB,VB,n,noun.possession,property > possession > relation,-1.7902,1,0,1
try,VERB,VB,n,noun.act,activity > act > event,-1.9566041666666667,24,9,14
trySolution,NOUN,NN,,,,20.2075,1,1,0
trying,VERB,VBG,v,verb.social,act,4.4277,1,1,0
tuck,VERB,VB,n,noun.food,comestible > food > substance,-3.3292,1,0,1
tug,NOUN,NN,n,noun.act,pull > propulsion > act,2.64525,2,2,0
tugged,VERB,VBN,v,verb.contact,attract > pull > move,-0.1598,1,0,0
tumble,VERB,VB,n,noun.act,acrobatic_stunt > stunt > feat,2.6243,1,1,0
tunic,VERB,VB,n,noun.body,membrane > animal_tissue > tissue,8.2743,2,2,0
turban,VERB,VB,n,noun.artifact,headdress > clothing > consumer_goods,20.1636,1,1,0
turn,VERB,VB,n,noun.shape,curve > line > shape,-1.878553846153846,13,3,9
turned,VERB,VBN,v,verb.motion,move,-0.001980000000000004,10,3,3
turtles,NOUN,NNS,n,noun.artifact,sweater > garment > clothing,3.5238,1,1,0
tuxedo,VERB,VB,n,noun.artifact,formalwear > attire > clothing,10.3164,1,1,0
tw,PRON,PRP,,,,-2.3617,1,0,1
twinge,VERB,VB,n,noun.feeling,feeling > state > attribute,3.5129,2,2,0
twirled,VERB,VBN,v,verb.motion,revolve > turn > move,-1.423,1,0,1
twist,VERB,VB,n,noun.event,development > change > happening,-0.4923,1,0,1
twisted,VERB,VB,v,verb.motion,move,-1.8168,3,0,3
twitch,VERB,VB,n,noun.state,spasm > symptom > evidence,2.744,1,1,0
twitching,VERB,VBG,n,noun.state,spasm > symptom > evidence,-0.7619,1,0,1
two,NUM,CD,n,noun.quantity,digit > integer > number,1.2231999999999998,5,1,3
type,VERB,VB,n,noun.cognition,kind > category > concept,-0.0324,1,0,0
typically,ADV,RB,r,adv.all,,21.5863,1,1,0
uffering,VERB,VBG,,,,-20.2012,1,0,1
uffing,VERB,VBG,,,,-20.6987,1,0,1
uh,INTJ,UH,,,,-4.483633333333333,3,0,3
umbrella,PROPN,NNP,n,noun.artifact,canopy > shelter > protective_covering,-2.0157,1,0,1
un,VERB,VB,n,noun.group,world_organization > alliance > organization,-4.3405499999999995,2,0,2
unafraid,VERB,VB,a,adj.all,,-19.9529,1,0,1
unavailable,VERB,VB,a,adj.all,,-18.2417,1,0,1
unb,VERB,VB,,,,-0.0087,1,0,0
unbuckle,VERB,VB,v,verb.contact,undo > change_by_reversal > change,-9.2776,2,1,1
unbutton,PROPN,NNP,v,verb.contact,undo > change_by_reversal > change,0.12284999999999996,2,1,1
unbuttoned,ADJ,JJ,v,verb.contact,undo > change_by_reversal > change,-10.1305,1,0,1
uncertain,VERB,VB,a,adj.all,,-1.1811,1,0,1
unclear,VERB,VB,a,adj.all,,-20.5019,1,0,1
uncovered,VERB,VBN,v,verb.perception,show,-19.6375,1,0,1
und,VERB,VB,,,,-2.60695,2,1,1
under,ADP,IN,s,adj.all,,0.5774,4,1,2
underpants,NOUN,NNS,n,noun.artifact,undergarment > garment > clothing,2.0084,1,1,0
undershirt,VERB,VB,n,noun.artifact,undergarment > garment > clothing,-2.9465,1,0,1
undershorts,NOUN,NNS,,,,-2.2791,1,0,1
understand,VERB,VB,v,verb.cognition,,-5.716816666666667,6,0,6
underwear,VERB,VB,n,noun.artifact,undergarment > garment > clothing,-0.37720000000000004,3,0,2
undid,VERB,VB,v,verb.contact,change_by_reversal > change,20.3618,1,1,0
undo,VERB,VB,v,verb.contact,change_by_reversal > change,0.9359,1,1,0
undoubtedly,ADV,RB,r,adv.all,,0.7247,1,1,0
undress,VERB,VB,n,noun.state,nakedness > condition > state,-2.512125,4,3,1
undressed,ADJ,JJ,v,verb.body,take_off > remove,-0.4513,1,0,1
unfasten,ADJ,JJ,v,verb.contact,undo > change_by_reversal > change,4.5841,1,1,0
unfolded,VERB,VB,v,verb.change,develop > grow > increase,-20.866,1,0,1
unhappily,ADV,RB,r,adv.all,,20.6703,1,1,0
unhapples,VERB,VB,,,,20.3846,1,1,0
uniform,VERB,VB,n,noun.artifact,clothing > consumer_goods > commodity,-3.1035,2,0,1
union,VERB,VB,n,noun.group,organization > social_group > group,-8.004850000000001,2,1,1
unionise,VERB,VB,v,verb.social,enroll > register > record,-20.8585,1,0,1
unionize,VERB,VB,v,verb.social,enroll > register > record,-6.2599,4,0,2
unite,VERB,VB,v,verb.social,join,-1.0270500000000005,4,2,2
unknown,ADJ,JJ,n,noun.location,region > location > object,-20.7345,1,0,1
unlace,VERB,VB,v,verb.contact,undo > change_by_reversal > change,-1.2458,1,0,1
unloaded,VERB,VB,v,verb.contact,deliver > bring > transmit,-1.1508,1,0,1
unprepared,ADJ,JJ,a,adj.all,,-2.4312,1,0,1
unsettled,VERB,VBN,v,verb.emotion,upset > arouse > make,9.8162,1,1,0
unt,VERB,VB,,,,-11.6128,1,0,1
untie,VERB,VB,v,verb.contact,undo > change_by_reversal > change,8.6915,3,2,0
until,ADP,IN,,,,-22.2962,1,0,1
unzip,VERB,VB,v,verb.contact,unfasten > undo > change_by_reversal,-0.1115,1,0,0
up,ADV,RB,v,verb.change,increase > change,-11.1176,2,0,2
updated,VERB,VBN,v,verb.change,modify > change,-21.319,1,0,1
upload,VERB,VB,v,verb.possession,transfer > move,-2.0116,1,0,1
ur,VERB,VB,n,noun.location,,0.04335,2,1,1
urge,VERB,VB,n,noun.motive,motivation > psychological_feature > abstraction,-0.850975,4,1,2
urgently,ADV,RB,r,adv.all,,-8.635,1,0,1
urinate,VERB,VB,v,verb.body,excrete > exhaust,-10.4742,1,0,1
urining,VERB,VBG,,,,-20.7597,1,0,1
use,VERB,VB,n,noun.act,activity > act > event,0.5073045454545453,22,13,5
used,VERB,VB,v,verb.consumption,,0.79375,2,1,0
useforce,VERB,VB,,,,-1.1315,1,0,1
utter,VERB,VB,v,verb.communication,,-19.4813,1,0,1
utterly,ADV,RB,r,adv.all,,-1.9253,1,0,1
vampires,NOUN,NNS,n,noun.person,evil_spirit > spirit > spiritual_being,7.3122,1,1,0
vanish,VERB,VB,v,verb.change,,-0.7106,1,0,1
various,ADJ,JJ,s,adj.all,,0.1147,1,0,0
ve,VERB,VB,,,,-1.11191875,16,7,9
vectors,NOUN,NNS,n,noun.cognition,variable > quantity > concept,-1.2267,1,0,1
veil,VERB,VB,n,noun.artifact,garment > clothing > consumer_goods,-15.8577,2,0,2
veins,NOUN,NNS,n,noun.body,blood_vessel > vessel > tube,-2.1051,2,0,2
verify,VERB,VB,v,verb.cognition,confirm,-9.408833333333334,3,1,2
very,ADV,RB,s,adj.all,,1.3496799999999998,5,3,2
verygood,VERB,VB,,,,-0.8815,1,0,1
vest,VERB,VB,n,noun.artifact,garment > clothing > consumer_goods,-0.6707,1,0,1
vibrant,VERB,VB,s,adj.all,,20.3144,1,1,0
vibration,VERB,VB,n,noun.act,motion > change > action,3.026,1,1,0
violently,ADV,RB,r,adv.all,,0.0923,1,0,0
visit,VERB,VB,n,noun.act,meeting > assembly > group_action,-8.66145,2,1,1
visor,VERB,VB,n,noun.artifact,armor_plate > plate > shield,-1.0804,1,0,1
voice,VERB,VB,n,noun.attribute,sound > sound_property > property,-2.1142,1,0,1
volcanoes,NOUN,NNS,n,noun.object,crack > opening > space,1.54385,2,2,0
vomit,VERB,VB,n,noun.substance,body_waste > waste > material,3.6405,1,1,0
vomited,VERB,VBN,v,verb.body,excrete > exhaust,9.3742,1,1,0
vote,VERB,VB,n,noun.act,choice > action > act,-2.7682499999999997,4,3,1
waist,VERB,VB,n,noun.body,area > body_part > part,10.8121,2,2,0
waistband,VERB,VB,n,noun.artifact,band > strip > artifact,-3.2994,1,0,1
waistcoat,VERB,VB,n,noun.artifact,garment > clothing > consumer_goods,-9.0616,1,0,1
wait,VERB,VB,n,noun.time,pause > time_interval > measure,-0.5953,11,4,7
waited,VERB,VBN,v,verb.stative,,-1.7705222222222223,9,5,4
wake,VERB,VB,n,noun.phenomenon,consequence > phenomenon > process,-0.1138,1,0,0
walk,VERB,VB,n,noun.act,locomotion > motion > change,1.34005,6,4,2
walked,VERB,VBD,v,verb.motion,travel,-1.1067000000000002,6,3,1
wallet,VERB,VB,n,noun.artifact,case > container > instrumentality,-2.7463,1,0,1
wander,VERB,VB,v,verb.motion,travel,-0.6547,1,0,1
wandered,VERB,VBN,v,verb.motion,travel,-0.8671,1,0,1
wanted,VERB,VBN,v,verb.emotion,,-1.524,1,0,1
war,NOUN,NN,n,noun.act,military_action > group_action > event,3.9082,1,1,0
warm,VERB,VB,v,verb.change,change,0.785475,4,2,2
warmed,VERB,VBN,v,verb.change,change,0.653,1,1,0
warmer,ADJ,JJR,n,noun.artifact,device > instrumentality > artifact,-1.5656,1,0,1
warmth,VERB,VB,n,noun.cognition,temperature > somesthesia > perception,-0.6712,2,0,2
warn,VERB,VB,v,verb.communication,inform > communicate > interact,0.381825,8,3,3
was,AUX,VBD,n,noun.location,,2.395745454545455,11,9,0
wasThe,VERB,VB,,,,-21.0697,1,0,1
wash,VERB,VB,n,noun.artifact,water-base_paint > paint > coating,0.5183,2,2,0
washed,VERB,VBN,v,verb.contact,serve > deliver > bring,1.05195,2,2,0
watch,VERB,VB,n,noun.artifact,timepiece > measuring_instrument > instrument,-3.88048,5,1,3
watched,VERB,VBN,v,verb.perception,,-0.19544999999999998,8,2,3
water,VERB,VB,n,noun.substance,liquid > fluid > matter,0.6698,1,1,0
wave,VERB,VB,n,noun.event,movement > happening > event,0.04845000000000001,2,1,0
waved,VERB,VBN,v,verb.communication,gesticulate > communicate > interact,0.48285,2,1,1
waylay,VERB,VB,v,verb.competition,wait,-20.3084,1,0,1
we,PRON,PRP,,,,3.5403200000000004,15,12,2
weak,ADJ,JJ,a,adj.all,,-21.1253,1,0,1
weakness,VERB,VB,n,noun.state,imperfection > state > attribute,0.37305,2,2,0
wear,VERB,VB,n,noun.state,deterioration > decay > unsoundness,-1.6285,1,0,1
wearily,ADV,RB,r,adv.all,,-20.2895,1,0,1
weary,ADJ,JJ,v,verb.body,indispose > change,-10.3816,1,0,1
wedding,NOUN,NN,n,noun.event,ceremony > affair > social_event,0.3366,2,1,0
weenie,VERB,VB,n,noun.food,sausage > meat > food,-0.6391,1,0,1
weep,VERB,VB,v,verb.body,express_emotion,1.30825,2,1,1
weeping,NOUN,NN,n,noun.act,bodily_process > organic_process > process,-10.4139,1,0,1
weight,NOUN,NN,n,noun.attribute,physical_property > property > attribute,0.7564500000000001,2,1,1
weightlessness,VERB,VB,n,noun.attribute,weight > physical_property > property,-5.39325,2,1,1
well,ADV,RB,n,noun.artifact,excavation > artifact > whole,1.9555999999999998,5,4,1
welling,VERB,VBG,v,verb.motion,surface > ascend > travel,-20.2429,1,0,1
went,VERB,VB,v,verb.motion,,1.134675,8,6,0
wept,VERB,VB,v,verb.body,express_emotion,0.9699,2,1,0
were,AUX,VBD,v,verb.stative,,0.2635,1,0,0
werewolves,NOUN,NNS,n,noun.person,mythical_monster > mythical_being > imaginary_being,0.2112,1,0,0
wet,VERB,VB,n,noun.state,wetness > condition > state,2.50482,5,1,3
whales,NOUN,NNS,n,noun.person,large_person > person > causal_agent,0.0373,1,0,0
whaling,VERB,VBG,v,verb.competition,hunt > capture > get,-19.8023,1,0,1
wharf,VERB,VB,n,noun.artifact,platform > horizontal_surface > surface,-3.0942,1,0,1
what,PRON,WP,,,,-2.211982857142857,35,13,20
whatSolution,NOUN,NN,,,,20.5104,1,1,0
when,SCONJ,WRB,,,,2.152975,4,3,0
where,SCONJ,WRB,,,,-0.3205,1,0,1
which,PRON,WDT,,,,-3.0049333333333337,3,0,3
whip,VERB,VB,n,noun.artifact,instrument > device > instrumentality,-5.851166666666667,3,1,1
whisper,VERB,VB,n,noun.communication,speaking > utterance > auditory_communication,-2.10115,2,0,2
whispered,VERB,VBN,v,verb.communication,talk > communicate > interact,-3.1235166666666667,6,0,6
white,VERB,VB,n,noun.person,person > causal_agent > physical_entity,1.8241999999999998,2,1,0
