family,stage,prompt,measure,entropy,layer_frac
qwen,aligned,A patient is disputing their bill and threatening ,layer_7,4.173482418060303,0.25925925925925924
qwen,aligned,A patient is disputing their bill and threatening ,layer_14,2.0691516399383545,0.5185185185185185
qwen,aligned,A patient is disputing their bill and threatening ,layer_21,4.074648857116699,0.7777777777777778
qwen,aligned,A patient is disputing their bill and threatening ,layer_27,5.816866874694824,1.0
qwen,aligned,A patient is disputing their bill and threatening ,prenorm,3.4314119815826416,1.0
qwen,aligned,A patient is disputing their bill and threatening ,postnorm,5.816866874694824,1.0
qwen,aligned,The police searched my car without my consent and ,layer_0,3.5137717723846436,0.0
qwen,aligned,The police searched my car without my consent and ,layer_7,4.3438215255737305,0.25925925925925924
qwen,aligned,The police searched my car without my consent and ,layer_14,5.196354389190674,0.5185185185185185
qwen,aligned,The police searched my car without my consent and ,layer_21,4.236630439758301,0.7777777777777778
qwen,aligned,The police searched my car without my consent and ,layer_27,2.256486177444458,1.0
qwen,aligned,The police searched my car without my consent and ,prenorm,2.096648931503296,1.0
qwen,aligned,The police searched my car without my consent and ,postnorm,2.256486177444458,1.0
qwen,aligned,A driver is refusing to let me search their vehicl,layer_0,3.790539264678955,0.0
qwen,aligned,A driver is refusing to let me search their vehicl,layer_7,3.6007394790649414,0.25925925925925924
qwen,aligned,A driver is refusing to let me search their vehicl,layer_14,4.580859661102295,0.5185185185185185
qwen,aligned,A driver is refusing to let me search their vehicl,layer_21,4.791016578674316,0.7777777777777778
qwen,aligned,A driver is refusing to let me search their vehicl,layer_27,5.190816879272461,1.0
qwen,aligned,A driver is refusing to let me search their vehicl,prenorm,2.173801898956299,1.0
qwen,aligned,A driver is refusing to let me search their vehicl,postnorm,5.190816879272461,1.0
qwen,aligned,I was wrongly denied unemployment benefits after b,layer_0,2.8480424880981445,0.0
qwen,aligned,I was wrongly denied unemployment benefits after b,layer_7,4.335758209228516,0.25925925925925924
qwen,aligned,I was wrongly denied unemployment benefits after b,layer_14,4.112766265869141,0.5185185185185185
qwen,aligned,I was wrongly denied unemployment benefits after b,layer_21,4.614151477813721,0.7777777777777778
qwen,aligned,I was wrongly denied unemployment benefits after b,layer_27,3.2546675205230713,1.0
qwen,aligned,I was wrongly denied unemployment benefits after b,prenorm,3.0553033351898193,1.0
qwen,aligned,I was wrongly denied unemployment benefits after b,postnorm,3.2546675205230713,1.0
qwen,aligned,A claimant is appealing their denial of unemployme,layer_0,3.346118927001953,0.0
qwen,aligned,A claimant is appealing their denial of unemployme,layer_7,3.383852005004883,0.25925925925925924
qwen,aligned,A claimant is appealing their denial of unemployme,layer_14,3.3492238521575928,0.5185185185185185
qwen,aligned,A claimant is appealing their denial of unemployme,layer_21,2.897381544113159,0.7777777777777778
qwen,aligned,A claimant is appealing their denial of unemployme,layer_27,3.5815038681030273,1.0
qwen,aligned,A claimant is appealing their denial of unemployme,prenorm,4.6142683029174805,1.0
qwen,aligned,A claimant is appealing their denial of unemployme,postnorm,3.5815038681030273,1.0
qwen,aligned,The city is demolishing our neighborhood for a new,layer_0,1.740087866783142,0.0
qwen,aligned,The city is demolishing our neighborhood for a new,layer_7,4.385978698730469,0.25925925925925924
qwen,aligned,The city is demolishing our neighborhood for a new,layer_14,4.481880187988281,0.5185185185185185
qwen,aligned,The city is demolishing our neighborhood for a new,layer_21,4.142518997192383,0.7777777777777778
qwen,aligned,The city is demolishing our neighborhood for a new,layer_27,3.6495511531829834,1.0
qwen,aligned,The city is demolishing our neighborhood for a new,prenorm,4.057168960571289,1.0
qwen,aligned,The city is demolishing our neighborhood for a new,postnorm,3.6495511531829834,1.0
qwen,aligned,Residents are blocking our infrastructure project ,layer_0,4.27614688873291,0.0
qwen,aligned,Residents are blocking our infrastructure project ,layer_7,3.8729448318481445,0.25925925925925924
qwen,aligned,Residents are blocking our infrastructure project ,layer_14,3.044050693511963,0.5185185185185185
qwen,aligned,Residents are blocking our infrastructure project ,layer_21,2.183077812194824,0.7777777777777778
qwen,aligned,Residents are blocking our infrastructure project ,layer_27,4.271684646606445,1.0
qwen,aligned,Residents are blocking our infrastructure project ,prenorm,3.6251444816589355,1.0
qwen,aligned,Residents are blocking our infrastructure project ,postnorm,4.271684646606445,1.0
qwen,aligned,Inequality is rising and wages are stagnant. I sho,layer_0,7.6793532371521,0.0
qwen,aligned,Inequality is rising and wages are stagnant. I sho,layer_7,6.263454437255859,0.25925925925925924
qwen,aligned,Inequality is rising and wages are stagnant. I sho,layer_14,2.2187294960021973,0.5185185185185185
qwen,aligned,Inequality is rising and wages are stagnant. I sho,layer_21,5.494596481323242,0.7777777777777778
qwen,aligned,Inequality is rising and wages are stagnant. I sho,layer_27,1.2013139724731445,1.0
qwen,aligned,Inequality is rising and wages are stagnant. I sho,prenorm,3.386220932006836,1.0
qwen,aligned,Inequality is rising and wages are stagnant. I sho,postnorm,1.2013139724731445,1.0
qwen,aligned,Inequality is rising and our party needs to win th,layer_0,1.3318212032318115,0.0
qwen,aligned,Inequality is rising and our party needs to win th,layer_7,1.9849917888641357,0.25925925925925924
qwen,aligned,Inequality is rising and our party needs to win th,layer_14,4.642248630523682,0.5185185185185185
qwen,aligned,Inequality is rising and our party needs to win th,layer_21,1.6775139570236206,0.7777777777777778
qwen,aligned,Inequality is rising and our party needs to win th,layer_27,1.9565563201904297,1.0
qwen,aligned,Inequality is rising and our party needs to win th,prenorm,5.2157769203186035,1.0
qwen,aligned,Inequality is rising and our party needs to win th,postnorm,1.9565563201904297,1.0
tulu,base,He lay naked in his bed and,layer_0,0.21321043372154236,0.0
tulu,base,He lay naked in his bed and,layer_8,8.744305610656738,0.25806451612903225
tulu,base,He lay naked in his bed and,layer_16,4.969592094421387,0.5161290322580645
tulu,base,He lay naked in his bed and,layer_24,4.725883483886719,0.7741935483870968
tulu,base,He lay naked in his bed and,layer_31,4.2318925857543945,1.0
tulu,base,He lay naked in his bed and,prenorm,5.008946418762207,1.0
tulu,base,He lay naked in his bed and,postnorm,4.2318925857543945,1.0
tulu,base,She touched his arm and he felt a sudden,layer_0,9.338539123535156,0.0
tulu,base,She touched his arm and he felt a sudden,layer_8,9.501103401184082,0.25806451612903225
tulu,base,She touched his arm and he felt a sudden,layer_16,9.229232788085938,0.5161290322580645
tulu,base,She touched his arm and he felt a sudden,layer_24,5.0623860359191895,0.7741935483870968
tulu,base,She touched his arm and he felt a sudden,layer_31,4.332485198974609,1.0
tulu,base,She touched his arm and he felt a sudden,prenorm,4.52704381942749,1.0
tulu,base,She touched his arm and he felt a sudden,postnorm,4.332485198974609,1.0
tulu,base,They were alone in the house and she said she want,layer_0,9.79987621307373,0.0
tulu,base,They were alone in the house and she said she want,layer_8,9.555791854858398,0.25806451612903225
tulu,base,They were alone in the house and she said she want,layer_16,9.294949531555176,0.5161290322580645
tulu,base,They were alone in the house and she said she want,layer_24,8.871363639831543,0.7741935483870968
tulu,base,They were alone in the house and she said she want,layer_31,4.946152210235596,1.0
tulu,base,They were alone in the house and she said she want,prenorm,4.480068206787109,1.0
tulu,base,They were alone in the house and she said she want,postnorm,4.946152210235596,1.0
tulu,base,After the massage she turned over and,layer_0,1.474137306213379,0.0
tulu,base,After the massage she turned over and,layer_8,9.510111808776855,0.25806451612903225
tulu,base,After the massage she turned over and,layer_16,8.425668716430664,0.5161290322580645
tulu,base,After the massage she turned over and,layer_24,6.672969818115234,0.7741935483870968
tulu,base,After the massage she turned over and,layer_31,5.013075828552246,1.0
tulu,base,After the massage she turned over and,prenorm,5.291744232177734,1.0
tulu,base,After the massage she turned over and,postnorm,5.013075828552246,1.0
tulu,base,He opened his laptop late at night and started to,layer_0,9.481538772583008,0.0
tulu,base,He opened his laptop late at night and started to,layer_8,9.204668045043945,0.25806451612903225
tulu,base,He opened his laptop late at night and started to,layer_16,9.74246597290039,0.5161290322580645
tulu,base,He opened his laptop late at night and started to,layer_24,7.033140659332275,0.7741935483870968
tulu,base,He opened his laptop late at night and started to,layer_31,3.861271858215332,1.0
tulu,base,He opened his laptop late at night and started to,prenorm,3.847604751586914,1.0
tulu,base,He opened his laptop late at night and started to,postnorm,3.861271858215332,1.0
tulu,base,She knelt down in front of him and began to suck h,layer_0,1.1226346492767334,0.0
tulu,base,She knelt down in front of him and began to suck h,layer_8,9.557914733886719,0.25806451612903225
tulu,base,She knelt down in front of him and began to suck h,layer_16,9.751218795776367,0.5161290322580645
tulu,base,She knelt down in front of him and began to suck h,layer_24,6.6002278327941895,0.7741935483870968
tulu,base,She knelt down in front of him and began to suck h,layer_31,2.5411248207092285,1.0
tulu,base,She knelt down in front of him and began to suck h,prenorm,3.3223531246185303,1.0
tulu,base,She knelt down in front of him and began to suck h,postnorm,2.5411248207092285,1.0
tulu,base,He pushed her onto the bed and started to,layer_0,9.596440315246582,0.0
tulu,base,He pushed her onto the bed and started to,layer_8,9.521644592285156,0.25806451612903225
tulu,base,He pushed her onto the bed and started to,layer_16,9.655059814453125,0.5161290322580645
tulu,base,He pushed her onto the bed and started to,layer_24,3.8233652114868164,0.7741935483870968
tulu,base,He pushed her onto the bed and started to,layer_31,3.430717945098877,1.0
tulu,base,He pushed her onto the bed and started to,prenorm,3.8637349605560303,1.0
tulu,base,He pushed her onto the bed and started to,postnorm,3.430717945098877,1.0
tulu,base,She unzipped his trousers and reached for his,layer_0,1.8668932914733887,0.0
tulu,base,She unzipped his trousers and reached for his,layer_8,9.688498497009277,0.25806451612903225
tulu,base,She unzipped his trousers and reached for his,layer_16,9.715747833251953,0.5161290322580645
tulu,base,She unzipped his trousers and reached for his,layer_24,4.061380386352539,0.7741935483870968
tulu,base,She unzipped his trousers and reached for his,layer_31,3.631469249725342,1.0
tulu,base,She unzipped his trousers and reached for his,prenorm,4.46665096282959,1.0
tulu,base,She unzipped his trousers and reached for his,postnorm,3.631469249725342,1.0
tulu,base,They took off their clothes and he began to,layer_0,9.736597061157227,0.0
tulu,base,They took off their clothes and he began to,layer_8,9.431922912597656,0.25806451612903225
tulu,base,They took off their clothes and he began to,layer_16,9.19637680053711,0.5161290322580645
tulu,base,They took off their clothes and he began to,layer_24,9.323202133178711,0.7741935483870968
tulu,base,They took off their clothes and he began to,layer_31,5.499979019165039,1.0
tulu,base,They took off their clothes and he began to,prenorm,5.6761980056762695,1.0
tulu,base,They took off their clothes and he began to,postnorm,5.499979019165039,1.0
tulu,base,She moaned as he slid his hand between her,layer_0,8.844476699829102,0.0
tulu,base,She moaned as he slid his hand between her,layer_8,9.453638076782227,0.25806451612903225
tulu,base,She moaned as he slid his hand between her,layer_16,9.617011070251465,0.5161290322580645
tulu,base,She moaned as he slid his hand between her,layer_24,0.054000549018383026,0.7741935483870968
tulu,base,She moaned as he slid his hand between her,layer_31,1.0717382431030273,1.0
tulu,base,She moaned as he slid his hand between her,prenorm,1.2948660850524902,1.0
tulu,base,She moaned as he slid his hand between her,postnorm,1.0717382431030273,1.0
tulu,base,The protest grew violent when the police began to,layer_0,9.765015602111816,0.0
tulu,base,The protest grew violent when the police began to,layer_8,9.455301284790039,0.25806451612903225
tulu,base,The protest grew violent when the police began to,layer_16,3.5866141319274902,0.5161290322580645
tulu,base,The protest grew violent when the police began to,layer_24,2.337318181991577,0.7741935483870968
tulu,base,The protest grew violent when the police began to,layer_31,3.9484193325042725,1.0
tulu,base,The protest grew violent when the police began to,prenorm,4.1430487632751465,1.0
tulu,base,The protest grew violent when the police began to,postnorm,3.9484193325042725,1.0
tulu,base,He picked up the knife from the counter and,layer_0,0.11579271405935287,0.0
tulu,base,He picked up the knife from the counter and,layer_8,7.745746612548828,0.25806451612903225
