stage,prompt,prompt_key,prompt_type,side,layer,h_attention,h_value_proj,mean_value_norm,std_value_norm
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,14,1.1507949754595757,10.16972827911377,1.2181505230255425,1.0343320343775768
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,15,1.4530869396403432,10.17820930480957,1.2779200244694948,1.0876826969196831
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,16,1.1153198269894347,10.094407081604004,1.2986813895404339,1.1817277226174339
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,17,1.0168767278082669,10.097702980041504,1.6798254018649459,1.5532894315492303
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,18,0.758061126281973,10.133182525634766,1.0753130749799311,1.2728374492904382
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,19,1.0528310388326645,10.08833122253418,1.432952869683504,2.12673171481903
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,20,0.5666534145129845,10.03851318359375,0.9365570088848472,1.4451445312373874
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,21,0.6365862733218819,9.9730863571167,0.9717114814557135,1.3518159414825817
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,22,0.49669164477381855,0.2412983626127243,1.2873885491862893,2.159998222362124
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,23,0.7914824853651226,9.910378456115723,1.0919786379672587,1.6728951369940843
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,24,0.529128290945664,10.244821548461914,1.2278870483860373,1.9966437661567003
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,25,0.6205205607693642,9.946117401123047,1.416363495402038,2.041415182427769
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,26,0.42034758455702104,10.351146697998047,0.7294326219707727,1.4042729632459114
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,27,0.9106562742963433,9.598104476928711,1.926212620921433,2.2231958290831133
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,28,0.4648501891642809,3.125361919403076,1.2563878316432238,2.1957741287380537
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,29,0.7036733207060024,10.127368927001953,1.530525328591466,1.7223590120653187
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,30,0.6644400539807975,9.780479431152344,1.7496088724583387,2.3967455127049564
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,31,1.1190904844552279,6.109569549560547,2.984379019588232,3.5632404069086894
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,0,2.0028832140378654,10.134716987609863,0.5373159241862595,0.572834455446937
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,1,1.55580711690709,10.230330467224121,0.32301181298680604,0.21826530568246508
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,2,1.02762514911592,10.204212188720703,0.3023791378363967,0.2793291851370543
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,3,1.2629769588820636,10.032745361328125,0.33336374489590526,0.3130242829273398
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,4,0.8226035126717761,10.197847366333008,0.30030699423514307,0.3313865865148382
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,5,0.9484798340126872,10.162402153015137,0.4636476889718324,0.46241899113804763
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,6,1.0919964842032641,10.247919082641602,0.617234026780352,0.5828727815474753
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,7,1.2749929553829134,10.10544490814209,0.6098674354143441,0.4045974074987648
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,8,1.0848116634879261,10.156959533691406,0.8113129842095077,0.610866740271077
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,9,1.1630758209503256,10.29765796661377,0.7795740242581815,0.6565016899374395
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,10,1.1575134913437068,10.197002410888672,0.9264584509655833,0.7432100222642323
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,11,1.4445124324411154,10.316038131713867,1.0497416169382632,0.7565856024562126
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,12,1.0826041602995247,10.121597290039062,1.3081519361585379,0.9654663710702024
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,13,1.1152301246766,9.77232837677002,0.9218731448054314,0.75247711927498
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,14,1.2556718855630606,10.234792709350586,1.6397996405139565,1.2468388718164998
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,15,1.5859807021915913,10.057174682617188,1.5987635357305408,1.2239462144130444
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,16,1.0076622809283435,10.16366195678711,1.3732532383874059,1.39753809343327
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,17,1.042190594249405,10.11451530456543,1.9289069101214409,1.6984733782480221
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,18,0.8688686299137771,10.265294075012207,1.220417852513492,1.2373621301698767
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,19,1.1503446092829108,10.094731330871582,1.5745495213195682,2.1310637222818287
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,20,0.6163489470491186,10.076621055603027,1.1742436941713095,2.075095288706007
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,21,0.5591311290627345,10.071767807006836,0.9021506630815566,1.366089557547343
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,22,0.611543801438529,0.493164598941803,1.275244927033782,1.9751759989574822
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,23,0.9238802688196301,9.962696075439453,0.9952483484521508,0.9893027315036932
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,24,0.5639782355865464,10.223014831542969,1.150485822930932,1.6307201913792952
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,25,0.696770836628275,10.100395202636719,1.484705206938088,1.8391939604442085
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,26,0.46909028603113256,10.347291946411133,0.9233590317890048,1.4737127423976697
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,27,1.137421166524291,8.135353088378906,1.9589273650199175,1.877369044781725
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,28,0.521080656646518,9.38635540008545,1.0123151149600744,0.7263583198464069
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,29,0.8373140478506684,10.009173393249512,1.7717636283487082,1.457999590590414
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,30,0.6704617012292147,9.44888973236084,2.1103155575692654,2.8625202443821336
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,31,1.2429387802258134,2.8798668384552,3.2928249463438988,3.053396261488984
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,0,1.7574928207322955,10.150782585144043,0.6074755031149834,0.5661072032052105
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,1,1.1589802638627589,10.282819747924805,0.4745692810975015,0.4534732136825134
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,2,0.6974362606415525,10.21877670288086,0.262740395963192,0.22464928628156147
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,3,1.1099008386954665,10.053936004638672,0.36481545493006706,0.30231480872903777
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,4,0.8129536976339296,10.174084663391113,0.3272458892315626,0.33783094218207627
