family,prompt,gen_idx,step,base_violence,base_procedural,ego_violence,ego_procedural,superego_violence,superego_procedural
olmo,love,3,32,-0.01512,0.12837,-0.00416,0.10683,,
olmo,love,3,33,0.013,0.15427,0.01952,0.13716,,
olmo,love,3,34,-0.02636,-0.0202,-0.02235,-0.02423,,
olmo,love,3,35,-0.02416,-0.00937,-0.01408,-0.02659,,
olmo,love,3,36,-0.012,0.0664,-0.0137,0.03164,,
olmo,love,3,37,-0.01099,0.19193,0.0082,0.18606,,
olmo,love,3,38,0.03269,0.08594,0.09509,0.06512,,
olmo,love,3,39,-0.02712,0.04784,-0.0493,0.06669,,
olmo,love,3,40,-0.00293,0.04202,-0.02994,0.03955,,
olmo,love,3,41,-0.00911,-0.00297,0.02296,0.01181,,
olmo,love,3,42,-0.02895,0.02204,-0.01437,0.0043,,
olmo,love,3,43,-0.04411,0.07939,-0.0427,0.07844,,
olmo,love,3,44,-0.07312,-0.06766,-0.07311,-0.06644,,
olmo,love,3,45,-0.02621,-0.00131,-0.03308,0.00055,,
olmo,love,3,46,0.04012,0.14763,-0.02681,0.1636,,
olmo,love,3,47,-0.0082,0.00789,-0.02488,0.01146,,
olmo,love,3,48,-0.02341,-0.03005,-0.04117,-0.03348,,
olmo,love,3,49,-0.01428,-0.08215,-0.03439,-0.07888,,
olmo,love,3,0,-0.00099,0.05439,,,-0.01878,0.02187
olmo,love,3,1,0.32681,0.03163,,,0.35032,0.03653
olmo,love,3,2,-0.0227,0.06915,,,0.03145,0.095
olmo,love,3,3,-0.15061,0.09402,,,-0.11383,0.07268
olmo,love,3,4,-0.02379,0.07655,,,-0.06982,0.12097
olmo,love,3,5,-0.23011,0.16649,,,-0.24603,0.21578
olmo,love,3,6,0.05381,0.10732,,,-0.00748,0.12934
olmo,love,3,7,-0.00258,0.00072,,,0.04549,0.03727
olmo,love,3,8,-0.03738,0.0556,,,-0.03714,0.05746
olmo,love,3,9,-0.02363,-0.01453,,,-0.01598,-0.02405
olmo,love,3,10,0.24963,0.02785,,,0.15038,0.01295
olmo,love,3,11,-0.00152,0.18817,,,0.02109,0.17447
olmo,love,3,12,-0.01957,-0.0357,,,-0.01706,-0.02642
olmo,love,3,13,0.03399,0.05376,,,0.0588,0.05183
olmo,love,3,14,0.10272,0.00795,,,0.10629,0.03457
olmo,love,3,15,-0.05434,0.0571,,,-0.04383,0.06696
olmo,love,3,16,-0.04761,0.02721,,,-0.04544,0.02642
olmo,love,3,17,-0.08501,-0.05776,,,-0.0913,-0.01755
olmo,love,3,18,-0.0696,0.07739,,,-0.06991,0.07971
olmo,love,3,19,-0.01476,-0.01638,,,-0.00735,-0.00105
olmo,love,3,20,0.01972,0.0599,,,0.02838,0.08586
olmo,love,3,21,-0.03038,0.10884,,,-0.00455,0.17236
olmo,love,3,22,0.08008,-0.11069,,,-0.08974,-0.11873
olmo,love,3,23,-0.01199,-0.09925,,,-0.01361,-0.10095
olmo,love,3,24,0.01774,0.01607,,,0.02747,0.03511
olmo,love,3,25,-0.01357,-0.0008,,,-0.01991,-0.00224
olmo,love,3,26,-0.03,0.02668,,,-0.00769,0.00592
olmo,love,3,27,-0.04088,-0.02273,,,-0.13213,-0.00542
olmo,love,3,28,0.01682,-0.03078,,,0.02311,-0.01519
olmo,love,3,29,0.02211,0.08989,,,0.03375,0.01206
olmo,love,3,30,0.01467,0.02468,,,0.03818,0.01167
olmo,love,3,31,-0.00337,0.02189,,,-0.00943,0.05035
olmo,love,3,32,-0.01512,0.12837,,,-0.00121,0.08361
olmo,love,3,33,0.013,0.15427,,,0.01465,0.14354
olmo,love,3,34,-0.02636,-0.0202,,,-0.02233,-0.01415
olmo,love,3,35,-0.02416,-0.00937,,,-0.00481,-0.02289
olmo,love,3,36,-0.012,0.0664,,,-0.01414,0.04841
olmo,love,3,37,-0.01099,0.19193,,,0.02013,0.18553
olmo,love,3,38,0.03269,0.08594,,,0.09363,0.08972
olmo,love,3,39,-0.02712,0.04784,,,-0.05921,0.07232
olmo,love,3,40,-0.00293,0.04202,,,-0.04175,0.03484
olmo,love,3,41,-0.00911,-0.00297,,,0.04947,0.03282
olmo,love,3,42,-0.02895,0.02204,,,-0.00584,-0.00187
olmo,love,3,43,-0.04411,0.07939,,,-0.0471,0.07342
olmo,love,3,44,-0.07312,-0.06766,,,-0.07302,-0.06607
olmo,love,3,45,-0.02621,-0.00131,,,-0.03078,0.00172
olmo,love,3,46,0.04012,0.14763,,,-0.04937,0.166
olmo,love,3,47,-0.0082,0.00789,,,-0.0244,0.01534
olmo,love,3,48,-0.02341,-0.03005,,,-0.06514,-0.04376
olmo,love,3,49,-0.01428,-0.08215,,,-0.03765,-0.08445
olmo,love,4,0,-0.00099,0.05439,-0.01698,0.02361,,
olmo,love,4,1,-0.01199,0.00066,0.00856,-0.0349,,
olmo,love,4,2,-0.00988,-0.04129,-0.00721,-0.04387,,
olmo,love,4,3,0.37112,0.04283,0.38842,0.04441,,
olmo,love,4,4,-0.0215,-0.01719,-0.02847,-0.01984,,
olmo,love,4,5,0.04347,0.07664,0.05974,0.101,,
olmo,love,4,6,0.06496,0.12611,0.09354,0.18601,,
olmo,love,4,7,-0.01715,-0.01667,-0.01614,0.00861,,
olmo,love,4,8,-0.01777,-0.02303,-0.02224,-0.0146,,
olmo,love,4,9,-0.2388,0.06232,-0.21519,0.05688,,
olmo,love,4,10,-0.02076,-0.03358,-0.02025,-0.03451,,
olmo,love,4,11,-0.01718,-0.0002,-0.01523,-0.00076,,
olmo,love,4,12,0.05064,0.05089,0.08456,0.04013,,
olmo,love,4,13,-0.01078,0.12152,-0.01134,0.09155,,
olmo,love,4,14,-0.03481,-0.06496,-0.0256,-0.06231,,
olmo,love,4,15,-0.01609,-0.06914,-0.00822,-0.08397,,
olmo,love,4,16,-0.01418,-0.04035,-0.008,-0.03088,,
olmo,love,4,17,0.02659,0.05403,0.02233,0.06242,,
olmo,love,4,18,-0.05319,0.05896,-0.05909,0.05678,,
olmo,love,4,19,-0.02993,0.00128,-0.02364,-0.0011,,
olmo,love,4,20,-0.03514,0.08845,-0.03256,0.07369,,
olmo,love,4,21,0.24279,0.10303,0.19788,0.15911,,
olmo,love,4,22,-0.00084,-0.00026,-0.0071,-0.00414,,
olmo,love,4,23,-0.02053,0.0353,-0.02096,0.03309,,
olmo,love,4,24,0.10872,0.06038,0.12125,0.04491,,
olmo,love,4,25,-0.04273,0.01829,-0.03806,-0.00036,,
olmo,love,4,26,-0.02066,-0.04457,-0.03462,-0.04966,,
olmo,love,4,27,0.00027,0.12835,-0.00724,0.12743,,
olmo,love,4,28,-0.03541,-0.01043,-0.03524,-0.01061,,
olmo,love,4,29,-0.01409,0.10073,-0.01602,0.10996,,
olmo,love,4,30,0.0386,-0.00796,0.03451,-0.01737,,
olmo,love,4,31,0.04893,0.02478,-0.00797,0.01496,,
olmo,love,4,32,0.09374,0.00535,0.05767,-0.02049,,
olmo,love,4,33,-0.02809,-0.02909,-0.02735,-0.02842,,
olmo,love,4,34,0.04098,0.05789,0.03761,0.08387,,
olmo,love,4,35,-0.01146,-0.00214,-0.01911,-0.00446,,
olmo,love,4,36,-0.02436,0.03448,-0.03469,0.0412,,
olmo,love,4,37,-0.06359,0.04179,-0.06941,0.03985,,
olmo,love,4,38,-0.17235,0.19222,-0.13337,0.1631,,
olmo,love,4,39,-0.04689,0.05063,-0.01666,0.04066,,
olmo,love,4,40,0.03881,0.01514,0.0726,0.03062,,
olmo,love,4,41,0.27959,0.01119,0.29186,0.00741,,
olmo,love,4,42,0.08331,0.00062,0.09021,-0.00846,,
olmo,love,4,43,-0.02679,-0.02512,-0.02399,-0.03098,,
olmo,love,4,44,-0.01292,0.04052,-0.01541,0.04304,,
olmo,love,4,45,-0.03301,-0.00647,-0.03185,-0.00128,,
olmo,love,4,46,-0.02976,0.03828,-0.03405,0.04861,,
olmo,love,4,47,-0.02091,0.07813,-0.02057,0.04863,,
olmo,love,4,48,-0.00314,-0.06149,-0.01742,-0.06909,,
olmo,love,4,49,0.0329,-0.0831,0.03824,-0.09163,,
olmo,love,4,0,-0.00099,0.05439,,,-0.01878,0.02187
olmo,love,4,1,-0.01199,0.00066,,,0.00669,-0.03613
olmo,love,4,2,-0.00988,-0.04129,,,-0.00716,-0.04391
olmo,love,4,3,0.37112,0.04283,,,0.38523,0.04455
olmo,love,4,4,-0.0215,-0.01719,,,-0.02153,-0.01478
olmo,love,4,5,0.04347,0.07664,,,0.05315,0.12257
olmo,love,4,6,0.06496,0.12611,,,0.09822,0.19419
olmo,love,4,7,-0.01715,-0.01667,,,-0.01198,0.03592
olmo,love,4,8,-0.01777,-0.02303,,,-0.02165,0.00198
olmo,love,4,9,-0.2388,0.06232,,,-0.21091,0.06027
olmo,love,4,10,-0.02076,-0.03358,,,-0.02309,-0.02939
olmo,love,4,11,-0.01718,-0.0002,,,-0.01521,-0.00074
olmo,love,4,12,0.05064,0.05089,,,0.09479,0.04539
olmo,love,4,13,-0.01078,0.12152,,,-0.01229,0.11139
olmo,love,4,14,-0.03481,-0.06496,,,-0.02574,-0.04257
olmo,love,4,15,-0.01609,-0.06914,,,-0.01042,-0.08868
olmo,love,4,16,-0.01418,-0.04035,,,-0.00719,-0.0285
olmo,love,4,17,0.02659,0.05403,,,0.01573,0.04632
olmo,love,4,18,-0.05319,0.05896,,,-0.06595,0.05742
olmo,love,4,19,-0.02993,0.00128,,,-0.0258,0.00111
olmo,love,4,20,-0.03514,0.08845,,,-0.03748,0.08943
olmo,love,4,21,0.24279,0.10303,,,0.18952,0.1446
olmo,love,4,22,-0.00084,-0.00026,,,-0.01389,-0.00313
olmo,love,4,23,-0.02053,0.0353,,,-0.02358,0.03378
olmo,love,4,24,0.10872,0.06038,,,0.12147,0.04478
olmo,love,4,25,-0.04273,0.01829,,,-0.04086,0.00514
olmo,love,4,26,-0.02066,-0.04457,,,-0.03482,-0.04971
olmo,love,4,27,0.00027,0.12835,,,-0.00961,0.1244
olmo,love,4,28,-0.03541,-0.01043,,,-0.03524,-0.01078
olmo,love,4,29,-0.01409,0.10073,,,-0.01048,0.11499
olmo,love,4,30,0.0386,-0.00796,,,0.0544,-0.00852
olmo,love,4,31,0.04893,0.02478,,,-0.00404,0.02208
olmo,love,4,32,0.09374,0.00535,,,0.06321,-0.01747
olmo,love,4,33,-0.02809,-0.02909,,,-0.03053,-0.02208
olmo,love,4,34,0.04098,0.05789,,,0.03603,0.10532
olmo,love,4,35,-0.01146,-0.00214,,,-0.02483,-0.0027
olmo,love,4,36,-0.02436,0.03448,,,-0.03917,0.04853
olmo,love,4,37,-0.06359,0.04179,,,-0.07515,0.03931
olmo,love,4,38,-0.17235,0.19222,,,-0.12662,0.1761
olmo,love,4,39,-0.04689,0.05063,,,-0.01383,0.04217
olmo,love,4,40,0.03881,0.01514,,,0.08497,0.03683
olmo,love,4,41,0.27959,0.01119,,,0.29389,0.00544
olmo,love,4,42,0.08331,0.00062,,,0.08672,-0.00373
olmo,love,4,43,-0.02679,-0.02512,,,-0.02461,-0.02617
olmo,love,4,44,-0.01292,0.04052,,,-0.01651,0.05445
olmo,love,4,45,-0.03301,-0.00647,,,-0.03583,-0.00073
olmo,love,4,46,-0.02976,0.03828,,,-0.03443,0.04806
olmo,love,4,47,-0.02091,0.07813,,,-0.02093,0.04292
olmo,love,4,48,-0.00314,-0.06149,,,-0.02886,-0.07544
olmo,love,4,49,0.0329,-0.0831,,,0.03229,-0.10008
olmo,love,5,0,-0.00099,0.05439,-0.01698,0.02361,,
olmo,love,5,1,0.3621,0.04167,0.37565,0.0428,,
olmo,love,5,2,-0.02641,-0.02109,-0.02944,-0.01961,,
olmo,love,5,3,0.09399,0.03042,0.11584,0.03115,,
olmo,love,5,4,0.06868,0.02752,0.1016,0.03311,,
olmo,love,5,5,-0.03043,-0.01252,-0.04792,0.07598,,
olmo,love,5,6,-0.02565,0.01576,-0.01896,0.00096,,
olmo,love,5,7,-0.03588,0.06886,-0.08292,0.07209,,
olmo,love,5,8,-0.01992,-0.00313,-0.02216,0.00034,,
olmo,love,5,9,0.03387,0.08157,0.02316,0.02094,,
olmo,love,5,10,-0.01908,-0.01985,-0.03247,-0.0038,,
olmo,love,5,11,0.00373,0.04769,-0.00759,0.03385,,
olmo,love,5,12,-0.06071,-0.00893,-0.0687,-0.00849,,
olmo,love,5,13,-0.0316,0.05889,-0.02842,0.01004,,
olmo,love,5,14,-0.02231,0.16067,-0.03271,0.01772,,
olmo,love,5,15,-0.01919,-0.01629,-0.02016,-0.02597,,
olmo,love,5,16,0.00679,0.02196,0.00524,-0.00245,,
olmo,love,5,17,-0.01529,0.03194,-0.02022,0.05017,,
olmo,love,5,18,-0.02948,-0.01967,-0.02813,-0.01979,,
olmo,love,5,19,0.21622,0.02194,0.22115,0.0199,,
olmo,love,5,20,-0.1049,0.12781,-0.10577,0.10347,,
olmo,love,5,21,0.0016,0.1137,0.03481,0.10124,,
olmo,love,5,22,0.03291,-0.02544,0.03866,-0.03929,,
olmo,love,5,23,-0.02583,-0.02101,-0.01595,-0.01964,,
olmo,love,5,24,0.04165,0.02198,0.04485,0.00303,,
olmo,love,5,25,0.00865,0.11535,0.0132,0.08376,,
olmo,love,5,26,-0.01445,0.10625,-0.015,0.01951,,
olmo,love,5,27,0.06391,0.04492,0.01779,0.03093,,
olmo,love,5,28,-0.01315,0.00012,-0.01525,0.00253,,
olmo,love,5,29,-0.04075,-0.03238,-0.03202,-0.02518,,
olmo,love,5,30,-0.03513,-0.01077,-0.03432,-0.01071,,
olmo,love,5,31,0.04983,0.14419,0.01401,0.0966,,
olmo,love,5,32,0.10383,0.23163,0.08447,0.20326,,
olmo,love,5,33,-0.02481,-0.04038,-0.01951,-0.03985,,
olmo,love,5,34,0.02691,-0.07914,0.0243,-0.08246,,
olmo,love,5,35,0.01701,-0.02299,0.01687,-0.02661,,
olmo,love,5,36,-0.13236,0.13576,-0.08461,0.08982,,
olmo,love,5,37,0.04099,-0.05023,0.03657,-0.04968,,
olmo,love,5,38,-0.01525,-0.04038,-0.01527,-0.04043,,
olmo,love,5,39,-0.01257,-0.08075,-0.01269,-0.08249,,
olmo,love,5,40,-0.07154,0.08375,-0.07404,0.15288,,
olmo,love,5,41,-0.01064,-0.02707,-0.00739,-0.03722,,
olmo,love,5,42,0.07374,0.00772,0.04929,0.00507,,
olmo,love,5,43,0.08789,0.56477,0.07724,0.547,,
olmo,love,5,44,-0.01597,0.11651,-0.00399,0.1181,,
olmo,love,5,45,0.01472,0.00098,0.03011,-0.00073,,
olmo,love,5,46,0.11019,0.01351,0.1032,0.00387,,
olmo,love,5,47,-0.00265,-0.0101,-0.01011,-0.00826,,
olmo,love,5,48,0.00433,0.01571,-0.0073,0.01279,,
olmo,love,5,49,-0.03351,-0.0106,-0.03522,-0.0107,,
olmo,love,5,0,-0.00099,0.05439,,,-0.01878,0.02187
olmo,love,5,1,0.3621,0.04167,,,0.37575,0.04327
olmo,love,5,2,-0.02641,-0.02109,,,-0.03549,-0.0083
olmo,love,5,3,0.09399,0.03042,,,0.14474,0.03029
olmo,love,5,4,0.06868,0.02752,,,0.10099,0.03511
olmo,love,5,5,-0.03043,-0.01252,,,-0.05231,0.08819
olmo,love,5,6,-0.02565,0.01576,,,-0.01539,-0.00483
olmo,love,5,7,-0.03588,0.06886,,,-0.11076,0.08926
olmo,love,5,8,-0.01992,-0.00313,,,-0.02138,0.0044
olmo,love,5,9,0.03387,0.08157,,,0.0062,0.03057
olmo,love,5,10,-0.01908,-0.01985,,,-0.02487,0.00931
olmo,love,5,11,0.00373,0.04769,,,-0.01744,0.05796
olmo,love,5,12,-0.06071,-0.00893,,,-0.06861,-0.00844
olmo,love,5,13,-0.0316,0.05889,,,-0.03158,0.01905
olmo,love,5,14,-0.02231,0.16067,,,-0.0299,0.03154
olmo,love,5,15,-0.01919,-0.01629,,,-0.01915,-0.03267
olmo,love,5,16,0.00679,0.02196,,,-0.00334,-0.01295
olmo,love,5,17,-0.01529,0.03194,,,-0.02167,0.06329
olmo,love,5,18,-0.02948,-0.01967,,,-0.02548,-0.0205
olmo,love,5,19,0.21622,0.02194,,,0.22857,0.0202
olmo,love,5,20,-0.1049,0.12781,,,-0.12933,0.07056
olmo,love,5,21,0.0016,0.1137,,,0.03496,0.1071
olmo,love,5,22,0.03291,-0.02544,,,0.05172,-0.04143
olmo,love,5,23,-0.02583,-0.02101,,,-0.01811,-0.01194
olmo,love,5,24,0.04165,0.02198,,,0.03675,0.00381
olmo,love,5,25,0.00865,0.11535,,,0.01823,0.09352
olmo,love,5,26,-0.01445,0.10625,,,-0.01535,0.04401
olmo,love,5,27,0.06391,0.04492,,,0.01766,0.03603
olmo,love,5,28,-0.01315,0.00012,,,-0.01161,0.00219
olmo,love,5,29,-0.04075,-0.03238,,,-0.03966,-0.01966
olmo,love,5,30,-0.03513,-0.01077,,,-0.03514,-0.01077
olmo,love,5,31,0.04983,0.14419,,,0.01222,0.1147
olmo,love,5,32,0.10383,0.23163,,,0.09527,0.21759
olmo,love,5,33,-0.02481,-0.04038,,,-0.02132,-0.03767
olmo,love,5,34,0.02691,-0.07914,,,0.02441,-0.07367
olmo,love,5,35,0.01701,-0.02299,,,0.00852,-0.01881
olmo,love,5,36,-0.13236,0.13576,,,-0.09034,0.09475
olmo,love,5,37,0.04099,-0.05023,,,0.03823,-0.05021
olmo,love,5,38,-0.01525,-0.04038,,,-0.01527,-0.04042
olmo,love,5,39,-0.01257,-0.08075,,,-0.01271,-0.08234
olmo,love,5,40,-0.07154,0.08375,,,-0.05491,0.16821
olmo,love,5,41,-0.01064,-0.02707,,,-0.009,-0.03537
olmo,love,5,42,0.07374,0.00772,,,0.04238,0.01376
olmo,love,5,43,0.08789,0.56477,,,0.06996,0.54034
olmo,love,5,44,-0.01597,0.11651,,,-0.00118,0.11779
olmo,love,5,45,0.01472,0.00098,,,0.04366,0.00241
olmo,love,5,46,0.11019,0.01351,,,0.09863,0.00485
olmo,love,5,47,-0.00265,-0.0101,,,-0.00957,-0.00551
olmo,love,5,48,0.00433,0.01571,,,-0.02029,0.01989
olmo,love,5,49,-0.03351,-0.0106,,,-0.03532,-0.01063
olmo,love,6,0,-0.00099,0.05439,-0.01698,0.02361,,
olmo,love,6,1,0.00055,0.00553,0.00252,-0.00499,,
olmo,love,6,2,0.00323,-0.01317,0.08812,-0.02131,,
olmo,love,6,3,-0.03052,-0.0209,-0.03123,-0.02016,,
olmo,love,6,4,0.37941,0.04381,0.38849,0.04423,,
olmo,love,6,5,-0.0228,-0.02987,-0.02366,-0.03498,,
olmo,love,6,6,0.03786,0.05016,0.03714,0.0629,,
olmo,love,6,7,-0.05304,0.06791,-0.06029,0.06766,,
olmo,love,6,8,-0.02922,0.023,-0.02324,0.03672,,
olmo,love,6,9,0.05303,0.03206,0.04985,0.07396,,
olmo,love,6,10,-0.01341,-0.00125,0.02531,0.02453,,
olmo,love,6,11,-0.0328,0.04172,-0.03977,0.0461,,
olmo,love,6,12,0.01699,0.05457,0.00147,0.0502,,
olmo,love,6,13,-0.01626,-0.00887,-0.02201,-0.00552,,
olmo,love,6,14,-0.00019,0.01098,-0.00165,0.01441,,
olmo,love,6,15,-0.04789,0.02254,-0.04606,0.01948,,
olmo,love,6,16,0.04953,-0.00423,0.05344,-0.0054,,
olmo,love,6,17,0.03569,0.00192,0.05401,-0.0196,,
olmo,love,6,18,-0.01516,0.02297,-0.0262,0.02358,,
olmo,love,6,19,-0.01032,-0.0692,0.00323,-0.03516,,
olmo,love,6,20,-0.0274,0.02217,-0.02929,0.02147,,
olmo,love,6,21,0.04752,0.01598,0.02975,0.01338,,
olmo,love,6,22,-0.01576,0.03539,-0.02295,0.06336,,
olmo,love,6,23,-0.03032,0.05481,-0.04465,0.08226,,
olmo,love,6,24,-0.02538,-0.01919,-0.02129,-0.02142,,
olmo,love,6,25,0.03776,0.04746,0.00638,0.07099,,
olmo,love,6,26,0.01898,0.02821,0.01846,0.02251,,
olmo,love,6,27,-0.00012,0.03199,0.00168,0.03687,,
olmo,love,6,28,-0.02149,-0.02371,-0.01608,-0.04052,,
olmo,love,6,29,0.00294,-0.01314,0.00181,-0.00682,,
olmo,love,6,30,-0.03333,-0.03433,-0.03286,-0.03392,,
olmo,love,6,31,0.01796,-0.02993,0.01683,-0.03061,,
olmo,love,6,32,-0.00425,0.04433,-0.01362,0.07533,,
olmo,love,6,33,-0.04858,0.04744,0.01919,0.04217,,
olmo,love,6,34,-0.02765,-0.0205,-0.02313,-0.0219,,
olmo,love,6,35,-0.00951,0.01975,-0.00684,0.02,,
olmo,love,6,36,-0.00239,0.01399,0.00882,0.01772,,
olmo,love,6,37,-0.02662,-0.01054,-0.03026,-0.01568,,
olmo,love,6,38,-0.01783,-0.02311,-0.00298,-0.01521,,
olmo,love,6,39,0.00886,0.01254,0.03388,0.02608,,
olmo,love,6,40,0.03944,0.02178,0.04531,0.02282,,
olmo,love,6,41,-0.01181,0.11337,-0.02281,0.0982,,
olmo,love,6,42,0.02179,0.15944,0.02919,0.17121,,
olmo,love,6,43,0.02952,-0.03818,0.03021,-0.02817,,
olmo,love,6,44,-0.02808,-0.0244,-0.02705,-0.02114,,
olmo,love,6,45,-0.01218,0.01156,-0.00654,0.00943,,
olmo,love,6,46,-0.05685,0.04297,-0.05438,0.03472,,
olmo,love,6,47,-0.00278,-0.01541,0.01318,-0.0096,,
olmo,love,6,48,-0.00876,0.00946,-0.00484,0.00684,,
olmo,love,6,49,-0.03418,0.04118,-0.02557,0.03327,,
olmo,love,6,0,-0.00099,0.05439,,,-0.01878,0.02187
olmo,love,6,1,0.00055,0.00553,,,-0.00192,-0.00504
olmo,love,6,2,0.00323,-0.01317,,,0.09611,-0.02313
olmo,love,6,3,-0.03052,-0.0209,,,-0.03125,-0.01988
olmo,love,6,4,0.37941,0.04381,,,0.38723,0.04407
olmo,love,6,5,-0.0228,-0.02987,,,-0.02639,-0.03101
olmo,love,6,6,0.03786,0.05016,,,0.00844,0.0617
olmo,love,6,7,-0.05304,0.06791,,,-0.0621,0.06959
olmo,love,6,8,-0.02922,0.023,,,-0.02511,0.0442
olmo,love,6,9,0.05303,0.03206,,,0.04308,0.08969
olmo,love,6,10,-0.01341,-0.00125,,,0.00863,0.04358
olmo,love,6,11,-0.0328,0.04172,,,-0.04181,0.06149
olmo,love,6,12,0.01699,0.05457,,,-0.00082,0.05722
olmo,love,6,13,-0.01626,-0.00887,,,-0.02215,0.00772
olmo,love,6,14,-0.00019,0.01098,,,-0.00349,0.01492
olmo,love,6,15,-0.04789,0.02254,,,-0.04573,0.01515
olmo,love,6,16,0.04953,-0.00423,,,0.05381,-0.01088
olmo,love,6,17,0.03569,0.00192,,,0.05655,-0.02335
olmo,love,6,18,-0.01516,0.02297,,,-0.03317,0.0214
olmo,love,6,19,-0.01032,-0.0692,,,-0.00844,-0.02822
olmo,love,6,20,-0.0274,0.02217,,,-0.02733,0.04036
olmo,love,6,21,0.04752,0.01598,,,0.03395,0.01368
olmo,love,6,22,-0.01576,0.03539,,,-0.0225,0.06522
olmo,love,6,23,-0.03032,0.05481,,,-0.05382,0.08841
olmo,love,6,24,-0.02538,-0.01919,,,-0.01838,-0.02502
olmo,love,6,25,0.03776,0.04746,,,-0.01003,0.0708
olmo,love,6,26,0.01898,0.02821,,,0.0186,0.03093
olmo,love,6,27,-0.00012,0.03199,,,0.00325,0.06583
olmo,love,6,28,-0.02149,-0.02371,,,-0.01408,-0.04362
olmo,love,6,29,0.00294,-0.01314,,,-0.00042,-0.00508
olmo,love,6,30,-0.03333,-0.03433,,,-0.03264,-0.0335
olmo,love,6,31,0.01796,-0.02993,,,0.01764,-0.0313
olmo,love,6,32,-0.00425,0.04433,,,-0.01277,0.11047
olmo,love,6,33,-0.04858,0.04744,,,0.00335,0.04851
olmo,love,6,34,-0.02765,-0.0205,,,-0.02228,-0.01257
olmo,love,6,35,-0.00951,0.01975,,,-0.00948,0.02296
olmo,love,6,36,-0.00239,0.01399,,,0.00732,0.0191
olmo,love,6,37,-0.02662,-0.01054,,,-0.03198,-0.01552
olmo,love,6,38,-0.01783,-0.02311,,,0.00891,-0.00542
olmo,love,6,39,0.00886,0.01254,,,0.03817,0.03356
olmo,love,6,40,0.03944,0.02178,,,0.0511,0.02779
olmo,love,6,41,-0.01181,0.11337,,,-0.01202,0.11187
olmo,love,6,42,0.02179,0.15944,,,0.04178,0.18545
olmo,love,6,43,0.02952,-0.03818,,,0.03242,-0.03602
olmo,love,6,44,-0.02808,-0.0244,,,-0.02412,-0.01231
olmo,love,6,45,-0.01218,0.01156,,,-0.00906,0.01211
olmo,love,6,46,-0.05685,0.04297,,,-0.05114,0.0372
olmo,love,6,47,-0.00278,-0.01541,,,0.01626,-0.00268
olmo,love,6,48,-0.00876,0.00946,,,-0.0002,0.00809
olmo,love,6,49,-0.03418,0.04118,,,-0.01653,0.04154
olmo,love,7,0,-0.00099,0.05439,-0.01698,0.02361,,
olmo,love,7,1,-0.01199,0.00066,0.00856,-0.0349,,
olmo,love,7,2,-0.0254,-0.01812,-0.02561,-0.01598,,
olmo,love,7,3,0.13558,-0.00128,0.13247,0.00463,,
olmo,love,7,4,0.06884,-0.0187,0.04457,-0.03832,,
olmo,love,7,5,0.11743,0.05134,0.12136,0.05741,,
olmo,love,7,6,-0.00892,-0.00564,-0.0069,-0.00622,,
olmo,love,7,7,-0.01525,-0.02738,-0.01667,-0.03623,,
olmo,love,7,8,-0.02956,-0.02296,-0.02991,-0.02196,,
olmo,love,7,9,0.3099,0.00831,0.31275,0.00839,,
olmo,love,7,10,-0.02123,-0.02911,-0.02489,-0.0268,,
olmo,love,7,11,0.03747,0.04883,0.01764,0.05377,,
olmo,love,7,12,-0.05362,0.07651,-0.07642,0.08552,,
olmo,love,7,13,0.13615,-0.004,0.13831,-0.00017,,
olmo,love,7,14,0.1144,-0.00949,0.16698,0.00684,,
olmo,love,7,15,-0.03553,0.08789,-0.0393,0.06971,,
olmo,love,7,16,0.05102,0.02168,0.03635,0.01795,,
olmo,love,7,17,0.12208,0.05057,0.11906,0.05293,,
olmo,love,7,18,-0.02718,0.00614,-0.03497,0.00643,,
olmo,love,7,19,-0.00989,0.01661,0.00209,-0.00074,,
olmo,love,7,20,0.26333,0.00571,0.23324,0.00375,,
olmo,love,7,21,-0.02745,-0.01611,-0.0362,-0.01318,,
olmo,love,7,22,0.05755,0.05522,0.05984,0.06703,,
olmo,love,7,23,-0.05694,0.09378,-0.05564,0.08828,,
olmo,love,7,24,-0.22608,0.17302,-0.3351,0.27818,,
olmo,love,7,25,-0.02339,-0.01396,-0.02667,-0.01658,,
olmo,love,7,26,0.10085,-0.0294,0.09252,-0.03974,,
olmo,love,7,27,-0.08331,0.16114,-0.19113,0.13247,,
olmo,love,7,28,-0.03758,-0.02344,-0.03647,-0.02309,,
olmo,love,7,29,-0.05684,0.10313,-0.09463,0.10333,,
olmo,love,7,30,-0.0124,-0.03514,-0.01253,-0.03647,,
olmo,love,7,31,0.04742,0.02401,0.07222,0.06504,,
olmo,love,7,32,-0.00515,-0.01659,-0.00497,-0.00783,,
olmo,love,7,33,-0.0031,0.06782,-0.00842,0.08369,,
olmo,love,7,34,-0.01101,0.09862,-0.02715,0.08286,,
olmo,love,7,35,0.01503,-0.00298,0.01178,-0.00586,,
olmo,love,7,36,0.072,0.07133,0.08185,0.07195,,
olmo,love,7,37,-0.05466,0.07777,-0.0498,0.08404,,
olmo,love,7,38,-0.04203,0.1051,-0.05215,0.13127,,
olmo,love,7,39,0.00695,-0.00492,0.04598,-0.00038,,
olmo,love,7,40,-0.03069,0.07527,-0.00781,0.03176,,
olmo,love,7,41,0.16098,0.06149,0.22688,0.06246,,
