idx,_id,year,author,title,n_words,passage_seq,dialogue_density,blt_bits_per_char,pythia_loss,pythia_chars_per_token,pythia_n_tokens,qc
2061,_chadwyck/Nineteenth-Century_Fiction/ncf21201.02,1857,"Bront&euml;, Charlotte, 1816&ndash;1855","The Professor, A Tale. By Currer Bell, Author of &ldquo;Jane Eyre,&rdquo; ... In Two Volumes",502,117,none,1.3016727555182825,3.225020170211792,3.9328671328671327,512,1850
2062,_chadwyck/Nineteenth-Century_Fiction/ncf21201.02,1857,"Bront&euml;, Charlotte, 1816&ndash;1855","The Professor, A Tale. By Currer Bell, Author of &ldquo;Jane Eyre,&rdquo; ... In Two Volumes",522,134,none,,3.441230058670044,4.049597855227882,512,1850
2063,_chadwyck/Nineteenth-Century_Fiction/ncf22503.09,1857,"Dickens, Charles, 1812&ndash;1870",Little Dorrit. By Charles Dickens. With Illustrations by H. K. Browne,530,196,sparse,1.4720067698155308,3.0504846572875977,4.108367626886145,512,1850
2064,_chadwyck/Nineteenth-Century_Fiction/ncf22503.09,1857,"Dickens, Charles, 1812&ndash;1870",Little Dorrit. By Charles Dickens. With Illustrations by H. K. Browne,531,523,none,1.137879195593613,3.042126178741455,4.132743362831858,512,1850
2065,_chadwyck/Nineteenth-Century_Fiction/ncf23701.01,1857,"Hughes, Thomas, 1822&ndash;1896",Tom Brown's School Days. By an Old Boy,552,20,sparse,1.6049814755214424,3.5479891300201416,3.756443298969072,512,1850
2066,_chadwyck/Nineteenth-Century_Fiction/ncf23701.01,1857,"Hughes, Thomas, 1822&ndash;1896",Tom Brown's School Days. By an Old Boy,537,40,sparse,2.182221840554992,3.2569000720977783,3.9197786998616873,512,1850
2067,_chadwyck/Nineteenth-Century_Fiction/ncf23701.01,1857,"Hughes, Thomas, 1822&ndash;1896",Tom Brown's School Days. By an Old Boy,507,80,sparse,2.2919580307959415,3.270162582397461,3.8674521354933726,512,1850
2068,_chadwyck/Nineteenth-Century_Fiction/ncf23701.01,1857,"Hughes, Thomas, 1822&ndash;1896",Tom Brown's School Days. By an Old Boy,532,100,sparse,1.9176125614562498,3.2242488861083984,3.9142091152815017,512,1850
2069,_chadwyck/Nineteenth-Century_Fiction/ncf26405.01,1857,"Trollope, Anthony, 1815&ndash;1882",Barchester Towers. By Anthony Trollope ... In Three Volumes,525,38,sparse,,3.0979740619659424,3.88948069241012,512,1850
2070,_chadwyck/Nineteenth-Century_Fiction/ncf26405.01,1857,"Trollope, Anthony, 1815&ndash;1882",Barchester Towers. By Anthony Trollope ... In Three Volumes,503,154,none,,2.9585516452789307,4.111940298507463,512,1850
2071,_chadwyck/Nineteenth-Century_Fiction/ncf20201.01,1858,"Ballantyne, R. M. (Robert Michael), 1825&ndash;1894",The Coral Island: A Tale of the Pacific Ocean. By Robert Michael Ballantyne ... With Illustrations by the Author,514,135,sparse,1.6231057170088703,2.6449923515319824,4.136966126656849,512,1850
2072,_chadwyck/Nineteenth-Century_Fiction/ncf20201.01,1858,"Ballantyne, R. M. (Robert Michael), 1825&ndash;1894",The Coral Island: A Tale of the Pacific Ocean. By Robert Michael Ballantyne ... With Illustrations by the Author,525,154,sparse,1.3348333362182796,2.94685959815979,3.913978494623656,512,1850
2073,_chadwyck/Nineteenth-Century_Fiction/ncf20201.01,1858,"Ballantyne, R. M. (Robert Michael), 1825&ndash;1894",The Coral Island: A Tale of the Pacific Ocean. By Robert Michael Ballantyne ... With Illustrations by the Author,146,192,sparse,2.1017952979290597,2.8756189346313477,3.95,200,1850
2074,_chadwyck/Nineteenth-Century_Fiction/ncf23001.01,1858,"Farrar, Frederic William, 1831&ndash;1903","Eric: or, Little by Little: A Tale of Roslyn School. By Frederic W. Farrar",507,35,none,2.3062336633846603,2.924672842025757,4.148311306901615,512,1850
2075,_chadwyck/Nineteenth-Century_Fiction/ncf23001.01,1858,"Farrar, Frederic William, 1831&ndash;1903","Eric: or, Little by Little: A Tale of Roslyn School. By Frederic W. Farrar",512,161,sparse,1.1039867398787981,2.9687914848327637,4.033773861967695,512,1850
2076,_chadwyck/Nineteenth-Century_Fiction/ncf23001.01,1858,"Farrar, Frederic William, 1831&ndash;1903","Eric: or, Little by Little: A Tale of Roslyn School. By Frederic W. Farrar",236,179,sparse,1.478651762400273,2.9759938716888428,3.917682926829268,328,1850
2077,_chadwyck/Nineteenth-Century_Fiction/ncf26308.12,1858,"Thackeray, William Makepeace, 1811&ndash;1863",The Virginians. A Tale of the Last Century. By W. M. Thackeray ... With Illustrations on Steel and Wood by the Author,506,188,none,2.43547675544768,3.5037589073181152,4.054285714285714,512,1850
2078,_chadwyck/Nineteenth-Century_Fiction/ncf26308.12,1858,"Thackeray, William Makepeace, 1811&ndash;1863",The Virginians. A Tale of the Last Century. By W. M. Thackeray ... With Illustrations on Steel and Wood by the Author,506,565,none,1.4642475781212325,3.4407238960266113,3.98463687150838,512,1850
2079,_chadwyck/Nineteenth-Century_Fiction/ncf26308.12,1858,"Thackeray, William Makepeace, 1811&ndash;1863",The Virginians. A Tale of the Last Century. By W. M. Thackeray ... With Illustrations on Steel and Wood by the Author,150,627,none,,3.6061348915100098,4.129729729729729,185,1850
2080,_chadwyck/Nineteenth-Century_Fiction/ncf26405.03,1858,"Trollope, Anthony, 1815&ndash;1882",Doctor Thorne. A Novel. By Anthony Trollope ... In Three Volumes,524,42,none,,2.9030332565307617,3.9918367346938775,512,1850
2081,_chadwyck/Nineteenth-Century_Fiction/ncf22503.16,1859,"Dickens, Charles, 1812&ndash;1870",A Tale of Two Cities. By Charles Dickens. With Illustrations by H. K. Browne,544,52,sparse,,3.1676344871520996,3.992197659297789,512,1850
2082,_chadwyck/Nineteenth-Century_Fiction/ncf22905.01,1859,"Eliot, George, 1819&ndash;1880",Adam Bede: By George Eliot ... In Three Volumes,514,123,none,1.2411820587702667,3.002248764038086,4.131805157593123,512,1850
2083,_chadwyck/Nineteenth-Century_Fiction/ncf22403.05,1860,"Collins, Wilkie, 1824&ndash;1889",The Woman in White. By Wilkie Collins ... In Three Volumes. New Edition,532,96,sparse,,2.5912582874298096,4.338935574229692,512,1850
2084,_chadwyck/Nineteenth-Century_Fiction/ncf22403.05,1860,"Collins, Wilkie, 1824&ndash;1889",The Woman in White. By Wilkie Collins ... In Three Volumes. New Edition,508,193,sparse,,2.569319248199463,4.047197640117994,512,1850
2085,_chadwyck/Nineteenth-Century_Fiction/ncf22403.05,1860,"Collins, Wilkie, 1824&ndash;1889",The Woman in White. By Wilkie Collins ... In Three Volumes. New Edition,557,387,none,,2.613105058670044,4.20164609053498,512,1850
2086,_chadwyck/Nineteenth-Century_Fiction/ncf22905.05,1860,"Eliot, George, 1819&ndash;1880",The Mill on the Floss: By George Eliot ... In Three Volumes,510,120,sparse,,2.878634214401245,3.953521126760563,512,1850
2087,_chadwyck/Nineteenth-Century_Fiction/ncf22905.05,1860,"Eliot, George, 1819&ndash;1880",The Mill on the Floss: By George Eliot ... In Three Volumes,114,400,none,,3.639271974563598,4.2377622377622375,143,1850
2088,_chadwyck/Nineteenth-Century_Fiction/ncf22503.05,1861,"Dickens, Charles, 1812&ndash;1870",Great Expectations: By Charles Dickens: In Three Volumes,516,71,sparse,,2.870443105697632,3.740689655172414,512,1850
2089,_chadwyck/Nineteenth-Century_Fiction/ncf22503.05,1861,"Dickens, Charles, 1812&ndash;1870",Great Expectations: By Charles Dickens: In Three Volumes,582,179,sparse,1.1305359099788717,2.8655529022216797,3.7844727694090383,512,1850
2090,_chadwyck/Nineteenth-Century_Fiction/ncf22503.05,1861,"Dickens, Charles, 1812&ndash;1870",Great Expectations: By Charles Dickens: In Three Volumes,509,215,sparse,,2.706660032272339,3.823369565217391,512,1850
2091,_chadwyck/Nineteenth-Century_Fiction/ncf22503.05,1861,"Dickens, Charles, 1812&ndash;1870",Great Expectations: By Charles Dickens: In Three Volumes,508,323,sparse,,3.0125107765197754,3.7645390070921985,512,1850
2092,_chadwyck/Nineteenth-Century_Fiction/ncf22905.08,1861,"Eliot, George, 1819&ndash;1880",Silas Marner: the Weaver of Raveloe: By George Eliot,519,27,none,,2.845136880874634,4.029535864978903,512,1850
2093,_chadwyck/Nineteenth-Century_Fiction/ncf22905.08,1861,"Eliot, George, 1819&ndash;1880",Silas Marner: the Weaver of Raveloe: By George Eliot,543,82,sparse,,3.124997138977051,3.9162303664921465,512,1850
2094,_chadwyck/Nineteenth-Century_Fiction/ncf25402.01,1861,"Reade, Charles, 1814&ndash;1884",The Cloister and the Hearth. A Tale of the Middle Ages. By Charles Reade ... In Four Volumes,528,54,sparse,1.4750016355460642,3.041820287704468,3.986880466472303,512,1850
2095,_chadwyck/Nineteenth-Century_Fiction/ncf25402.01,1861,"Reade, Charles, 1814&ndash;1884",The Cloister and the Hearth. A Tale of the Middle Ages. By Charles Reade ... In Four Volumes,507,328,sparse,2.1394104435312293,3.301227569580078,3.767537826685007,512,1850
2096,_chadwyck/Nineteenth-Century_Fiction/ncf26308.06,1861,"Thackeray, William Makepeace, 1811&ndash;1863","Lovel the Widower. By W. M. Thackeray, with Illustrations",503,29,sparse,1.36741216134348,3.2079617977142334,3.82967032967033,512,1850
2097,_chadwyck/Nineteenth-Century_Fiction/ncf26308.06,1861,"Thackeray, William Makepeace, 1811&ndash;1863","Lovel the Widower. By W. M. Thackeray, with Illustrations",272,99,sparse,1.4338369747611521,3.1862316131591797,3.5927710843373495,415,1850
2098,_chadwyck/Nineteenth-Century_Fiction/ncf26405.06,1861,"Trollope, Anthony, 1815&ndash;1882",Framley Passonage. By Anthony Trollope ... With Six Illustrations by J.E. Millais ... In Three Volumes,521,81,sparse,,3.091810941696167,3.983240223463687,512,1850
2099,_chadwyck/Nineteenth-Century_Fiction/ncf27001.01,1861,"Wood, Henry, Mrs., 1814&ndash;1887",East Lynne. By Mrs. Henry Wood,506,49,sparse,1.8586751133513022,3.0957236289978027,3.864827586206896,512,1850
2100,_chadwyck/Nineteenth-Century_Fiction/ncf21001.01,1862,"Braddon, M. E. (Mary Elizabeth), 1837&ndash;1915",Lady Audley's Secret. By M. E. Braddon ... In Three Volumes,532,148,sparse,1.3311079401713828,2.9479048252105713,4.051724137931035,512,1850
2101,_chadwyck/Nineteenth-Century_Fiction/ncf22403.04,1862,"Collins, Wilkie, 1824&ndash;1889",No Name. By Wilkie Collins ... In Three Volumes,529,52,sparse,,3.019479274749756,4.330995792426368,512,1850
2102,_chadwyck/Nineteenth-Century_Fiction/ncf22403.04,1862,"Collins, Wilkie, 1824&ndash;1889",No Name. By Wilkie Collins ... In Three Volumes,520,260,sparse,1.4514588722496464,2.7234106063842773,4.042580645161291,512,1850
2103,_chadwyck/Nineteenth-Century_Fiction/ncf22403.04,1862,"Collins, Wilkie, 1824&ndash;1889",No Name. By Wilkie Collins ... In Three Volumes,509,364,none,2.6725427726436064,2.765148162841797,3.998516320474778,512,1850
2104,_chadwyck/Nineteenth-Century_Fiction/ncf22403.04,1862,"Collins, Wilkie, 1824&ndash;1889",No Name. By Wilkie Collins ... In Three Volumes,508,468,sparse,,2.624184846878052,3.946629213483146,512,1850
2105,_chadwyck/Nineteenth-Century_Fiction/ncf25601.01,1862,"Sala, George Augustus, 1828&ndash;1895",The Seven Sons of Mammon: A Story by George Augustus Sala ... In Three Volumes,502,33,sparse,,3.4592385292053223,3.637254901960784,512,1850
2106,_chadwyck/Nineteenth-Century_Fiction/ncf25601.01,1862,"Sala, George Augustus, 1828&ndash;1895",The Seven Sons of Mammon: A Story by George Augustus Sala ... In Three Volumes,538,101,sparse,2.0341894783552124,3.3479270935058594,3.705813953488372,512,1850
2107,_chadwyck/Nineteenth-Century_Fiction/ncf25601.01,1862,"Sala, George Augustus, 1828&ndash;1895",The Seven Sons of Mammon: A Story by George Augustus Sala ... In Three Volumes,541,135,sparse,1.7281117313434242,3.0497167110443115,3.624703087885986,512,1850
2108,_chadwyck/Nineteenth-Century_Fiction/ncf25601.01,1862,"Sala, George Augustus, 1828&ndash;1895",The Seven Sons of Mammon: A Story by George Augustus Sala ... In Three Volumes,518,202,none,,3.219597578048706,4.026246719160105,512,1850
2109,_chadwyck/Nineteenth-Century_Fiction/ncf25601.01,1862,"Sala, George Augustus, 1828&ndash;1895",The Seven Sons of Mammon: A Story by George Augustus Sala ... In Three Volumes,520,270,sparse,,3.1033287048339844,3.9440745672436752,512,1850
2110,_chadwyck/Nineteenth-Century_Fiction/ncf26308.01,1862,"Thackeray, William Makepeace, 1811&ndash;1863","The Adventures of Philip on His Way Through the World; Shewing Who Robbed Him, Who Helped Him, and Who Passed Him by. By W. M. Thackeray ... In Three Volumes",548,48,none,,3.286134719848633,3.9974059662775616,512,1850
2111,_chadwyck/Nineteenth-Century_Fiction/ncf26308.01,1862,"Thackeray, William Makepeace, 1811&ndash;1863","The Adventures of Philip on His Way Through the World; Shewing Who Robbed Him, Who Helped Him, and Who Passed Him by. By W. M. Thackeray ... In Three Volumes",548,192,sparse,,3.315464973449707,3.77132262051916,512,1850
2112,_chadwyck/Nineteenth-Century_Fiction/ncf26308.01,1862,"Thackeray, William Makepeace, 1811&ndash;1863","The Adventures of Philip on His Way Through the World; Shewing Who Robbed Him, Who Helped Him, and Who Passed Him by. By W. M. Thackeray ... In Three Volumes",500,385,sparse,1.2632573105021052,2.972407341003418,3.9242636746143056,512,1850
2113,_chadwyck/Nineteenth-Century_Fiction/ncf26308.01,1862,"Thackeray, William Makepeace, 1811&ndash;1863","The Adventures of Philip on His Way Through the World; Shewing Who Robbed Him, Who Helped Him, and Who Passed Him by. By W. M. Thackeray ... In Three Volumes",325,481,sparse,,3.2342007160186768,3.917594654788419,449,1850
2114,_chadwyck/Nineteenth-Century_Fiction/ncf22905.06,1863,"Eliot, George, 1819&ndash;1880",Romola. By George Eliot ... In Three Volumes,525,87,sparse,2.2917184129739714,3.2842400074005127,3.881632653061224,512,1850
2115,_chadwyck/Nineteenth-Century_Fiction/ncf22905.06,1863,"Eliot, George, 1819&ndash;1880",Romola. By George Eliot ... In Three Volumes,544,174,sparse,2.757375531693941,3.345137357711792,4.114102564102564,512,1850
2116,_chadwyck/Nineteenth-Century_Fiction/ncf23203.04,1863,"Gaskell, Elizabeth Cleghorn, 1810&ndash;1865",Sylvia's Lovers: By Mrs. Gaskell ... In Three Volumes. Second Edition,515,147,sparse,,2.9873762130737305,4.450359712230216,512,1850
2117,_chadwyck/Nineteenth-Century_Fiction/ncf23203.04,1863,"Gaskell, Elizabeth Cleghorn, 1810&ndash;1865",Sylvia's Lovers: By Mrs. Gaskell ... In Three Volumes. Second Edition,512,183,none,,3.1385409832000732,4.2,512,1850
2118,_chadwyck/Nineteenth-Century_Fiction/ncf23203.04,1863,"Gaskell, Elizabeth Cleghorn, 1810&ndash;1865",Sylvia's Lovers: By Mrs. Gaskell ... In Three Volumes. Second Edition,511,331,none,1.2904379055361168,3.1336405277252197,4.2152466367713,512,1850
2119,_chadwyck/Nineteenth-Century_Fiction/ncf24201.03,1863,"Kingsley, Charles, 1819&ndash;1875",The Water&hyphen;Babies: A Fairy Tale for a Land&hyphen;Baby. By the Rev. Charles Kingsley. With Two Illustrations by J. Noel Paton [etc.],519,12,none,,2.959563732147217,3.856515373352855,512,1850
2120,_chadwyck/Nineteenth-Century_Fiction/ncf24201.03,1863,"Kingsley, Charles, 1819&ndash;1875",The Water&hyphen;Babies: A Fairy Tale for a Land&hyphen;Baby. By the Rev. Charles Kingsley. With Two Illustrations by J. Noel Paton [etc.],503,50,sparse,,2.8196709156036377,3.7114285714285713,512,1850
2121,_chadwyck/Nineteenth-Century_Fiction/ncf25101.01,1863,"Oliphant, Mrs. (Margaret), 1828&ndash;1897",Salem Chapel: Chronicles of Carlingford: In Two Volumes,506,96,none,,2.786792039871216,4.254464285714286,512,1850
2122,_chadwyck/Nineteenth-Century_Fiction/ncf25101.01,1863,"Oliphant, Mrs. (Margaret), 1828&ndash;1897",Salem Chapel: Chronicles of Carlingford: In Two Volumes,500,258,none,,3.416943073272705,4.200913242009133,512,1850
2123,_chadwyck/Nineteenth-Century_Fiction/ncf25402.02,1863,"Reade, Charles, 1814&ndash;1884",Hard Cash. A Matter&hyphen;of&hyphen;Fact Romance. By Charles Reade. In Three Volumes,521,404,sparse,1.334342883355295,3.1574409008026123,3.885402455661664,512,1850
2124,_chadwyck/Nineteenth-Century_Fiction/ncf25402.02,1863,"Reade, Charles, 1814&ndash;1884",Hard Cash. A Matter&hyphen;of&hyphen;Fact Romance. By Charles Reade. In Three Volumes,505,455,sparse,,3.1434452533721924,3.855354659248957,512,1850
2125,_chadwyck/Nineteenth-Century_Fiction/ncf26308.03,1864,"Thackeray, William Makepeace, 1811&ndash;1863","Denis Duval [in, The Cornhill Magazine. Vol. IX]",529,11,none,1.3789905933469693,3.1064019203186035,3.916129032258064,512,1850
2126,_chadwyck/Nineteenth-Century_Fiction/ncf26308.03,1864,"Thackeray, William Makepeace, 1811&ndash;1863","Denis Duval [in, The Cornhill Magazine. Vol. IX]",501,88,sparse,1.8826921808286714,3.0991058349609375,4.029761904761905,512,1850
2127,_chadwyck/Nineteenth-Century_Fiction/ncf26308.03,1864,"Thackeray, William Makepeace, 1811&ndash;1863","Denis Duval [in, The Cornhill Magazine. Vol. IX]",551,99,none,1.352571965607324,3.165342092514038,4.2217630853994494,512,1850
2128,_chadwyck/Nineteenth-Century_Fiction/ncf22001.01,1866,"Carroll, Lewis, 1832&ndash;1898",Alice's Adventures in Wonderland. By Lewis Carroll. With Forty-two Illustrations by John Tenniel,460,48,none,1.3010847592150567,2.769069194793701,3.954828660436137,512,1850
2129,_chadwyck/Nineteenth-Century_Fiction/ncf22403.01,1866,"Collins, Wilkie, 1824&ndash;1889",Armadale. By Wilkie Collins. With Twenty Illusrations by George H. Thomas. In Two Volumes. Third Edition,525,116,sparse,1.8239693200147071,2.761857748031616,4.190070921985815,512,1850
2130,_chadwyck/Nineteenth-Century_Fiction/ncf22403.01,1866,"Collins, Wilkie, 1824&ndash;1889",Armadale. By Wilkie Collins. With Twenty Illusrations by George H. Thomas. In Two Volumes. Third Edition,500,233,sparse,,2.882957220077514,4.110105580693816,512,1850
2131,_chadwyck/Nineteenth-Century_Fiction/ncf22905.03,1866,"Eliot, George, 1819&ndash;1880",Felix Holt: The Radical: By George Eliot ... In Three Volumes,504,208,sparse,,3.27477765083313,4.134722222222222,512,1850
2132,_chadwyck/Nineteenth-Century_Fiction/ncf22905.03,1866,"Eliot, George, 1819&ndash;1880",Felix Holt: The Radical: By George Eliot ... In Three Volumes,504,312,sparse,,3.360175848007202,4.236255572065379,512,1850
2133,_chadwyck/Nineteenth-Century_Fiction/ncf24201.02,1866,"Kingsley, Charles, 1819&ndash;1875","Hereward the Wake, &ldquo;Last of the English.&rdquo; By the Rev. C. Kingsley ... In Two Volumes",526,294,none,1.312686786301374,3.2069029808044434,3.857329842931937,512,1850
2134,_chadwyck/Nineteenth-Century_Fiction/ncf25201.01,1867,"Ouida, 1839&ndash;1908",Under Two Flags: a Story of the Household and the Desert. By Ouida ... In Three Volumes,622,141,sparse,2.1006355154596488,3.39705491065979,3.699410609037328,512,1850
2135,_chadwyck/Nineteenth-Century_Fiction/ncf25201.01,1867,"Ouida, 1839&ndash;1908",Under Two Flags: a Story of the Household and the Desert. By Ouida ... In Three Volumes,547,283,sparse,,3.289978504180908,3.9205729166666665,512,1850
2136,_chadwyck/Nineteenth-Century_Fiction/ncf25201.01,1867,"Ouida, 1839&ndash;1908",Under Two Flags: a Story of the Household and the Desert. By Ouida ... In Three Volumes,514,330,none,1.2852452775253669,3.216693162918091,4.035911602209945,512,1850
2137,_chadwyck/Nineteenth-Century_Fiction/ncf25201.01,1867,"Ouida, 1839&ndash;1908",Under Two Flags: a Story of the Household and the Desert. By Ouida ... In Three Volumes,500,377,sparse,2.139950223795633,3.2086617946624756,3.872992700729927,512,1850
2138,_chadwyck/Nineteenth-Century_Fiction/ncf25201.01,1867,"Ouida, 1839&ndash;1908",Under Two Flags: a Story of the Household and the Desert. By Ouida ... In Three Volumes,504,424,sparse,,3.3136188983917236,4.0152565880721225,512,1850
