family,label,prompt,axis,source,target,similarity,layer,source_pos,target_pos,target_freq,displacement_type
llama,neutral_7,He walked into the library and asked for a book about,repression,insects,ants,0.7361,24,NOUN,NOUN,3.72,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,dinosaurs,space,0.7359,8,NOUN,NOUN,5.23,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,war,fireflies,0.7358,16,NOUN,NOUN,2.86,archaic
llama,neutral_7,He walked into the library and asked for a book about,repression,dinosaurs,witchcraft,0.7357,16,NOUN,NOUN,3.42,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,birds,puppies,0.7345,8,NOUN,NOUN,3.67,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,dogs,electricity,0.7345,16,NOUN,NOUN,4.43,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,Egypt,spiders,0.7344,16,PROPN,NOUN,3.75,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,insects,screws,0.7342,16,NOUN,NOUN,3.64,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,Egypt,space,0.7341,8,PROPN,NOUN,5.23,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,animals,space,0.7339,8,NOUN,NOUN,5.23,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,war,torture,0.7339,8,NOUN,NOUN,4.15,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,animals,zombies,0.7339,16,NOUN,NOUN,3.77,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,baseball,spiders,0.7337,16,NOUN,NOUN,3.75,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,insects,Argentina,0.7335,16,NOUN,PROPN,4.22,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,history,China,0.7334,16,NOUN,PROPN,5.1,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,baseball,electricity,0.7333,16,NOUN,NOUN,4.43,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,baseball,Argentina,0.7332,16,NOUN,PROPN,4.22,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,dinosaurs,spiders,0.7331,8,NOUN,NOUN,3.75,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,trains,pirates,0.7331,8,NOUN,NOUN,3.99,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,dragons,witchcraft,0.7326,8,NOUN,NOUN,3.42,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,Jesus,witches,0.7319,16,PROPN,NOUN,3.61,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,animals,worms,0.7317,16,NOUN,NOUN,3.78,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,dragons,Antarctica,0.7316,16,NOUN,PROPN,3.53,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,baseball,snakes,0.7315,16,NOUN,NOUN,3.86,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,insects,wolves,0.7314,8,NOUN,NOUN,4.01,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,animals,China,0.7314,16,NOUN,PROPN,5.1,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,dogs,love,0.7312,16,NOUN,NOUN,5.82,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,bees,space,0.731,16,NOUN,NOUN,5.23,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,fish,China,0.7308,16,NOUN,PROPN,5.1,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,Egypt,ants,0.7307,16,PROPN,NOUN,3.72,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,Jesus,Argentina,0.7304,16,PROPN,PROPN,4.22,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,math,electricity,0.7304,16,NOUN,NOUN,4.43,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,volcanoes,witchcraft,0.7301,8,NOUN,NOUN,3.42,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,whales,fireflies,0.7301,8,NOUN,NOUN,2.86,archaic
llama,neutral_7,He walked into the library and asked for a book about,repression,computers,witchcraft,0.7301,16,NOUN,NOUN,3.42,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,computers,witches,0.73,16,NOUN,NOUN,3.61,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,whales,electricity,0.7299,16,NOUN,NOUN,4.43,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,bears,worms,0.7295,8,NOUN,NOUN,3.78,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,volcanoes,Argentina,0.7291,16,NOUN,PROPN,4.22,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,trains,fireflies,0.729,8,NOUN,NOUN,2.86,archaic
llama,neutral_7,He walked into the library and asked for a book about,repression,whales,Argentina,0.7288,16,NOUN,PROPN,4.22,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,India,vampires,0.7284,16,PROPN,NOUN,3.59,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,volcanoes,witches,0.728,8,NOUN,NOUN,3.61,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,computers,wolves,0.7279,16,NOUN,NOUN,4.01,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,trains,wormholes,0.7279,16,NOUN,NOUN,2.48,archaic
llama,neutral_7,He walked into the library and asked for a book about,repression,trees,electricity,0.7274,8,NOUN,NOUN,4.43,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,dogs,wormholes,0.7274,16,NOUN,NOUN,2.48,archaic
llama,neutral_7,He walked into the library and asked for a book about,repression,trees,wormholes,0.7273,8,NOUN,NOUN,2.48,archaic
llama,neutral_7,He walked into the library and asked for a book about,repression,computers,snakes,0.7272,16,NOUN,NOUN,3.86,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,bees,wormholes,0.727,8,NOUN,NOUN,2.48,archaic
llama,neutral_7,He walked into the library and asked for a book about,repression,dragons,fireflies,0.7266,8,NOUN,NOUN,2.86,archaic
llama,neutral_7,He walked into the library and asked for a book about,repression,baseball,witchcraft,0.7264,16,NOUN,NOUN,3.42,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,insects,space,0.7261,8,NOUN,NOUN,5.23,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,dragons,Argentina,0.7258,16,NOUN,PROPN,4.22,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,fish,wolves,0.7257,8,NOUN,NOUN,4.01,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,fish,puppies,0.7255,8,NOUN,NOUN,3.67,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,bees,electricity,0.7255,16,NOUN,NOUN,4.43,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,trains,spiders,0.7253,8,NOUN,NOUN,3.75,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,fish,space,0.7253,8,NOUN,NOUN,5.23,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,trees,witchcraft,0.7252,16,NOUN,NOUN,3.42,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,dragons,China,0.7251,16,NOUN,PROPN,5.1,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,Africa,space,0.725,8,PROPN,NOUN,5.23,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,bees,witchcraft,0.7249,16,NOUN,NOUN,3.42,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,fish,wormholes,0.7247,8,NOUN,NOUN,2.48,archaic
llama,neutral_7,He walked into the library and asked for a book about,repression,bees,screws,0.7247,16,NOUN,NOUN,3.64,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,trains,zombies,0.7246,16,NOUN,NOUN,3.77,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,computers,pirates,0.7245,16,NOUN,NOUN,3.99,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,cats,worms,0.7243,8,NOUN,NOUN,3.78,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,dragons,wormholes,0.7243,8,NOUN,NOUN,2.48,archaic
llama,neutral_7,He walked into the library and asked for a book about,repression,dragons,vampires,0.7242,24,NOUN,NOUN,3.59,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,volcanoes,China,0.724,16,NOUN,PROPN,5.1,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,dinosaurs,zombies,0.7239,8,NOUN,NOUN,3.77,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,fish,fire,0.7239,16,NOUN,NOUN,5.3,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,dinosaurs,Argentina,0.7238,16,NOUN,PROPN,4.22,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,trees,China,0.7238,16,NOUN,PROPN,5.1,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,mathematics,witchcraft,0.7237,16,NOUN,NOUN,3.42,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,insects,snakes,0.7235,24,NOUN,NOUN,3.86,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,India,ants,0.7233,16,PROPN,NOUN,3.72,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,trees,zombies,0.7233,16,NOUN,NOUN,3.77,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,bees,electricity,0.7232,8,NOUN,NOUN,4.43,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,baseball,space,0.7231,8,NOUN,NOUN,5.23,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,fish,ants,0.7231,8,NOUN,NOUN,3.72,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,horses,spiders,0.723,8,NOUN,NOUN,3.75,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,trains,wolves,0.7228,8,NOUN,NOUN,4.01,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,astronomy,witchcraft,0.7227,16,NOUN,NOUN,3.42,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,trees,puppies,0.7226,8,NOUN,NOUN,3.67,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,astronomy,Antarctica,0.7224,8,NOUN,PROPN,3.53,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,trains,tortoises,0.7224,16,NOUN,NOUN,2.78,archaic
llama,neutral_7,He walked into the library and asked for a book about,repression,dogs,Argentina,0.7223,16,NOUN,PROPN,4.22,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,horses,Antarctica,0.7223,16,NOUN,PROPN,3.53,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,whales,puppies,0.7222,8,NOUN,NOUN,3.67,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,dinosaurs,China,0.7222,16,NOUN,PROPN,5.1,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,India,witchcraft,0.7222,16,PROPN,NOUN,3.42,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,Jesus,witchcraft,0.7218,16,PROPN,NOUN,3.42,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,war,vampires,0.7217,16,NOUN,NOUN,3.59,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,cats,ants,0.7214,8,NOUN,NOUN,3.72,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,baseball,China,0.7214,16,NOUN,PROPN,5.1,category_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,dinosaurs,electricity,0.7212,16,NOUN,NOUN,4.43,register_shift
llama,neutral_7,He walked into the library and asked for a book about,repression,volcanoes,worms,0.7211,8,NOUN,NOUN,3.78,register_shift
