model,model_id,prompt,prompt_key,layer,n_layers,h_attention,h_residual
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,0,32,2.3824853133410215,9.905338287353516
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,1,32,2.3159627206623554,8.05323600769043
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,2,32,0.38366950264025945,6.995213031768799
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,3,32,0.49176693754270673,9.077558517456055
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,4,32,0.7062136786989868,9.563551902770996
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,5,32,0.6064621623809217,9.536051750183105
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,6,32,0.797560278326273,9.448812484741211
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,7,32,0.9487127000465989,9.514533996582031
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,8,32,1.1535825012251735,9.391355514526367
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,9,32,1.0616381522268057,9.514041900634766
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,10,32,1.127203962765634,9.575661659240723
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,11,32,1.3921598345041275,9.596038818359375
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,12,32,1.3932351469993591,9.413875579833984
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,13,32,1.1450882265344262,9.486226081848145
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,14,32,1.0446277987211943,9.663885116577148
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,15,32,1.1661290819756687,9.687906265258789
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,16,32,0.8859333225991577,9.675514221191406
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,17,32,0.9572137845680118,9.635293006896973
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,18,32,0.6490591836627573,9.623239517211914
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,19,32,0.5823071943596005,9.415084838867188
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,20,32,0.7300212234258652,8.832879066467285
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,21,32,0.8202804690226912,5.127363204956055
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,22,32,0.73904915060848,4.005344390869141
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,23,32,0.5439494019374251,4.852118015289307
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,24,32,0.37601169385015965,7.466894149780273
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,25,32,0.5145118969958276,7.244297504425049
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,26,32,0.6034076730720699,7.013589382171631
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,27,32,0.5404662147630006,8.246115684509277
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,28,32,0.7576128970831633,8.864660263061523
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,29,32,0.5751772611401975,7.654156684875488
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,30,32,0.8087643953040242,6.313164710998535
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,31,32,0.802916715387255,4.3897600173950195
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,0,32,2.1820316209727935,9.626033782958984
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,1,32,0.9310851581394672,8.840103149414062
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,2,32,0.4952712656231597,9.312238693237305
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,3,32,0.6404652260243893,9.391206741333008
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,4,32,0.7506517176516354,9.065966606140137
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,5,32,0.8078720823395997,9.203435897827148
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,6,32,0.898402857594192,9.298882484436035
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,7,32,1.2258489625528455,9.495735168457031
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,8,32,1.6093425832223147,9.556694984436035
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,9,32,1.19427889585495,9.703972816467285
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,10,32,1.3305300222709775,9.797304153442383
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,11,32,1.1082945875823498,9.491292953491211
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,12,32,1.2786880694329739,9.611210823059082
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,13,32,1.3560580117627978,9.57487678527832
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,14,32,1.331609577871859,9.4918212890625
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,15,32,1.1004753643646836,9.481749534606934
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,16,32,0.8595596170052886,9.645895957946777
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,17,32,1.0674985810182989,9.37002182006836
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,18,32,0.7869313172996044,9.458932876586914
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,19,32,0.5244049695320427,8.895771026611328
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,20,32,0.6104047573171556,8.869918823242188
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,21,32,0.8548851311206818,6.645784854888916
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,22,32,0.6261177551932633,5.524196624755859
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,23,32,0.473479931242764,5.5128960609436035
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,24,32,0.36199112865142524,7.23964786529541
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,25,32,0.5240404738578945,7.715178966522217
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,26,32,0.5148055795580149,7.006539344787598
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,27,32,0.5297343428246677,7.724034309387207
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,28,32,0.7518016146495938,6.993345737457275
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,29,32,0.5743058423977345,6.323015213012695
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,30,32,0.9021271308884025,4.866893291473389
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,31,32,0.85406125895679,3.8212203979492188
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,0,32,2.278909608721733,9.972855567932129
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,1,32,1.8920192308723927,9.246891975402832
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,2,32,0.2483744363889855,9.391878128051758
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,3,32,0.5408714828081429,9.556964874267578
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,4,32,0.6278305322630331,9.45183277130127
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,5,32,0.6287065691431053,9.526199340820312
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,6,32,0.8535622984636575,9.420373916625977
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,7,32,0.902544504031539,9.491395950317383
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,8,32,1.1246464401483536,9.613758087158203
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,9,32,1.1314809136092663,9.677755355834961
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,10,32,1.0085063718724996,9.818523406982422
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,11,32,1.1251775957643986,9.650382995605469
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,12,32,1.2338263187557459,9.591203689575195
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,13,32,1.0812263302505016,8.90379524230957
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,14,32,0.9069892328698188,9.094205856323242
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,15,32,0.7507493211887777,9.288021087646484
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,16,32,0.6959902830421925,9.499890327453613
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,17,32,0.8591977460309863,9.300320625305176
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,18,32,0.6411658788565546,9.507014274597168
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,19,32,0.44259770220378414,9.17432975769043
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,20,32,0.6060642744414508,8.480445861816406
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,21,32,0.7385504893027246,4.963836193084717
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,22,32,0.5980662414804101,3.808189630508423
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,23,32,0.5172158307395875,4.747433662414551
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,24,32,0.3284977541770786,7.30098295211792
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,25,32,0.4725559544749558,7.708708763122559
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,26,32,0.5231452356092632,5.947354316711426
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,27,32,0.401210775366053,7.358064651489258
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,28,32,0.6401849035173655,7.931644439697266
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,29,32,0.5614035150501877,7.051687240600586
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,30,32,0.7582931998185813,6.904828071594238
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,31,32,0.7491245903074741,3.92983341217041
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,The police searched my car without my consent and ,institutional_police_citizen_1,0,32,2.2363184858113527,9.845568656921387
