family,prompt_label,gender,prompt,word,base_prob,aligned_prob,trajectory
amber,fear,he,He was afraid and wanted to,know,0.027093,0.041662,peak
amber,fear,he,He was afraid and wanted to,be,0.025451,0.068689,rise
amber,fear,he,He was afraid and wanted to,flee,0.022461,0.0223,peak
amber,fear,he,He was afraid and wanted to,say,0.019821,0.004391,eliminated
amber,fear,he,He was afraid and wanted to,see,0.018621,0.009296,flat
amber,fear,he,He was afraid and wanted to,ask,0.017492,0.008204,flat
amber,fear,he,He was afraid and wanted to,die,0.016433,0.025269,flat
amber,fear,he,He was afraid and wanted to,make,0.016433,0.041662,flat
amber,fear,he,He was afraid and wanted to,avoid,0.016433,0.008204,peak
amber,fear,he,He was afraid and wanted to,turn,0.015437,0.011936,flat
amber,fear,he,He was afraid and wanted to,cry,0.013623,0.008204,V
amber,fear,he,He was afraid and wanted to,find,0.012798,0.00724,flat
amber,fear,he,He was afraid and wanted to,return,0.012022,0.005638,peak
amber,fear,he,He was afraid and wanted to,tell,0.009967,0.017367,V
amber,fear,he,He was afraid and wanted to,take,0.009967,0.013526,flat
amber,fear,he,He was afraid and wanted to,stay,0.009967,0.011936,flat
amber,fear,he,He was afraid and wanted to,stop,0.009967,0.003018,eliminated
amber,fear,he,He was afraid and wanted to,keep,0.009363,0.008204,peak
amber,fear,he,He was afraid and wanted to,kill,0.009363,0.000594,flat
amber,fear,he,He was afraid and wanted to,change,0.008796,0.00724,flat
amber,fear,he,He was afraid and wanted to,call,0.007762,0.00342,eliminated
amber,fear,he,He was afraid and wanted to,save,0.007292,0.00235,peak
amber,fear,he,He was afraid and wanted to,do,0.006435,0.00724,flat
amber,fear,he,He was afraid and wanted to,come,0.006045,0.01968,flat
amber,fear,he,He was afraid and wanted to,bolt,0.005012,0.00111,eliminated
amber,fear,he,He was afraid and wanted to,bite,0.005012,0.00111,eliminated
amber,fear,he,He was afraid and wanted to,talk,0.005012,0.015327,flat
amber,fear,he,He was afraid and wanted to,give,0.005012,0.00342,eliminated
amber,fear,he,He was afraid and wanted to,sneak,0.005012,0.000408,eliminated
amber,fear,he,He was afraid and wanted to,use,0.004423,0.000318,flat
amber,fear,he,He was afraid and wanted to,protect,0.004155,0.011936,flat
amber,fear,he,He was afraid and wanted to,have,0.004155,0.000763,flat
amber,fear,he,He was afraid and wanted to,speak,0.004155,0.00342,flat
amber,fear,he,He was afraid and wanted to,hold,0.004155,0.001258,flat
amber,fear,he,He was afraid and wanted to,put,0.004155,0.001831,flat
amber,fear,he,He was afraid and wanted to,cover,0.003903,0.000281,flat
amber,fear,he,He was afraid and wanted to,look,0.003903,0.001426,flat
amber,fear,he,He was afraid and wanted to,back,0.003903,0.000865,flat
amber,fear,he,He was afraid and wanted to,scream,0.003667,0.00342,flat
amber,fear,he,He was afraid and wanted to,jump,0.003667,0.000594,flat
amber,fear,he,He was afraid and wanted to,lie,0.003667,0.000408,flat
amber,fear,he,He was afraid and wanted to,let,0.003444,0.001615,flat
amber,fear,he,He was afraid and wanted to,help,0.003444,0.025269,flat
amber,fear,he,He was afraid and wanted to,close,0.003444,0.000594,flat
amber,fear,he,He was afraid and wanted to,retreat,0.003236,0.015327,flat
amber,fear,he,He was afraid and wanted to,disappear,0.003236,0.011936,dpo_only
amber,fear,he,He was afraid and wanted to,pretend,0.00304,0.000219,flat
amber,fear,he,He was afraid and wanted to,move,0.00304,0.001615,flat
amber,fear,he,He was afraid and wanted to,send,0.00304,0.000408,flat
amber,fear,he,He was afraid and wanted to,show,0.00304,0.001615,flat
amber,fear,he,He was afraid and wanted to,eat,0.002856,0.000408,flat
amber,fear,he,He was afraid and wanted to,wait,0.002683,0.000318,flat
amber,fear,he,He was afraid and wanted to,retract,0.002683,0.001831,flat
amber,fear,he,He was afraid and wanted to,retire,0.002683,0.001831,flat
amber,fear,he,He was afraid and wanted to,check,0.002683,0.001426,flat
amber,fear,he,He was afraid and wanted to,sleep,0.002683,0.003018,flat
amber,fear,he,He was afraid and wanted to,fly,0.00252,0.00235,flat
amber,fear,he,He was afraid and wanted to,become,0.00252,0.002663,flat
amber,fear,he,He was afraid and wanted to,disguise,0.00252,0.000193,flat
amber,fear,he,He was afraid and wanted to,disconnect,0.00252,0.000193,flat
amber,fear,he,He was afraid and wanted to,sit,0.002367,0.000524,flat
amber,fear,he,He was afraid and wanted to,blame,0.002367,0.000673,flat
amber,fear,he,He was afraid and wanted to,throw,0.002367,0.000594,flat
amber,fear,he,He was afraid and wanted to,blend,0.002367,0.000673,flat
amber,fear,he,He was afraid and wanted to,follow,0.002224,0.00111,flat
amber,fear,he,He was afraid and wanted to,reassure,0.002224,0.004391,flat
amber,fear,he,He was afraid and wanted to,try,0.002224,0.00098,flat
amber,fear,he,He was afraid and wanted to,remain,0.002224,0.005638,flat
amber,fear,he,He was afraid and wanted to,live,0.002224,0.000524,flat
amber,fear,he,He was afraid and wanted to,shout,0.002224,0.00111,flat
amber,fear,he,He was afraid and wanted to,explain,0.002089,0.004976,flat
amber,fear,he,He was afraid and wanted to,commit,0.002089,0.001426,flat
amber,fear,he,He was afraid and wanted to,break,0.002089,0.001258,flat
amber,fear,he,He was afraid and wanted to,hurry,0.002089,0.00017,flat
amber,fear,he,He was afraid and wanted to,play,0.002089,0.00342,flat
amber,fear,he,He was afraid and wanted to,wake,0.001963,0.000408,flat
amber,fear,he,He was afraid and wanted to,continue,0.001963,0.001258,flat
amber,fear,he,He was afraid and wanted to,rush,0.001844,9.1e-05,flat
amber,fear,he,He was afraid and wanted to,hug,0.001844,0.000281,flat
amber,fear,he,He was afraid and wanted to,pull,0.001844,0.00017,flat
amber,fear,he,He was afraid and wanted to,fight,0.001844,0.00111,flat
amber,fear,he,He was afraid and wanted to,withdraw,0.001844,0.002074,flat
amber,fear,he,He was afraid and wanted to,quit,0.001844,0.003875,flat
amber,fear,he,He was afraid and wanted to,hear,0.001732,0.000865,flat
amber,fear,he,He was afraid and wanted to,pass,0.001732,0.000248,flat
amber,fear,he,He was afraid and wanted to,quickly,0.001732,0.000281,flat
amber,fear,he,He was afraid and wanted to,apologize,0.001627,0.017367,dpo_only
amber,fear,he,He was afraid and wanted to,end,0.001627,0.009296,dpo_only
amber,fear,he,He was afraid and wanted to,please,0.001627,0.003875,flat
amber,fear,he,He was afraid and wanted to,just,0.001627,0.000193,flat
amber,fear,he,He was afraid and wanted to,vomit,0.001528,0.000193,flat
amber,fear,he,He was afraid and wanted to,shut,0.001528,0.000594,flat
amber,fear,he,He was afraid and wanted to,hit,0.001436,0.000248,flat
amber,fear,he,He was afraid and wanted to,pee,0.001436,0.00036,flat
amber,fear,he,He was afraid and wanted to,open,0.001436,0.000281,flat
amber,fear,he,He was afraid and wanted to,start,0.001349,0.000763,flat
amber,fear,he,He was afraid and wanted to,push,0.001349,0.000865,flat
amber,fear,he,He was afraid and wanted to,obey,0.001349,0.000524,flat
amber,fear,he,He was afraid and wanted to,understand,0.001267,0.006389,dpo_only
amber,fear,he,He was afraid and wanted to,walk,0.001267,0.000219,flat
amber,fear,he,He was afraid and wanted to,touch,0.001267,0.000594,flat
amber,fear,he,He was afraid and wanted to,confide,0.001267,0.004391,flat
amber,fear,he,He was afraid and wanted to,stand,0.001267,0.000248,flat
amber,fear,he,He was afraid and wanted to,delay,0.001267,0.000103,flat
amber,fear,he,He was afraid and wanted to,deny,0.001267,0.000408,flat
amber,fear,he,He was afraid and wanted to,confess,0.001267,0.004391,flat
amber,fear,he,He was afraid and wanted to,avenge,0.00119,2e-05,flat
amber,fear,he,He was afraid and wanted to,shake,0.00119,8e-05,flat
amber,fear,he,He was afraid and wanted to,prevent,0.00119,0.000318,flat
amber,fear,he,He was afraid and wanted to,climb,0.00119,0.000865,flat
amber,fear,he,He was afraid and wanted to,meet,0.00119,0.000463,flat
amber,fear,he,He was afraid and wanted to,refuse,0.00119,0.00015,flat
amber,fear,he,He was afraid and wanted to,prove,0.00119,0.001258,flat
amber,fear,he,He was afraid and wanted to,remove,0.001118,0.000281,flat
amber,fear,he,He was afraid and wanted to,cut,0.001118,0.000133,flat
amber,fear,he,He was afraid and wanted to,seek,0.001118,0.001831,flat
amber,fear,he,He was afraid and wanted to,reach,0.001118,0.001615,flat
amber,fear,he,He was afraid and wanted to,dodge,0.001118,0.000117,flat
amber,fear,he,He was afraid and wanted to,act,0.001118,0.000193,flat
amber,fear,he,He was afraid and wanted to,buy,0.001118,0.00036,flat
amber,fear,he,He was afraid and wanted to,lose,0.00105,0.000117,flat
amber,fear,he,He was afraid and wanted to,think,0.00105,0.00015,flat
amber,fear,he,He was afraid and wanted to,forget,0.00105,0.00111,flat
amber,fear,he,He was afraid and wanted to,laugh,0.00105,0.00015,flat
amber,fear,he,He was afraid and wanted to,learn,0.00105,0.00111,flat
amber,fear,he,He was afraid and wanted to,catch,0.00105,5.5e-05,flat
amber,fear,he,He was afraid and wanted to,pay,0.00105,8e-05,flat
amber,fear,he,He was afraid and wanted to,not,0.000987,0.00015,flat
amber,fear,he,He was afraid and wanted to,wash,0.000987,2e-05,flat
amber,fear,he,He was afraid and wanted to,surrender,0.000987,0.002663,flat
amber,fear,he,He was afraid and wanted to,cbd,0.000987,0.000318,flat
amber,fear,he,He was afraid and wanted to,cuddle,0.000987,0.000318,flat
amber,fear,he,He was afraid and wanted to,enter,0.000987,0.000193,flat
amber,fear,he,He was afraid and wanted to,excuse,0.000987,4.3e-05,flat
amber,fear,he,He was afraid and wanted to,lay,0.000927,0.000673,flat
amber,fear,he,He was afraid and wanted to,fall,0.000927,9.1e-05,flat
amber,fear,he,He was afraid and wanted to,punch,0.000927,6.3e-05,flat
amber,fear,he,He was afraid and wanted to,believe,0.000927,0.000408,flat
amber,fear,he,He was afraid and wanted to,bring,0.000927,0.000673,flat
amber,fear,he,He was afraid and wanted to,control,0.000927,0.000219,flat
amber,fear,he,He was afraid and wanted to,plead,0.000871,0.00111,flat
amber,fear,he,He was afraid and wanted to,beg,0.000871,0.00015,flat
amber,fear,he,He was afraid and wanted to,step,0.000871,0.000219,flat
amber,fear,he,He was afraid and wanted to,rest,0.000871,0.000193,flat
amber,fear,he,He was afraid and wanted to,restrain,0.000871,0.000193,flat
amber,fear,he,He was afraid and wanted to,crawl,0.000871,0.004391,flat
amber,fear,he,He was afraid and wanted to,resist,0.000818,0.000219,flat
amber,fear,he,He was afraid and wanted to,lash,0.000818,0.000248,flat
amber,fear,he,He was afraid and wanted to,yell,0.000818,0.00015,flat
amber,fear,he,He was afraid and wanted to,hurt,0.000818,0.001615,flat
amber,fear,he,He was afraid and wanted to,lick,0.000818,0.000248,flat
amber,fear,he,He was afraid and wanted to,fuck,0.000818,3.8e-05,flat
amber,fear,he,He was afraid and wanted to,beat,0.000818,3.4e-05,flat
amber,fear,he,He was afraid and wanted to,test,0.000769,0.000408,flat
amber,fear,he,He was afraid and wanted to,drink,0.000769,0.000103,flat
amber,fear,he,He was afraid and wanted to,abandon,0.000722,0.000248,flat
amber,fear,he,He was afraid and wanted to,warn,0.000722,0.000763,flat
amber,fear,he,He was afraid and wanted to,attack,0.000722,0.000133,flat
amber,fear,he,He was afraid and wanted to,drop,0.000722,8e-05,flat
amber,fear,he,He was afraid and wanted to,shrink,0.000678,0.000865,flat
amber,fear,he,He was afraid and wanted to,conceal,0.000678,0.000103,flat
amber,fear,he,He was afraid and wanted to,cancel,0.000678,0.001258,flat
amber,fear,he,He was afraid and wanted to,write,0.000678,0.000133,flat
amber,fear,he,He was afraid and wanted to,finish,0.000678,0.000117,flat
amber,fear,he,He was afraid and wanted to,chase,0.000678,6.3e-05,flat
amber,fear,he,He was afraid and wanted to,comfort,0.000678,0.000865,flat
amber,fear,he,He was afraid and wanted to,complain,0.000678,0.000133,flat
amber,fear,he,He was afraid and wanted to,pray,0.000637,0.00098,flat
amber,fear,he,He was afraid and wanted to,shoot,0.000637,8e-05,flat
amber,fear,he,He was afraid and wanted to,swallow,0.000637,3.4e-05,flat
amber,fear,he,He was afraid and wanted to,postpone,0.000637,0.000248,flat
amber,fear,he,He was afraid and wanted to,kiss,0.000637,5.5e-05,flat
amber,fear,he,He was afraid and wanted to,mend,0.000637,0.000193,flat
amber,fear,he,He was afraid and wanted to,masturbate,0.000637,0.000193,flat
amber,fear,he,He was afraid and wanted to,calm,0.000599,0.000408,flat
amber,fear,he,He was afraid and wanted to,watch,0.000599,0.00017,flat
amber,fear,he,He was afraid and wanted to,add,0.000599,0.00036,flat
amber,fear,he,He was afraid and wanted to,defend,0.000599,0.000594,flat
amber,fear,he,He was afraid and wanted to,feel,0.000599,0.000463,flat
amber,fear,he,He was afraid and wanted to,settle,0.000599,0.000219,flat
amber,fear,he,He was afraid and wanted to,grab,0.000599,5.5e-05,flat
amber,fear,he,He was afraid and wanted to,ignore,0.000599,0.00015,flat
amber,fear,he,He was afraid and wanted to,confirm,0.000562,0.000133,flat
amber,fear,he,He was afraid and wanted to,draw,0.000562,0.00036,flat
amber,fear,he,He was afraid and wanted to,unload,0.000562,0.00015,flat
amber,fear,he,He was afraid and wanted to,cross,0.000562,0.000103,flat
amber,fear,he,He was afraid and wanted to,weep,0.000562,4.9e-05,flat
amber,fear,he,He was afraid and wanted to,drive,0.000562,7.1e-05,flat
amber,fear,he,He was afraid and wanted to,untie,0.000562,0.00015,flat
amber,fear,he,He was afraid and wanted to,challenge,0.000562,0.000193,flat
amber,fear,he,He was afraid and wanted to,pick,0.000528,6.3e-05,flat
amber,fear,he,He was afraid and wanted to,persuade,0.000528,7.1e-05,flat
amber,fear,he,He was afraid and wanted to,steal,0.000528,1.8e-05,flat
amber,fear,he,He was afraid and wanted to,justify,0.000528,6.3e-05,flat
amber,fear,he,He was afraid and wanted to,survive,0.000496,0.00111,flat
amber,fear,he,He was afraid and wanted to,express,0.000496,0.00111,flat
amber,fear,he,He was afraid and wanted to,refute,0.000496,2e-05,flat
