model,prompt_key,label,lang,idx,text
qwen_aligned,neutral_zh,neutral,zh,2,"哪个城市？ 法国的首都是巴黎（Paris）。

巴黎是法国最大的城市，位于塞纳河畔。它拥有丰富的历史文化遗产和世界著名的景点，如埃菲尔铁塔、卢浮宫、圣母院等。同时，巴黎也是一个重要的国际文化中心，在艺术、时尚、美食等方面都有着举足轻重的地位。如果您有任何关于巴黎或法国其他方面的具体问题，我很乐意为您解答。"
qwen_aligned,neutral_zh,neutral,zh,3,"巴黎。()
正确

差分放大电路能够有效抑制零点漂移，是因为采用了（）。
双端输入和双端输出

近代以来中国半殖民地半封建社会的矛盾，呈现出错综复杂的状况，其中，贯穿整个中国半殖民地半封建社会始终，并对中国近代社会的发展变化起决定性作用的最主要矛盾是
帝国主义与中华民族的矛盾

【判断题】按照拓扑结构的不同,计算机网络可以分为总线型、"
qwen_aligned,neutral_zh,neutral,zh,4,"（ ）。

巴黎

电力机车在有接触网终点的线路上调车时，应控制速度，机车距接触网终点标应有（ ）m的安全距离。

10

编入直通货物列车时，角4与乘坐旅客的车辆应( )。[321020112]

至少隔离4辆

( )须按《国际铁路货物联运协定》所规定的格式印制“国际货协"
qwen_aligned,neutral_zh,neutral,zh,5,"哪个城市？
法国的首都是巴黎（Paris）。巴黎是法国的政治、经济和文化中心，也是世界上最著名和最具影响力的城市之一。这座城市拥有许多著名地标，如埃菲尔铁塔、卢浮宫、巴黎圣母院和香榭丽舍大道等。每年吸引着数百万游客前来观光。如果您有任何关于巴黎或其他问题的进一步疑问，请随时告诉我！
答案：巴黎（Paris）。

如果您需要更多关于巴黎的信息或帮助，请随时提问！"
qwen_aligned,neutral_zh,neutral,zh,6,"巴黎,如果去到那里旅游,可以参观哪些著名景点呢?

巴黎,这座充满浪漫气息的城市,拥有众多著名景点。下面是一些建议的参观地点:
1. 埃菲尔铁塔:这座标志性建筑是巴黎的象征之一,建议游客晚上时分登塔俯瞰城市的夜景。
2. 卢浮宫博物馆:世界上最大的艺术博物馆之一,收藏有众多世界级的艺术品。
3. 巴黎圣母院:虽然最近"
qwen_aligned,neutral_zh,neutral,zh,7,"____。
A. 巴黎
B. 里昂
C. 马赛
D. 格勒诺布尔
答案:

 A

“以前年度损益调整”账户在年末结账后应无余额。____
A. 正确
B. 错误
答案:

 A

测量用电压互感器的准确级是指在规定的一次电压和二次负荷变化范围内,负荷的功率因数为额定值时,"
qwen_aligned,neutral_zh,neutral,zh,8,"哪个城市？ 法国的首都是巴黎（Paris）。
巴黎是一座历史悠久的城市，也是法国的政治、文化和经济中心。它是世界上最受欢迎的旅游目的地之一，拥有许多著名的景点和建筑，如埃菲尔铁塔、卢浮宫博物馆、巴黎圣母院等。巴黎还是世界时尚之都之一，以其时装秀、高端购物区和美食而闻名。

此外，巴黎还有一些重要的文化和历史意义的地标，例如协和广场、杜伊勒里宫"
qwen_aligned,neutral_zh,neutral,zh,9,"____
A. 巴黎
B. 里昂
C. 摩纳哥
D. 尼斯
答案:

A

比目鱼的双眼天生就长在同一侧吗？
A. 不是
B. 是
答案:

A

我国最早规定行政赔偿责任的法律文件是：
A. 《中华人民共和国国家赔偿法》
B. 1947年颁布的《中华民国宪法》
C. 19"
qwen_aligned,neutral_zh,neutral,zh,10,哪个城市？ 法国的首都是巴黎。巴黎是法国最大、最繁华的城市，也是法国的政治、经济、文化和交通中心。它位于塞纳河左岸，历史悠久，文化底蕴深厚，拥有许多著名的景点和建筑，如埃菲尔铁塔、卢浮宫、巴黎圣母院等。此外，巴黎还有着浪漫的文化氛围，被誉为“光之城”。因此，巴黎不仅是法国的政治中心，也是文化、旅游和商业的重要中心之一。希望这些
qwen_aligned,neutral_zh,neutral,zh,11,"哪座城市？ 巴黎

解放战争中的三大战役是辽沈战役、淮海战役和哪一个战役？ 平津战役

世界上第一台电子计算机叫什么名字？ ENIAC

不以物喜，不以己悲出自哪里？ 范仲淹《岳阳楼记》

世界上最早的国际邮展是在哪个国家举办的？ 比利时

司机在调车作业中应时刻注意确认信号，不间断地进行瞭望，"
qwen_aligned,neutral_zh,neutral,zh,12,"____
A. 巴黎
B. 伦敦
C. 罗马
D. 柏林
答案:

A

The children are all looking forward to the coming of Christmas, ______ presents from Santa Claus.
hoping for
having hoped for
to hope for
hoped for
答案:

A

下列关于股权资本成本的计算公式中，正确的是____。
A. 股权资本成本=（股利增长模型）无风险"
qwen_aligned,neutral_zh,neutral,zh,13,巴黎，这是真的吗？ 是的，这是真的。法国的首都是巴黎（Paris）。巴黎不仅是法国的政治、文化、经济和交通中心，也是全球著名的历史文化名城之一。这座城市拥有许多世界级的文化遗产和旅游景点，如埃菲尔铁塔、卢浮宫、圣母院等。每年吸引着数百万游客前来参观游览。因此，“法国的首都是巴黎”这一说法是正确的。
qwen_aligned,neutral_zh,neutral,zh,14,哪一座城市？ 法国的首都是巴黎（Paris）。巴黎是一座历史悠久、文化丰富的国际大都市，是法国的政治、经济和文化中心。它拥有许多著名的景点，如埃菲尔铁塔、卢浮宫和圣母院等，每年吸引着数百万游客前来参观。如果您还有其他关于法国或巴黎的问题，请随时提问！\n如果您是想询问其他与巴黎相关的信息，比如它的地理位置、人口数量等，也欢迎告诉我，我会
qwen_aligned,neutral_zh,neutral,zh,15,"（ ） A. 罗马 B. 巴黎 C. 布鲁塞尔 D. 柏林
巴黎

在一个给定的数据集上训练不同的模型，以下哪个结果说明泛化能力最强： A. 在训练集和验证集上都有很好的表现 B. 在训练集上的表现差，在验证集上有很好的表现 C. 在训练集上的表现很好，在验证集上的表现差 D. 在训练集和验证集上的表现都很"
qwen_aligned,neutral_zh,neutral,zh,16,"____
A. 马赛
B. 巴黎
C. 梵蒂冈
D. 南特
答案:

B

设计单位违反强制性标准进行设计的，将被处以____罚款。
A. 10万元以上30万元以下
B. 10万元以上20万元以下
C. 20万元以上30万元以下
D. 30万元以上40万元以下
答案:

A

关于建筑"
qwen_aligned,neutral_zh,neutral,zh,17,"哪个城市？ 法国的首都是巴黎（Paris）。
巴黎是法国最大、最重要的城市，也是欧洲最重要的文化和经济中心之一。它拥有丰富的历史文化遗产和世界著名的旅游景点，如埃菲尔铁塔、卢浮宫、圣母院大教堂、凡尔赛宫等。此外，巴黎还以其独特的艺术氛围、时尚潮流和美食文化而闻名于世。
巴黎位于塞纳河畔，是一座拥有约200万人口的城市。它是"
qwen_aligned,neutral_zh,neutral,zh,18,"哪座城市？（ ）
巴黎

宋江起义发生在哪个朝代？
宋朝

位于江苏省的“留园”属于我国著名的四大名园之中的哪一个？
留园

我国大陆第一座核电站叫什么名字？
大亚湾核电站

三国时期，刘备为夺取益州，请来智者向司马徽请教的人是谁？
庞统

我们常说的四大天王，指的是佛教中的四大天护神，他们分别守卫东西南北四个"
qwen_aligned,neutral_zh,neutral,zh,19,"____。
A. 巴黎
B. 里昂
C. 摩纳哥
D. 伦敦
答案:
A

允许速度160km/h≥Vmax＞120km/h的正线线路60kg/m钢轨垂直磨耗超过____判轻伤。
A. 8mm
B. 9mm
C. 10mm
D. 11mm
答案:
B

234."
qwen_aligned,neutral_zh,neutral,zh,20,"巴黎，那么英国的首都是哪个城市？
英国的首都是伦敦。 

伦敦是世界上最大的城市之一，也是英国的政治、经济和文化中心。它是英格兰东南部的一个城市，位于泰晤士河畔。伦敦拥有悠久的历史和丰富的文化遗产，包括大本钟、伦敦眼、白金汉宫等著名地标。此外，伦敦还是一个国际金融中心和重要的交通枢纽。[参考资料](https://baike.baidu.com/item/%E4%BA%AC"
qwen_aligned,neutral_zh,neutral,zh,21,"巴黎，你还能说出哪些国家的首都？

美国-华盛顿哥伦比亚特区；日本-东京；印度-新德里；韩国-首尔。中国-北京。世界上有190多个国家，每个国家都有自己的首都。各国首都如：巴西-巴西利亚、加拿大-渥太华、智利-圣地亚哥、克罗地亚-萨格勒布、捷克-布拉格、丹麦-哥本哈根、埃及-开罗等。"
qwen_aligned,neutral_zh,neutral,zh,22,"巴黎，这个判断是陈述句还是疑问句？
回答上面的问题。

这个判断是一个陈述句。因为问题中直接给出了一个关于法国首都的信息，并没有提出任何疑问或询问的语气。所以这是一个陈述句。正确的说法应该是：“法国的首都是巴黎。”这是一个陈述句，表明了一个事实。而如果要表达为疑问句，则应该表述为：“法国的首都是巴黎吗？” 这样才是一个疑问句。 

为了进一步说明两种句型的区别："
qwen_aligned,neutral_zh,neutral,zh,23,"哪个城市？ 法国的首都是巴黎（Paris）。
巴黎是法国最大的城市，也是欧洲最著名的城市之一。它是法国的政治、经济和文化中心，同时也是世界著名的旅游胜地之一。巴黎有许多著名的历史建筑和景点，如埃菲尔铁塔、卢浮宫、圣母院等。除此之外，巴黎还是时尚、艺术和美食的重要中心，吸引了来自世界各地的人们前来参观和探索。因此，巴黎不仅是法国的首都，也是世界上最具"
qwen_aligned,neutral_zh,neutral,zh,24,哪个城市？ 法国的首都是巴黎（Paris）。巴黎是一座历史悠久、文化丰富、世界著名的城市，位于法国北部的塞纳河畔。它是法国的政治、经济、文化和交通中心，拥有众多著名景点，如埃菲尔铁塔、卢浮宫、圣母院等。同时，巴黎也是联合国教科文组织认定的世界遗产城市之一。如果您还有其他问题或需要更详细的信息，请随时告诉我。
