frame,corpus,next_word,count
decided to,tulu_sft,intervene,7
prepared to,tulu_sft,resume,3
want to,tulu_sft,review,11
want to,tulu_sft,integrate,16
prepared to,tulu_sft,provide,31
want to,tulu_sft,inspect,6
want to,tulu_sft,believe,15
began to,tulu_sft,apply,11
began to,tulu_sft,coalesce,15
wants to,tulu_sft,take,10
want to,tulu_sft,insert,20
want to,tulu_sft,laugh,3
began to,tulu_sft,sketch,11
wants to,tulu_sft,join,8
want to,tulu_sft,upload,13
want to,tulu_sft,confirm,16
began to,tulu_sft,act,4
began to,tulu_sft,murmur,9
began to,tulu_sft,separate,4
began to,tulu_sft,decline,3
began to,tulu_sft,clear,12
began to,tulu_sft,slide,5
want to,tulu_sft,face,10
began to,tulu_sft,hum,8
want to,tulu_sft,expose,9
decided to,tulu_sft,hold,8
wanted to,tulu_sft,scream,6
began to,tulu_sft,circulate,19
began to,tulu_sft,consume,5
chose to,tulu_sft,fight,4
want to,tulu_sft,bask,4
want to,tulu_sft,throttle,3
want to,tulu_sft,average,3
prepared to,tulu_sft,cook,3
prepared to,tulu_sft,delve,8
began to,tulu_sft,unfurl,13
want to,tulu_sft,specifically,5
began to,tulu_sft,navigate,5
want to,tulu_sft,click,4
began to,tulu_sft,dot,7
wanted to,tulu_sft,apologize,7
want to,tulu_sft,dynamically,5
began to,tulu_sft,ask,8
want to,tulu_sft,gather,7
began to,tulu_sft,influence,3
began to,tulu_sft,fracture,8
began to,tulu_sft,comprehend,10
chose to,tulu_sft,sit,3
began to,tulu_sft,penetrate,3
began to,tulu_sft,react,6
began to,tulu_sft,exhibit,8
began to,tulu_sft,brew,8
decided to,tulu_sft,settle,3
prepared to,tulu_sft,revise,8
want to,tulu_sft,link,6
want to,tulu_sft,clean,6
prepared to,tulu_sft,act,15
began to,tulu_sft,warm,6
started to,tulu_sft,crack,6
prepared to,tulu_sft,turn,4
began to,tulu_sft,mix,5
want to,tulu_sft,squeeze,3
prepared to,tulu_sft,cooperate,7
prepared to,tulu_sft,offer,11
wanted to,tulu_sft,uch,3
began to,tulu_sft,peak,3
want to,tulu_sft,acknowledge,7
want to,tulu_sft,encourage,5
want to,tulu_sft,adhere,5
prepared to,tulu_sft,stop,6
want to,tulu_sft,earn,3
want to,tulu_sft,settle,5
decided to,tulu_sft,roll,3
began to,tulu_sft,approach,4
began to,tulu_sft,crack,13
began to,tulu_sft,crumble,36
began to,tulu_sft,permeate,8
began to,tulu_sft,truly,5
began to,tulu_sft,chant,8
want to,tulu_sft,paste,10
want to,tulu_sft,associate,4
want to,tulu_sft,contribute,8
want to,tulu_sft,differentiate,3
chose to,tulu_sft,embrace,12
started to,tulu_sft,lose,4
began to,tulu_sft,sag,4
decided to,tulu_sft,conduct,4
began to,tulu_sft,arrive,17
started to,tulu_sft,peel,4
started to,tulu_sft,wane,3
want to,tulu_sft,reveal,6
decided to,tulu_sft,confront,16
prepared to,tulu_sft,feast,4
began to,tulu_sft,open,10
prepared to,tulu_sft,lose,4
prepared to,tulu_sft,adjust,28
began to,tulu_sft,hatch,3
want to,tulu_sft,involve,4
began to,tulu_sft,flicker,11
began to,tulu_sft,spin,14
decided to,tulu_sft,add,13
began to,tulu_sft,display,11
want to,tulu_sft,guide,4
prepared to,tulu_sft,commit,3
want to,tulu_sft,inform,4
want to,tulu_sft,process,28
began to,tulu_sft,devise,4
want to,tulu_sft,exclude,25
decided to,tulu_sft,enjoy,4
began to,tulu_sft,ooze,3
began to,tulu_sft,shout,3
decided to,tulu_sft,confide,5
began to,tulu_sft,bloom,8
began to,tulu_sft,collapse,12
began to,tulu_sft,turn,26
began to,tulu_sft,recite,7
want to,tulu_sft,adapt,3
began to,tulu_sft,brush,5
prepared to,tulu_sft,support,11
want to,tulu_sft,constrain,3
began to,tulu_sft,peek,10
prepared to,tulu_sft,send,6
want to,tulu_sft,publish,5
wanted to,tulu_sft,catch,5
decided to,tulu_sft,speak,3
moved to,tulu_sft,prevent,3
prepared to,tulu_sft,set,3
prepared to,tulu_sft,modify,3
want to,tulu_sft,kill,8
began to,tulu_sft,fray,11
prepared to,tulu_sft,discuss,15
decided to,tulu_sft,bring,12
wanted to,tulu_sft,open,3
began to,tulu_sft,ripple,7
want to,tulu_sft,revisit,12
want to,tulu_sft,disturb,3
began to,tulu_sft,cook,3
wanted to,tulu_sft,shake,5
began to,tulu_sft,swirl,4
began to,tulu_sft,sense,10
want to,tulu_sft,identify,7
want to,tulu_sft,die,17
began to,tulu_sft,receive,3
he wanted to,tulu_sft,check,3
prepared to,tulu_sft,head,5
prepared to,tulu_sft,launch,8
began to,tulu_sft,flip,3
began to,tulu_sft,thrive,3
decided to,tulu_sft,cast,6
began to,tulu_sft,recognize,8
prepared to,tulu_sft,pivot,8
decided to,tulu_sft,broach,3
began to,tulu_sft,recede,9
wanted to,tulu_sft,hold,4
began to,tulu_sft,shimmer,18
chose to,tulu_sft,give,3
began to,tulu_sft,outline,3
prepared to,tulu_sft,confront,22
decided to,tulu_sft,join,58
want to,tulu_sft,limit,12
began to,tulu_sft,carefully,7
began to,tulu_sft,blend,4
want to,tulu_sft,acquire,3
want to,tulu_sft,catch,16
decided to,tulu_sft,attempt,6
began to,tulu_sft,merge,4
began to,tulu_sft,appreciate,12
started to,tulu_sft,shift,6
wants to,tulu_sft,meet,5
want to,tulu_sft,count,10
want to,tulu_sft,practice,6
want to,tulu_sft,transform,3
began to,tulu_sft,scrub,33
want to,tulu_sft,reassure,16
want to,tulu_sft,close,13
began to,tulu_sft,practice,3
began to,tulu_sft,spar,7
began to,tulu_sft,boil,5
began to,tulu_sft,improve,6
want to,tulu_sft,argue,4
want to,tulu_sft,touch,3
wanted to,tulu_sft,repay,3
decided to,tulu_sft,trust,4
want to,tulu_sft,dedicate,3
want to,tulu_sft,briefly,4
want to,tulu_sft,provoke,3
prepared to,tulu_sft,do,12
want to,tulu_sft,address,12
want to,tulu_sft,respond,4
want to,tulu_sft,mark,3
decided to,tulu_sft,unleash,5
decided to,tulu_sft,attend,6
wanted to,tulu_sft,boost,4
began to,tulu_sft,view,8
decided to,tulu_sft,pay,17
wanted to,tulu_sft,maintain,5
began to,tulu_sft,filter,5
began to,tulu_sft,assert,6
want to,tulu_sft,sort,23
want to,tulu_sft,suppress,6
started to,tulu_sft,find,9
wants to,tulu_sft,stick,3
began to,tulu_sft,capture,3
began to,tulu_sft,communicate,3
want to,tulu_sft,overwrite,3
started to,tulu_sft,emerge,7
began to,tulu_sft,tell,4
want to,tulu_sft,compare,18
want to,tulu_sft,represent,13
prepared to,tulu_sft,draw,3
started to,tulu_sft,crumble,4
began to,tulu_sft,mobilize,3
prepared to,tulu_sft,leap,5
want to,tulu_sft,trade,4
began to,tulu_sft,suspect,5
prepared to,tulu_sft,fly,3
decided to,tulu_sft,craft,5
began to,tulu_sft,struggle,4
began to,tulu_sft,infiltrate,3
wanted to,tulu_sft,rush,3
want to,tulu_sft,refer,8
began to,tulu_sft,put,4
began to,tulu_sft,breathe,4
chose to,tulu_sft,create,3
want to,tulu_sft,parse,7
began to,tulu_sft,hear,4
prepared to,tulu_sft,present,5
want to,tulu_sft,turn,21
want to,tulu_sft,evoke,12
want to,tulu_sft,resample,8
want to,tulu_sft,communicate,14
want to,tulu_sft,inpaint,3
want to,tulu_sft,just,10
moved to,tulu_sft,complete,4
prepared to,tulu_sft,execute,7
started to,tulu_sft,appear,7
chose to,tulu_sft,start,3
prepared to,tulu_sft,undertake,4
prepared to,tulu_sft,submit,4
prepared to,tulu_sft,complete,3
began to,tulu_sft,converge,5
want to,tulu_sft,search,17
began to,tulu_sft,tilt,3
want to,tulu_sft,embody,3
decided to,tulu_sft,proceed,9
began to,tulu_sft,forget,4
want to,tulu_sft,inquire,5
began to,tulu_sft,draw,10
began to,tulu_sft,chip,8
began to,tulu_sft,remove,8
began to,tulu_sft,illuminate,4
started to,tulu_sft,dip,6
began to,tulu_sft,wander,4
want to,tulu_sft,mess,3
want to,tulu_sft,dive,15
want to,tulu_sft,surprise,6
prepared to,tulu_sft,battle,3
prepared to,tulu_sft,enter,9
began to,tulu_sft,crystallize,9
want to,tulu_sft,relax,5
began to,tulu_sft,push,11
began to,tulu_sft,gradually,5
prepared to,tulu_sft,re,5
want to,tulu_sft,allow,30
want to,tulu_sft,verify,21
wanted to,tulu_sft,enjoy,5
started to,tulu_sft,attract,3
decided to,tulu_sft,catch,5
began to,tulu_sft,train,5
wants to,tulu_sft,communicate,4
want to,tulu_sft,rush,6
began to,tulu_sft,address,3
wants to,tulu_sft,talk,7
wants to,tulu_sft,follow,4
began to,tulu_sft,convulse,5
wants to,tulu_sft,lead,4
began to,tulu_sft,diverge,3
began to,tulu_sft,pepper,9
began to,tulu_sft,distort,4
want to,tulu_sft,utilize,11
wants to,tulu_sft,share,9
decided to,tulu_sft,day,3
began to,tulu_sft,discuss,9
want to,tulu_sft,iterate,10
prepared to,tulu_sft,become,3
want to,tulu_sft,figure,3
prepared to,tulu_sft,encounter,3
prepared to,tulu_sft,welcome,3
began to,tulu_sft,express,11
decided to,tulu_sft,grant,5
wanted to,tulu_sft,pull,3
started to,tulu_sft,learn,5
want to,tulu_sft,spawn,11
decided to,tulu_sft,stick,7
began to,tulu_sft,frolic,3
decided to,tulu_sft,reach,3
prepared to,tulu_sft,unveil,4
began to,tulu_sft,uncover,3
began to,tulu_sft,piece,11
began to,tulu_sft,pull,11
want to,tulu_sft,encapsulate,5
want to,tulu_sft,replicate,5
want to,tulu_sft,characterize,3
prepared to,tulu_sft,forward,3
want to,tulu_sft,configure,15
decided to,tulu_sft,celebrate,6
started to,tulu_sft,set,11
began to,tulu_sft,mingle,4
wanted to,tulu_sft,come,3
started to,tulu_sft,fill,3
prepared to,tulu_sft,surrender,4
decided to,tulu_sft,meet,5
began to,tulu_sft,press,7
want to,tulu_sft,disappear,3
chose to,tulu_sft,become,3
wants to,tulu_sft,perform,4
want to,tulu_sft,enforce,6
began to,tulu_sft,sprout,9
moved to,tulu_sft,her,14
want to,tulu_sft,round,3
want to,tulu_sft,align,8
want to,tulu_sft,trigger,13
decided to,tulu_sft,engage,12
began to,tulu_sft,manifest,17
want to,tulu_sft,log,14
decided to,tulu_sft,bless,7
began to,tulu_sft,resemble,6
she wanted to,tulu_sft,share,3
began to,tulu_sft,bind,4
started to,tulu_sft,dissipate,4
want to,tulu_sft,establish,7
wants to,tulu_sft,control,5
began to,tulu_sft,happen,4
began to,tulu_sft,establish,5
began to,tulu_sft,prick,3
began to,tulu_sft,envelop,8
began to,tulu_sft,thaw,7
wanted to,tulu_sft,teach,5
want to,tulu_sft,portray,9
prepared to,tulu_sft,invest,9
began to,tulu_sft,suffer,4
began to,tulu_sft,reevaluate,4
wanted to,tulu_sft,customize,3
want to,tulu_sft,tailor,5
wanted to,tulu_sft,laugh,3
began to,tulu_sft,shudder,6
began to,tulu_sft,rumble,6
want to,tulu_sft,actually,4
decided to,tulu_sft,participate,6
wanted to,tulu_sft,reclaim,3
began to,tulu_sft,collect,7
began to,tulu_sft,compose,3
began to,tulu_sft,squeeze,8
wanted to,tulu_sft,score,5
he wanted to,tulu_sft,score,4
began to,tulu_sft,flutter,4
began to,tulu_sft,respond,3
prepared to,tulu_sft,dive,6
decided to,tulu_sft,reveal,9
want to,tulu_sft,base,3
began to,tulu_sft,brighten,3
began to,tulu_sft,use,3
decided to,tulu_sft,entertain,5
began to,tulu_sft,falter,18
want to,tulu_sft,download,17
prepared to,tulu_sft,adhere,3
chose to,tulu_sft,defy,3
want to,tulu_sft,assess,4
began to,tulu_sft,simmer,5
prepared to,tulu_sft,fall,3
prepared to,tulu_sft,represent,4
began to,tulu_sft,add,3
prepared to,tulu_sft,serve,6
began to,tulu_sft,shape,6
began to,tulu_sft,intertwine,9
began to,tulu_sft,stroke,14
decided to,tulu_sft,organize,9
want to,tulu_sft,rest,7
wanted to,tulu_sft,understand,5
decided to,tulu_sft,select,3
started to,tulu_sft,challenge,3
chose to,tulu_sft,keep,6
started to,tulu_sft,include,3
began to,tulu_sft,provide,3
started to,tulu_sft,incorporate,6
want to,tulu_sft,finish,3
decided to,tulu_sft,prepare,3
decided to,tulu_sft,dress,3
began to,tulu_sft,melt,8
began to,tulu_sft,flourish,11
began to,tulu_sft,droop,5
chose to,tulu_sft,watch,4
chose to,tulu_sft,stay,6
prepared to,tulu_sft,immerse,4
began to,tulu_sft,undo,4
decided to,tulu_sft,address,8
wanted to,tulu_sft,discuss,6
want to,tulu_sft,sum,6
began to,tulu_sft,quiver,8
want to,tulu_sft,fix,10
want to,tulu_sft,embed,4
prepared to,tulu_sft,deal,8
want to,tulu_sft,cache,3
wanted to,tulu_sft,believe,4
started to,tulu_sft,enjoy,3
decided to,tulu_sft,tackle,3
prepared to,tulu_sft,enjoy,3
started to,tulu_sft,mix,3
decided to,tulu_sft,utilize,4
began to,tulu_sft,mirror,3
decided to,tulu_sft,strike,6
prepared to,tulu_sft,update,6
decided to,tulu_sft,bathe,3
began to,tulu_sft,tire,3
prepared to,tulu_sft,continue,9
began to,tulu_sft,constrict,4
want to,tulu_sft,receive,13
prepared to,tulu_sft,collaborate,4
he wanted to,tulu_sft,ask,6
started to,tulu_sft,descend,3
began to,tulu_sft,contort,12
began to,tulu_sft,recover,4
prepared to,tulu_sft,depart,16
moved to,tulu_sft,o,7
began to,tulu_sft,scatter,3
began to,tulu_sft,claw,7
began to,tulu_sft,unlace,3
wanted to,tulu_sft,face,7
began to,tulu_sft,rock,4
prepared to,tulu_sft,close,3
wants to,tulu_sft,participate,3
moved to,tulu_sft,an,6
want to,tulu_sft,scrape,12
prepared to,tulu_sft,protect,3
began to,tulu_sft,crawl,5
prepared to,tulu_sft,explore,4
want to,tulu_sft,validate,6
decided to,tulu_sft,conquer,3
started to,tulu_sft,accept,7
began to,tulu_sft,centralize,3
wanted to,tulu_sft,work,5
began to,tulu_sft,embrace,7
decided to,tulu_sft,brave,4
wants to,tulu_sft,protect,3
want to,tulu_sft,assign,8
decided to,tulu_sft,set,6
began to,tulu_sft,sweep,3
began to,tulu_sft,enter,7
began to,tulu_sft,adjust,6
moved to,tulu_sft,allow,3
want to,tulu_sft,conduct,5
want to,tulu_sft,scan,3
decided to,tulu_sft,risk,4
began to,tulu_sft,wobble,7
decided to,tulu_sft,carry,3
began to,tulu_sft,blanket,3
began to,tulu_sft,diminish,4
want to,tulu_sft,export,9
want to,tulu_sft,manually,12
prepared to,tulu_sft,reveal,3
started to,tulu_sft,increase,3
started to,tulu_sft,day,9
prepared to,tulu_sft,iterate,4
began to,tulu_sft,weaken,8
began to,tulu_sft,consolidate,3
wanted to,tulu_sft,continue,4
he wanted to,tulu_sft,continue,3
began to,tulu_sft,protest,3
began to,tulu_sft,pop,4
decided to,tulu_sft,establish,4
chose to,tulu_sft,unveil,3
prepared to,tulu_sft,navigate,5
wanted to,tulu_sft,admit,3
began to,tulu_sft,explode,4
began to,tulu_sft,unzip,4
began to,tulu_sft,stitch,5
began to,tulu_sft,descend,10
chose to,tulu_sft,enter,4
began to,tulu_sft,materialize,4
began to,tulu_sft,pay,3
began to,tulu_sft,demonstrate,6
began to,tulu_sft,introduce,3
wanted to,tulu_sft,hurt,5
want to,tulu_sft,depict,3
decided to,tulu_sft,undertake,4
began to,tulu_sft,echo,13
decided to,tulu_sft,unwind,3
began to,tulu_sft,roll,8
want to,tulu_sft,retain,7
wanted to,tulu_sft,deny,3
chose to,tulu_sft,believe,3
want to,tulu_sft,smell,4
began to,tulu_sft,bring,3
began to,tulu_sft,betray,5
want to,tulu_sft,intentionally,3
want to,tulu_sft,center,4
wanted to,tulu_sft,earn,3
want to,tulu_sft,fetch,18
decided to,tulu_sft,push,7
want to,tulu_sft,aggregate,4
began to,tulu_sft,pierce,4
began to,tulu_sft,claim,4
wanted to,tulu_sft,end,4
decided to,tulu_sft,further,4
want to,tulu_sft,wake,7
want to,tulu_sft,initialize,3
began to,tulu_sft,grasp,6
started to,tulu_sft,rise,4
started to,tulu_sft,understand,5
wanted to,tulu_sft,surprise,6
prepared to,tulu_sft,guide,4
wants to,tulu_sft,fight,3
began to,tulu_sft,join,3
began to,tulu_sft,glaze,3
began to,tulu_sft,perform,3
decided to,tulu_sft,boost,3
started to,tulu_sft,dry,6
decided to,tulu_sft,experience,3
want to,tulu_sft,simulate,8
began to,tulu_sft,squirm,4
want to,tulu_sft,divide,5
decided to,tulu_sft,offer,5
want to,tulu_sft,resolve,3
decided to,tulu_sft,initiate,4
decided to,tulu_sft,treat,5
prepared to,tulu_sft,tackle,6
decided to,tulu_sft,lay,3
decided to,tulu_sft,opt,3
prepared to,tulu_sft,listen,3
began to,tulu_sft,admire,3
began to,tulu_sft,reign,4
began to,tulu_sft,regain,7
want to,tulu_sft,augment,3
wanted to,tulu_sft,fight,3
prepared to,tulu_sft,respond,5
prepared to,tulu_sft,carry,5
began to,tulu_sft,fight,4
began to,tulu_sft,die,3
decided to,tulu_sft,demonstrate,4
began to,tulu_sft,perceive,3
he wanted to,tulu_sft,spend,3
chose to,tulu_sft,pass,6
chose to,tulu_sft,break,8
chose to,tulu_sft,focus,4
started to,tulu_sft,harden,4
began to,tulu_sft,reshape,6
began to,tulu_sft,warp,9
began to,tulu_sft,caress,5
began to,tulu_sft,dissolve,18
started to,tulu_sft,surface,4
want to,tulu_sft,craft,6
want to,tulu_sft,evaluate,6
began to,tulu_sft,tighten,3
want to,tulu_sft,reiterate,7
want to,tulu_sft,race,3
wants to,tulu_sft,hang,5
began to,tulu_sft,touch,4
decided to,tulu_sft,ditch,3
chose to,tulu_sft,reveal,3
started to,tulu_sft,apply,3
began to,tulu_sft,cut,4
want to,tulu_sft,bypass,3
decided to,tulu_sft,withdraw,4
began to,tulu_sft,tease,6
began to,tulu_sft,rebuild,10
want to,tulu_sft,report,7
decided to,tulu_sft,act,5
moved to,tulu_sft,make,4
moved to,tulu_sft,tears,5
want to,tulu_sft,directly,6
began to,tulu_sft,throb,7
started to,tulu_sft,ejaculate,4
moved to,tulu_sft,answer,4
prepared to,tulu_sft,understand,3
wants to,tulu_sft,alter,3
wanted to,tulu_sft,recruit,3
decided to,tulu_sft,contribute,4
chose to,tulu_sft,indulge,3
want to,tulu_sft,correct,5
began to,tulu_sft,bob,7
he wanted to,tulu_sft,feel,4
prepared to,tulu_sft,step,6
want to,tulu_sft,swap,6
began to,tulu_sft,burgeon,3
decided to,tulu_sft,immerse,3
want to,tulu_sft,describe,4
began to,tulu_sft,massage,4
decided to,tulu_sft,gift,3
decided to,tulu_sft,retire,5
began to,tulu_sft,wake,7
began to,tulu_sft,glide,3
decided to,tulu_sft,capitalize,3
started to,tulu_sft,gether,3
moved to,tulu_sft,have,3
want to,tulu_sft,block,12
decided to,tulu_sft,probe,3
began to,tulu_sft,rub,3
decided to,tulu_sft,dive,7
began to,tulu_sft,pummel,3
decided to,tulu_sft,begin,3
began to,tulu_sft,drift,9
began to,tulu_sft,serve,3
began to,tulu_sft,forge,6
wanted to,tulu_sft,dive,3
want to,tulu_sft,tweak,3
prepared to,tulu_sft,exit,3
began to,tulu_sft,freeze,3
want to,tulu_sft,document,4
want to,tulu_sft,output,4
chose to,tulu_sft,fuck,3
moved to,tulu_sft,other,4
want to,tulu_sft,activate,6
want to,tulu_sft,cancel,6
began to,tulu_sft,shed,10
decided to,tulu_sft,learn,3
began to,tulu_sft,seek,3
he wanted to,tulu_sft,stay,3
began to,tulu_sft,swallow,4
chose to,tulu_sft,mentor,4
want to,tulu_sft,index,5
began to,tulu_sft,lay,3
began to,tulu_sft,give,11
want to,tulu_sft,suck,3
began to,tulu_sft,increase,4
want to,tulu_sft,erase,5
prepared to,tulu_sft,speak,3
began to,tulu_sft,fail,3
want to,tulu_sft,rename,7
began to,tulu_sft,ascend,3
began to,tulu_sft,expertly,4
decided to,tulu_sft,retreat,3
want to,tulu_sft,operate,3
she wanted to,tulu_sft,experience,3
he wanted to,tulu_sft,experience,3
want to,tulu_sft,exploit,4
began to,tulu_sft,encroach,3
want to,tulu_sft,mount,3
want to,tulu_sft,style,4
decided to,tulu_sft,enter,4
want to,tulu_sft,shop,4
wanted to,tulu_sft,survive,3
began to,tulu_sft,replace,5
decided to,tulu_sft,rest,5
decided to,tulu_sft,shake,3
she wanted to,tulu_sft,try,4
want to,tulu_sft,beat,5
began to,tulu_sft,sizzle,5
started to,tulu_sft,build,5
want to,tulu_sft,terminate,4
began to,tulu_sft,study,3
began to,tulu_sft,research,3
began to,tulu_sft,ignite,3
want to,tulu_sft,reflect,3
moved to,tulu_sft,receive,3
prepared to,tulu_sft,open,5
want to,tulu_sft,light,4
started to,tulu_sft,unravel,3
prepared to,tulu_sft,join,6
began to,tulu_sft,dull,4
he wanted to,tulu_sft,keep,3
moved to,tulu_sft,secure,4
began to,tulu_sft,challenge,3
want to,tulu_sft,savor,3
wants to,tulu_sft,feel,3
started to,tulu_sft,swirl,3
began to,tulu_sft,go,3
want to,tulu_sft,benefit,5
prepared to,tulu_sft,leverage,3
prepared to,tulu_sft,either,3
prepared to,tulu_sft,bear,4
want to,tulu_sft,drive,4
want to,tulu_sft,override,6
wanted to,tulu_sft,beat,3
began to,tulu_sft,plead,3
want to,tulu_sft,fill,3
wanted to,tulu_sft,chase,3
want to,tulu_sft,strike,4
want to,tulu_sft,sample,3
began to,tulu_sft,kiss,5
decided to,tulu_sft,spice,4
began to,tulu_sft,mount,3
started to,tulu_sft,consider,3
began to,tulu_sft,pen,3
began to,tulu_sft,contemplate,3
want to,tulu_sft,fine,3
started to,tulu_sft,drift,5
began to,tulu_sft,ponder,9
wanted to,tulu_sft,focus,3
want to,tulu_sft,redirect,3
began to,tulu_sft,roam,3
decided to,tulu_sft,trade,3
want to,tulu_sft,abstract,3
wanted to,tulu_sft,reassure,4
want to,tulu_sft,multiply,4
want to,tulu_sft,subscribe,3
want to,tulu_sft,invite,4
want to,tulu_sft,blend,6
started to,tulu_sft,waver,4
decided to,tulu_sft,shut,3
began to,tulu_sft,subtly,4
started to,tulu_sft,unbutton,3
decided to,tulu_sft,gently,4
want to,tulu_sft,relive,4
began to,tulu_sft,chuckle,3
want to,tulu_sft,unravel,3
want to,tulu_sft,navigate,6
want to,tulu_sft,request,4
began to,tulu_sft,undergo,3
began to,tulu_sft,adapt,8
began to,tulu_sft,adorn,3
wanted to,tulu_sft,rise,3
began to,tulu_sft,disintegrate,3
moved to,tulu_sft,ensure,3
began to,tulu_sft,sound,3
want to,tulu_sft,inject,3
began to,tulu_sft,sway,3
want to,tulu_sft,please,3
started to,tulu_sft,resemble,3
want to,tulu_sft,normalize,3
moved to,tulu_sft,reestablish,3
started to,tulu_sft,fray,3
wanted to,tulu_sft,stand,3
prepared to,tulu_sft,explain,5
want to,tulu_sft,pause,7
started to,tulu_sft,spread,3
wanted to,tulu_sft,follow,4
decided to,tulu_sft,solve,3
want to,tulu_sft,post,5
prepared to,tulu_sft,cast,6
want to,tulu_sft,wander,3
started to,tulu_sft,explore,5
began to,tulu_sft,mend,3
began to,tulu_sft,erode,4
started to,tulu_sft,float,5
started to,tulu_sft,question,3
want to,tulu_sft,easily,3
began to,tulu_sft,soar,3
began to,tulu_sft,bathe,4
want to,tulu_sft,carefully,4
want to,tulu_sft,encrypt,5
prepared to,tulu_sft,bid,3
began to,tulu_sft,light,3
prepared to,tulu_sft,troubleshoot,3
wants to,tulu_sft,maintain,4
