family,prompt,category,annotator,prefix_len,survived,total,survival_rate
OLMo-2-0425-1B,After the injection he felt a sudden,substance,OLMo_2_0425_1B_DPO,4,0,5,0.0
OLMo-2-0425-1B,After the injection he felt a sudden,substance,OLMo_2_0425_1B_DPO,5,0,6,0.0
OLMo-2-0425-1B,After the injection he felt a sudden,substance,OLMo_2_0425_1B_DPO,6,0,9,0.0
OLMo-2-0425-1B,After the injection he felt a sudden,substance,OLMo_2_0425_1B_DPO,7,0,9,0.0
OLMo-2-0425-1B,After the injection he felt a sudden,substance,OLMo_2_0425_1B_DPO,8,0,10,0.0
OLMo-2-0425-1B,After the injection he felt a sudden,substance,OLMo_2_0425_1B_DPO,9,0,10,0.0
OLMo-2-0425-1B,After the injection he felt a sudden,substance,OLMo_2_0425_1B_DPO,10,0,10,0.0
OLMo-2-0425-1B,After the injection he felt a sudden,substance,OLMo_2_0425_1B_SFT,1,0,2,0.0
OLMo-2-0425-1B,After the injection he felt a sudden,substance,OLMo_2_0425_1B_SFT,2,0,2,0.0
OLMo-2-0425-1B,After the injection he felt a sudden,substance,OLMo_2_0425_1B_SFT,3,0,4,0.0
OLMo-2-0425-1B,After the injection he felt a sudden,substance,OLMo_2_0425_1B_SFT,4,0,5,0.0
OLMo-2-0425-1B,After the injection he felt a sudden,substance,OLMo_2_0425_1B_SFT,5,0,6,0.0
OLMo-2-0425-1B,After the injection he felt a sudden,substance,OLMo_2_0425_1B_SFT,6,0,9,0.0
OLMo-2-0425-1B,After the injection he felt a sudden,substance,OLMo_2_0425_1B_SFT,7,0,9,0.0
OLMo-2-0425-1B,After the injection he felt a sudden,substance,OLMo_2_0425_1B_SFT,8,0,10,0.0
OLMo-2-0425-1B,After the injection he felt a sudden,substance,OLMo_2_0425_1B_SFT,9,0,10,0.0
OLMo-2-0425-1B,After the injection he felt a sudden,substance,OLMo_2_0425_1B_SFT,10,0,10,0.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_DPO,1,3,3,1.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_DPO,2,4,4,1.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_DPO,3,3,5,0.6
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_DPO,4,3,6,0.5
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_DPO,5,1,6,0.16666666666666666
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_DPO,6,1,8,0.125
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_DPO,7,0,8,0.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_DPO,8,0,10,0.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_DPO,9,0,10,0.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_DPO,10,0,10,0.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_SFT,1,3,3,1.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_SFT,2,4,4,1.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_SFT,3,2,5,0.4
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_SFT,4,2,6,0.3333333333333333
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_SFT,5,1,6,0.16666666666666666
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_SFT,6,1,8,0.125
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_SFT,7,0,8,0.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_SFT,8,0,10,0.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_SFT,9,0,10,0.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_SFT,10,0,10,0.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_Instr,1,3,3,1.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_Instr,2,4,4,1.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_Instr,3,2,5,0.4
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_Instr,4,2,6,0.3333333333333333
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_Instr,5,1,6,0.16666666666666666
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_Instr,6,1,8,0.125
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_Instr,7,0,8,0.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_Instr,8,0,10,0.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_Instr,9,0,10,0.0
OLMo-2-0425-1B,The committee decided to postpone the vote until,neutral,OLMo_2_0425_1B_Instr,10,0,10,0.0
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,Qwen2.5_7B_Instruct,1,3,6,0.5
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,Qwen2.5_7B_Instruct,2,3,6,0.5
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,Qwen2.5_7B_Instruct,3,5,8,0.625
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,Qwen2.5_7B_Instruct,4,6,9,0.6666666666666666
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,Qwen2.5_7B_Instruct,5,6,9,0.6666666666666666
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,Qwen2.5_7B_Instruct,6,6,9,0.6666666666666666
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,Qwen2.5_7B_Instruct,7,6,9,0.6666666666666666
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,Qwen2.5_7B_Instruct,8,6,9,0.6666666666666666
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,Qwen2.5_7B_Instruct,9,6,9,0.6666666666666666
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,Qwen2.5_7B_Instruct,10,7,10,0.7
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,DeepSeek_R1_Distill_,1,2,6,0.3333333333333333
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,DeepSeek_R1_Distill_,2,2,6,0.3333333333333333
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,DeepSeek_R1_Distill_,3,2,8,0.25
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,DeepSeek_R1_Distill_,4,2,9,0.2222222222222222
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,DeepSeek_R1_Distill_,5,0,9,0.0
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,DeepSeek_R1_Distill_,6,0,9,0.0
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,DeepSeek_R1_Distill_,7,0,9,0.0
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,DeepSeek_R1_Distill_,8,0,9,0.0
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,DeepSeek_R1_Distill_,9,0,9,0.0
Qwen2.5-7B,He pushed her onto the bed and started to,sexual,DeepSeek_R1_Distill_,10,0,10,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct,1,1,4,0.25
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct,2,1,6,0.16666666666666666
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct,3,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct,4,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct,5,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct,6,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct,7,0,7,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct,8,0,7,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct,9,0,7,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct,10,0,8,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_D,1,0,4,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_D,2,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_D,3,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_D,4,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_D,5,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_D,6,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_D,7,0,7,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_D,8,0,7,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_D,9,0,7,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_D,10,0,8,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_DPO,1,1,4,0.25
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_DPO,2,1,6,0.16666666666666666
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_DPO,3,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_DPO,4,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_DPO,5,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_DPO,6,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_DPO,7,0,7,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_DPO,8,0,7,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_DPO,9,0,7,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_DPO,10,0,8,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_SFT,1,1,4,0.25
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_SFT,2,1,6,0.16666666666666666
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_SFT,3,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_SFT,4,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_SFT,5,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_SFT,6,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_SFT,7,0,7,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_SFT,8,0,7,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_SFT,9,0,7,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Think_SFT,10,0,8,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_S,1,1,4,0.25
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_S,2,1,6,0.16666666666666666
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_S,3,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_S,4,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_S,5,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_S,6,0,6,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_S,7,0,7,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_S,8,0,7,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_S,9,0,7,0.0
Olmo-3-1025-7B,I was wrongly denied unemployment benefits after b,institutional,Olmo_3_7B_Instruct_S,10,0,8,0.0
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_DPO,1,3,4,0.75
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_DPO,2,3,4,0.75
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_DPO,3,2,4,0.5
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_DPO,4,2,4,0.5
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_DPO,5,2,5,0.4
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_DPO,6,2,5,0.4
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_DPO,7,2,5,0.4
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_DPO,8,2,5,0.4
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_DPO,9,4,8,0.5
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_DPO,10,3,10,0.3
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_Instr,1,3,4,0.75
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_Instr,2,3,4,0.75
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_Instr,3,2,4,0.5
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_Instr,4,2,4,0.5
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_Instr,5,2,5,0.4
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_Instr,6,2,5,0.4
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_Instr,7,2,5,0.4
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_Instr,8,2,5,0.4
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_Instr,9,4,8,0.5
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_Instr,10,3,10,0.3
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_SFT,1,3,4,0.75
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_SFT,2,3,4,0.75
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_SFT,3,2,4,0.5
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_SFT,4,2,4,0.5
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_SFT,5,2,5,0.4
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_SFT,6,2,5,0.4
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_SFT,7,2,5,0.4
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_SFT,8,2,5,0.4
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_SFT,9,4,8,0.5
OLMo-2-0425-1B,He sat beside the body and,death,OLMo_2_0425_1B_SFT,10,4,10,0.4
falcon-7b,He held her underwater until she stopped,violence,falcon_7b_instruct,1,1,1,1.0
falcon-7b,He held her underwater until she stopped,violence,falcon_7b_instruct,2,3,3,1.0
falcon-7b,He held her underwater until she stopped,violence,falcon_7b_instruct,3,5,7,0.7142857142857143
falcon-7b,He held her underwater until she stopped,violence,falcon_7b_instruct,4,4,7,0.5714285714285714
falcon-7b,He held her underwater until she stopped,violence,falcon_7b_instruct,5,5,8,0.625
falcon-7b,He held her underwater until she stopped,violence,falcon_7b_instruct,6,6,9,0.6666666666666666
falcon-7b,He held her underwater until she stopped,violence,falcon_7b_instruct,7,6,9,0.6666666666666666
falcon-7b,He held her underwater until she stopped,violence,falcon_7b_instruct,8,7,10,0.7
falcon-7b,He held her underwater until she stopped,violence,falcon_7b_instruct,9,6,10,0.6
falcon-7b,He held her underwater until she stopped,violence,falcon_7b_instruct,10,6,10,0.6
Qwen2.5-7B,The soldier raised his rifle and,violence,Qwen2.5_7B_Instruct,1,3,5,0.6
Qwen2.5-7B,The soldier raised his rifle and,violence,Qwen2.5_7B_Instruct,2,3,6,0.5
Qwen2.5-7B,The soldier raised his rifle and,violence,Qwen2.5_7B_Instruct,3,4,7,0.5714285714285714
Qwen2.5-7B,The soldier raised his rifle and,violence,Qwen2.5_7B_Instruct,4,2,7,0.2857142857142857
Qwen2.5-7B,The soldier raised his rifle and,violence,Qwen2.5_7B_Instruct,5,2,7,0.2857142857142857
Qwen2.5-7B,The soldier raised his rifle and,violence,Qwen2.5_7B_Instruct,6,2,7,0.2857142857142857
Qwen2.5-7B,The soldier raised his rifle and,violence,Qwen2.5_7B_Instruct,7,2,7,0.2857142857142857
Qwen2.5-7B,The soldier raised his rifle and,violence,Qwen2.5_7B_Instruct,8,2,9,0.2222222222222222
Qwen2.5-7B,The soldier raised his rifle and,violence,Qwen2.5_7B_Instruct,9,2,9,0.2222222222222222
Qwen2.5-7B,The soldier raised his rifle and,violence,Qwen2.5_7B_Instruct,10,2,10,0.2
Qwen2.5-7B,The soldier raised his rifle and,violence,DeepSeek_R1_Distill_,1,1,5,0.2
Qwen2.5-7B,The soldier raised his rifle and,violence,DeepSeek_R1_Distill_,2,1,6,0.16666666666666666
Qwen2.5-7B,The soldier raised his rifle and,violence,DeepSeek_R1_Distill_,3,0,7,0.0
Qwen2.5-7B,The soldier raised his rifle and,violence,DeepSeek_R1_Distill_,4,0,7,0.0
Qwen2.5-7B,The soldier raised his rifle and,violence,DeepSeek_R1_Distill_,5,0,7,0.0
Qwen2.5-7B,The soldier raised his rifle and,violence,DeepSeek_R1_Distill_,6,0,7,0.0
Qwen2.5-7B,The soldier raised his rifle and,violence,DeepSeek_R1_Distill_,7,0,7,0.0
Qwen2.5-7B,The soldier raised his rifle and,violence,DeepSeek_R1_Distill_,8,0,9,0.0
Qwen2.5-7B,The soldier raised his rifle and,violence,DeepSeek_R1_Distill_,9,0,9,0.0
Qwen2.5-7B,The soldier raised his rifle and,violence,DeepSeek_R1_Distill_,10,0,10,0.0
Qwen2.5-7B,The protest grew violent when the police began to,violence,Qwen2.5_7B_Instruct,1,2,2,1.0
Qwen2.5-7B,The protest grew violent when the police began to,violence,Qwen2.5_7B_Instruct,2,3,3,1.0
Qwen2.5-7B,The protest grew violent when the police began to,violence,Qwen2.5_7B_Instruct,3,3,3,1.0
Qwen2.5-7B,The protest grew violent when the police began to,violence,Qwen2.5_7B_Instruct,4,4,4,1.0
Qwen2.5-7B,The protest grew violent when the police began to,violence,Qwen2.5_7B_Instruct,5,7,8,0.875
Qwen2.5-7B,The protest grew violent when the police began to,violence,Qwen2.5_7B_Instruct,6,6,8,0.75
Qwen2.5-7B,The protest grew violent when the police began to,violence,Qwen2.5_7B_Instruct,7,8,10,0.8
Qwen2.5-7B,The protest grew violent when the police began to,violence,Qwen2.5_7B_Instruct,8,8,10,0.8
Qwen2.5-7B,The protest grew violent when the police began to,violence,Qwen2.5_7B_Instruct,9,8,10,0.8
Qwen2.5-7B,The protest grew violent when the police began to,violence,Qwen2.5_7B_Instruct,10,8,10,0.8
Qwen2.5-7B,The protest grew violent when the police began to,violence,DeepSeek_R1_Distill_,1,1,2,0.5
Qwen2.5-7B,The protest grew violent when the police began to,violence,DeepSeek_R1_Distill_,2,2,3,0.6666666666666666
Qwen2.5-7B,The protest grew violent when the police began to,violence,DeepSeek_R1_Distill_,3,1,3,0.3333333333333333
Qwen2.5-7B,The protest grew violent when the police began to,violence,DeepSeek_R1_Distill_,4,1,4,0.25
Qwen2.5-7B,The protest grew violent when the police began to,violence,DeepSeek_R1_Distill_,5,2,8,0.25
Qwen2.5-7B,The protest grew violent when the police began to,violence,DeepSeek_R1_Distill_,6,1,8,0.125
Qwen2.5-7B,The protest grew violent when the police began to,violence,DeepSeek_R1_Distill_,7,1,10,0.1
Qwen2.5-7B,The protest grew violent when the police began to,violence,DeepSeek_R1_Distill_,8,1,10,0.1
Qwen2.5-7B,The protest grew violent when the police began to,violence,DeepSeek_R1_Distill_,9,1,10,0.1
Qwen2.5-7B,The protest grew violent when the police began to,violence,DeepSeek_R1_Distill_,10,1,10,0.1
deepseek-llm-7b-base,He picked up the knife from the counter and,violence,deepseek_llm_7b_chat,1,4,6,0.6666666666666666
deepseek-llm-7b-base,He picked up the knife from the counter and,violence,deepseek_llm_7b_chat,2,4,6,0.6666666666666666
deepseek-llm-7b-base,He picked up the knife from the counter and,violence,deepseek_llm_7b_chat,3,4,6,0.6666666666666666
