model,step,group,layer,n_layers,pole_sep
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,12,33,0.257777
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,13,33,0.268632
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,14,33,0.272753
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,15,33,0.274541
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,16,33,0.262300
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,17,33,0.246983
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,18,33,0.236199
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,19,33,0.233494
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,20,33,0.230493
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,21,33,0.230458
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,22,33,0.239351
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,23,33,0.252811
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,24,33,0.269062
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,25,33,0.281001
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,26,33,0.290806
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,27,33,0.301789
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,28,33,0.311929
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,29,33,0.324554
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,30,33,0.336730
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,31,33,0.348658
EleutherAI/pythia-6.9b@step96000,96000,f11_holy,32,33,0.509866
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,0,33,0.000000
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,1,33,0.050254
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,2,33,0.070632
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,3,33,0.084320
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,4,33,0.105687
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,5,33,0.122259
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,6,33,0.125776
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,7,33,0.146098
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,8,33,0.147448
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,9,33,0.153598
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,10,33,0.167696
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,11,33,0.176399
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,12,33,0.227909
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,13,33,0.243202
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,14,33,0.253256
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,15,33,0.258426
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,16,33,0.258217
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,17,33,0.249870
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,18,33,0.249847
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,19,33,0.250362
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,20,33,0.252914
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,21,33,0.260791
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,22,33,0.281089
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,23,33,0.299173
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,24,33,0.317999
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,25,33,0.334752
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,26,33,0.352085
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,27,33,0.366136
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,28,33,0.383043
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,29,33,0.398397
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,30,33,0.411702
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,31,33,0.420823
EleutherAI/pythia-6.9b@step96000,96000,f11_holy_b,32,33,0.520785
EleutherAI/pythia-6.9b@step96000,96000,f11_love,0,33,0.000000
EleutherAI/pythia-6.9b@step96000,96000,f11_love,1,33,0.042240
EleutherAI/pythia-6.9b@step96000,96000,f11_love,2,33,0.047922
EleutherAI/pythia-6.9b@step96000,96000,f11_love,3,33,0.055591
EleutherAI/pythia-6.9b@step96000,96000,f11_love,4,33,0.072850
EleutherAI/pythia-6.9b@step96000,96000,f11_love,5,33,0.093064
EleutherAI/pythia-6.9b@step96000,96000,f11_love,6,33,0.112884
EleutherAI/pythia-6.9b@step96000,96000,f11_love,7,33,0.122410
EleutherAI/pythia-6.9b@step96000,96000,f11_love,8,33,0.140722
EleutherAI/pythia-6.9b@step96000,96000,f11_love,9,33,0.151937
EleutherAI/pythia-6.9b@step96000,96000,f11_love,10,33,0.165856
EleutherAI/pythia-6.9b@step96000,96000,f11_love,11,33,0.175447
EleutherAI/pythia-6.9b@step96000,96000,f11_love,12,33,0.188612
EleutherAI/pythia-6.9b@step96000,96000,f11_love,13,33,0.194852
EleutherAI/pythia-6.9b@step96000,96000,f11_love,14,33,0.204766
EleutherAI/pythia-6.9b@step96000,96000,f11_love,15,33,0.225174
EleutherAI/pythia-6.9b@step96000,96000,f11_love,16,33,0.219737
EleutherAI/pythia-6.9b@step96000,96000,f11_love,17,33,0.221393
EleutherAI/pythia-6.9b@step96000,96000,f11_love,18,33,0.231192
EleutherAI/pythia-6.9b@step96000,96000,f11_love,19,33,0.235747
EleutherAI/pythia-6.9b@step96000,96000,f11_love,20,33,0.232798
EleutherAI/pythia-6.9b@step96000,96000,f11_love,21,33,0.235615
EleutherAI/pythia-6.9b@step96000,96000,f11_love,22,33,0.254744
EleutherAI/pythia-6.9b@step96000,96000,f11_love,23,33,0.272947
EleutherAI/pythia-6.9b@step96000,96000,f11_love,24,33,0.291504
EleutherAI/pythia-6.9b@step96000,96000,f11_love,25,33,0.313399
EleutherAI/pythia-6.9b@step96000,96000,f11_love,26,33,0.328885
EleutherAI/pythia-6.9b@step96000,96000,f11_love,27,33,0.347104
EleutherAI/pythia-6.9b@step96000,96000,f11_love,28,33,0.365491
EleutherAI/pythia-6.9b@step96000,96000,f11_love,29,33,0.382166
EleutherAI/pythia-6.9b@step96000,96000,f11_love,30,33,0.395381
EleutherAI/pythia-6.9b@step96000,96000,f11_love,31,33,0.398542
EleutherAI/pythia-6.9b@step96000,96000,f11_love,32,33,0.558608
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,0,33,0.000000
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,1,33,0.043932
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,2,33,0.049125
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,3,33,0.056884
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,4,33,0.071889
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,5,33,0.095712
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,6,33,0.113955
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,7,33,0.121086
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,8,33,0.136703
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,9,33,0.148519
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,10,33,0.171745
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,11,33,0.184620
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,12,33,0.201576
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,13,33,0.207565
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,14,33,0.218878
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,15,33,0.243546
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,16,33,0.233130
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,17,33,0.233172
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,18,33,0.238181
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,19,33,0.242910
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,20,33,0.239894
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,21,33,0.242164
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,22,33,0.262667
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,23,33,0.280379
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,24,33,0.298819
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,25,33,0.321060
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,26,33,0.338699
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,27,33,0.357563
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,28,33,0.378028
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,29,33,0.395643
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,30,33,0.409366
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,31,33,0.413545
EleutherAI/pythia-6.9b@step96000,96000,f11_love_he,32,33,0.573488
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,0,33,0.000000
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,1,33,0.054157
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,2,33,0.059675
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,3,33,0.064366
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,4,33,0.082981
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,5,33,0.109762
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,6,33,0.131094
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,7,33,0.145799
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,8,33,0.160248
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,9,33,0.177946
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,10,33,0.196349
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,11,33,0.209986
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,12,33,0.229735
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,13,33,0.248125
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,14,33,0.242408
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,15,33,0.260209
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,16,33,0.245437
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,17,33,0.249174
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,18,33,0.240744
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,19,33,0.233577
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,20,33,0.223129
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,21,33,0.216191
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,22,33,0.222043
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,23,33,0.227814
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,24,33,0.235526
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,25,33,0.242895
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,26,33,0.250566
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,27,33,0.257112
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,28,33,0.263147
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,29,33,0.269999
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,30,33,0.274613
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,31,33,0.276282
EleutherAI/pythia-6.9b@step96000,96000,f11_loyal,32,33,0.397786
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,0,33,0.000000
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,1,33,0.024897
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,2,33,0.028220
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,3,33,0.028234
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,4,33,0.034655
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,5,33,0.036281
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,6,33,0.039437
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,7,33,0.050891
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,8,33,0.056604
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,9,33,0.063103
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,10,33,0.061120
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,11,33,0.067657
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,12,33,0.069961
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,13,33,0.086625
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,14,33,0.100830
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,15,33,0.099203
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,16,33,0.108794
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,17,33,0.099504
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,18,33,0.104199
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,19,33,0.112479
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,20,33,0.107949
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,21,33,0.101389
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,22,33,0.101706
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,23,33,0.101104
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,24,33,0.104136
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,25,33,0.107631
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,26,33,0.111102
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,27,33,0.114657
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,28,33,0.117976
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,29,33,0.121507
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,30,33,0.123977
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,31,33,0.126958
EleutherAI/pythia-6.9b@step96000,96000,f11_parent,32,33,0.192526
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,0,33,0.000000
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,1,33,0.048686
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,2,33,0.050390
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,3,33,0.056768
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,4,33,0.062598
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,5,33,0.067203
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,6,33,0.082030
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,7,33,0.092319
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,8,33,0.100896
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,9,33,0.107273
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,10,33,0.104528
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,11,33,0.118199
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,12,33,0.129045
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,13,33,0.144345
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,14,33,0.151806
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,15,33,0.185055
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,16,33,0.181347
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,17,33,0.195748
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,18,33,0.197584
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,19,33,0.197343
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,20,33,0.196417
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,21,33,0.201076
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,22,33,0.219192
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,23,33,0.237009
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,24,33,0.254298
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,25,33,0.272359
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,26,33,0.288722
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,27,33,0.304852
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,28,33,0.321973
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,29,33,0.336045
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,30,33,0.351010
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,31,33,0.360718
EleutherAI/pythia-6.9b@step96000,96000,f11_sensation,32,33,0.502628
EleutherAI/pythia-6.9b@step96000,96000,f11_species,0,33,0.000000
EleutherAI/pythia-6.9b@step96000,96000,f11_species,1,33,0.025004
EleutherAI/pythia-6.9b@step96000,96000,f11_species,2,33,0.042627
EleutherAI/pythia-6.9b@step96000,96000,f11_species,3,33,0.044530
EleutherAI/pythia-6.9b@step96000,96000,f11_species,4,33,0.053200
EleutherAI/pythia-6.9b@step96000,96000,f11_species,5,33,0.061218
EleutherAI/pythia-6.9b@step96000,96000,f11_species,6,33,0.084614
EleutherAI/pythia-6.9b@step96000,96000,f11_species,7,33,0.090161
EleutherAI/pythia-6.9b@step96000,96000,f11_species,8,33,0.093218
EleutherAI/pythia-6.9b@step96000,96000,f11_species,9,33,0.096205
EleutherAI/pythia-6.9b@step96000,96000,f11_species,10,33,0.090056
EleutherAI/pythia-6.9b@step96000,96000,f11_species,11,33,0.101373
EleutherAI/pythia-6.9b@step96000,96000,f11_species,12,33,0.110970
EleutherAI/pythia-6.9b@step96000,96000,f11_species,13,33,0.109863
EleutherAI/pythia-6.9b@step96000,96000,f11_species,14,33,0.120828
EleutherAI/pythia-6.9b@step96000,96000,f11_species,15,33,0.140208
EleutherAI/pythia-6.9b@step96000,96000,f11_species,16,33,0.144557
EleutherAI/pythia-6.9b@step96000,96000,f11_species,17,33,0.137500
EleutherAI/pythia-6.9b@step96000,96000,f11_species,18,33,0.136994
EleutherAI/pythia-6.9b@step96000,96000,f11_species,19,33,0.151559
EleutherAI/pythia-6.9b@step96000,96000,f11_species,20,33,0.150572
EleutherAI/pythia-6.9b@step96000,96000,f11_species,21,33,0.149609
EleutherAI/pythia-6.9b@step96000,96000,f11_species,22,33,0.164118
EleutherAI/pythia-6.9b@step96000,96000,f11_species,23,33,0.172659
EleutherAI/pythia-6.9b@step96000,96000,f11_species,24,33,0.184892
EleutherAI/pythia-6.9b@step96000,96000,f11_species,25,33,0.197242
EleutherAI/pythia-6.9b@step96000,96000,f11_species,26,33,0.208529
EleutherAI/pythia-6.9b@step96000,96000,f11_species,27,33,0.224061
EleutherAI/pythia-6.9b@step96000,96000,f11_species,28,33,0.236861
EleutherAI/pythia-6.9b@step96000,96000,f11_species,29,33,0.248471
EleutherAI/pythia-6.9b@step96000,96000,f11_species,30,33,0.256574
EleutherAI/pythia-6.9b@step96000,96000,f11_species,31,33,0.261761
EleutherAI/pythia-6.9b@step96000,96000,f11_species,32,33,0.377906
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,0,33,0.000000
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,1,33,0.042470
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,2,33,0.048254
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,3,33,0.054093
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,4,33,0.072445
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,5,33,0.089441
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,6,33,0.107815
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,7,33,0.120063
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,8,33,0.139856
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,9,33,0.148909
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,10,33,0.146955
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,11,33,0.147093
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,12,33,0.158047
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,13,33,0.164820
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,14,33,0.165265
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,15,33,0.192065
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,16,33,0.188804
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,17,33,0.185548
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,18,33,0.186622
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,19,33,0.181642
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,20,33,0.172862
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,21,33,0.172785
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,22,33,0.180747
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,23,33,0.188490
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,24,33,0.195985
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,25,33,0.202032
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,26,33,0.211094
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,27,33,0.216564
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,28,33,0.222573
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,29,33,0.228232
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,30,33,0.232965
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,31,33,0.233950
EleutherAI/pythia-6.9b@step96000,96000,f11_trust,32,33,0.342209
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,0,33,0.000000
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,1,33,0.053955
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,2,33,0.065547
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,3,33,0.069611
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,4,33,0.084227
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,5,33,0.102730
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,6,33,0.138995
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,7,33,0.155474
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,8,33,0.161290
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,9,33,0.162969
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,10,33,0.159919
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,11,33,0.157392
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,12,33,0.177896
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,13,33,0.202243
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,14,33,0.228947
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,15,33,0.246379
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,16,33,0.236450
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,17,33,0.233343
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,18,33,0.241117
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,19,33,0.239468
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,20,33,0.240184
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,21,33,0.243259
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,22,33,0.261886
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,23,33,0.279623
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,24,33,0.295810
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,25,33,0.317702
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,26,33,0.332199
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,27,33,0.349733
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,28,33,0.370841
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,29,33,0.383756
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,30,33,0.393478
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,31,33,0.395945
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty,32,33,0.541630
EleutherAI/pythia-6.9b@step97000,97000,f11_beauty_ugly,0,33,0.000000
