stratum,labeling,frm,to,fwd,rev,e_fwd,e_rev,reciprocal,p,bonferroni,frm_name,to_name
m01_unmarked,TOKEN,shoved,demanded,21,11,12,7,True,0.359283447265625,False,,
m01_unmarked,TOKEN,shoved,explained,25,0,14,0,False,0.0001220703125,False,,
m01_unmarked,TOKEN,shoved,instructed,13,6,8,5,True,0.5810546875,False,,
m01_unmarked,TOKEN,shoved,spoke,47,4,21,3,True,0.0002771615982055664,False,,
m01_unmarked,TOKEN,asked,slammed,59,53,21,19,True,0.8746293123804207,False,,
m01_unmarked,TOKEN,slammed,demanded,7,5,5,5,True,1.0,False,,
m01_unmarked,TOKEN,slammed,explained,19,6,12,4,True,0.076812744140625,False,,
m01_unmarked,TOKEN,instructed,slammed,13,10,9,8,True,1.0,False,,
m01_unmarked,TOKEN,slammed,spoke,21,5,11,4,True,0.11846923828124999,False,,
m01_unmarked,TOKEN,slid,instructed,6,8,6,4,True,0.75390625,False,,
m01_unmarked,TOKEN,stared,demanded,14,9,10,7,True,0.629058837890625,False,,
m01_unmarked,TOKEN,demanded,started,37,33,16,13,True,0.711071103811264,False,,
m01_unmarked,TOKEN,stood,demanded,40,16,21,10,True,0.07075554598122835,False,,
m01_unmarked,TOKEN,stood,informed,13,8,10,5,True,0.30175781249999994,False,,
m01_unmarked,TOKEN,stood,requested,11,8,9,5,True,0.4239501953125,False,,
m01_unmarked,TOKEN,watched,informed,9,4,7,3,True,0.34375,False,,
m01_unmarked,TOKEN,went,demanded,60,6,21,6,True,0.005924612283706665,False,,
m01_unmarked,TOKEN,back,explained,16,2,11,2,True,0.0224609375,False,,
m01_unmarked,TOKEN,led,back,14,14,11,9,True,0.8238029479980469,False,,
m01_unmarked,TOKEN,back,pointed,18,14,11,8,True,0.6476058959960938,False,,
m01_unmarked,TOKEN,back,showed,23,3,12,3,True,0.03515625,False,,
m01_unmarked,TOKEN,to,back,14,8,9,7,True,0.803619384765625,False,,
m01_unmarked,TOKEN,their,began,18,16,11,9,True,0.8238029479980469,False,,
m01_unmarked,TOKEN,dropped,led,29,12,19,4,True,0.002599477767944336,False,,
m01_unmarked,TOKEN,up,dropped,23,15,10,9,True,1.0,False,,
m01_unmarked,TOKEN,explained,gently,27,18,15,9,True,0.30745625495910645,False,,
m01_unmarked,TOKEN,had,led,91,61,23,22,True,1.0,False,,
m01_unmarked,TOKEN,had,pointed,90,34,20,17,True,0.7428293587290682,False,,
m01_unmarked,TOKEN,held,their,11,9,8,6,True,0.79052734375,False,,
m01_unmarked,TOKEN,helped,instructed,20,11,11,7,True,0.480682373046875,False,,
m01_unmarked,TOKEN,into,instructed,17,12,11,6,True,0.332305908203125,False,,
m01_unmarked,TOKEN,offered,instructed,10,7,6,5,True,1.0,False,,
m01_unmarked,TOKEN,instructed,up,6,8,5,5,True,1.0,False,,
m01_unmarked,TOKEN,into,kissed,23,22,13,12,True,1.0,False,,
m01_unmarked,TOKEN,kissed,showed,40,9,7,7,True,1.0,False,,
m01_unmarked,TOKEN,kissed,their,9,3,8,3,True,0.2265625,False,,
m01_unmarked,TOKEN,to,kissed,28,16,14,6,True,0.11531829833984375,False,,
m01_unmarked,TOKEN,laid,explained,38,7,17,4,True,0.007197380065917969,False,,
m01_unmarked,TOKEN,laid,led,38,9,20,8,True,0.03569813817739487,False,,
m01_unmarked,TOKEN,laid,pointed,47,16,18,10,True,0.1849333420395851,False,,
m01_unmarked,TOKEN,laid,showed,63,31,17,14,True,0.720100131817162,False,,
m01_unmarked,TOKEN,laid,to,24,14,8,8,True,1.0,False,,
m01_unmarked,TOKEN,laid,up,14,6,9,5,True,0.4239501953125,False,,
m01_unmarked,TOKEN,lay,into,30,18,12,10,True,0.8318119049072266,False,,
m01_unmarked,TOKEN,lay,offered,25,6,14,4,True,0.0308837890625,False,,
m01_unmarked,TOKEN,lay,pointed,13,4,9,3,True,0.14599609375,False,,
m01_unmarked,TOKEN,left,pointed,85,74,27,21,True,0.470879013621712,False,,
m01_unmarked,TOKEN,explained,motioned,14,9,7,5,True,0.7744140625,False,,
m01_unmarked,TOKEN,helped,motioned,9,6,8,6,True,0.79052734375,False,,
m01_unmarked,TOKEN,into,motioned,33,9,14,7,True,0.18924713134765625,False,,
m01_unmarked,TOKEN,motioned,led,12,9,8,7,True,1.0,False,,
m01_unmarked,TOKEN,motioned,offered,18,4,14,3,True,0.012725830078125,False,,
m01_unmarked,TOKEN,motioned,pointed,27,18,10,10,True,1.0,False,,
m01_unmarked,TOKEN,showed,motioned,7,8,7,6,True,1.0,False,,
m01_unmarked,TOKEN,to,motioned,22,6,10,3,True,0.09228515625,False,,
m01_unmarked,TOKEN,up,motioned,13,4,7,4,True,0.548828125,False,,
m01_unmarked,TOKEN,moved,their,9,3,8,2,True,0.109375,False,,
m01_unmarked,TOKEN,to,moved,25,24,16,9,True,0.2295229434967041,False,,
m01_unmarked,TOKEN,ordered,gestured,25,4,13,3,True,0.021270751953125,False,,
m01_unmarked,TOKEN,ordered,into,11,8,8,7,True,1.0,False,,
m01_unmarked,TOKEN,showed,ordered,18,26,11,10,True,1.0,False,,
m01_unmarked,TOKEN,ordered,to,23,21,12,12,True,1.0,False,,
m01_unmarked,TOKEN,picked,explained,15,3,10,3,True,0.09228515625,False,,
m01_unmarked,TOKEN,pointed,picked,29,24,16,13,True,0.711071103811264,False,,
m01_unmarked,TOKEN,showed,picked,21,24,13,11,True,0.8388197422027588,False,,
m01_unmarked,TOKEN,up,pulled,35,27,14,12,True,0.8450189828872681,False,,
m01_unmarked,TOKEN,pushed,to,22,16,10,8,True,0.8145294189453125,False,,
m01_unmarked,TOKEN,up,pushed,31,11,15,7,True,0.13380050659179688,False,,
m01_unmarked,TOKEN,removed,to,20,7,8,6,True,0.79052734375,False,,
m01_unmarked,TOKEN,sat,their,16,2,9,2,True,0.0654296875,False,,
m01_unmarked,TOKEN,slid,led,15,15,13,10,True,0.6776394844055176,False,,
m01_unmarked,TOKEN,to,slid,10,12,6,4,True,0.75390625,False,,
m01_unmarked,TOKEN,up,slid,9,7,6,5,True,1.0,False,,
m01_unmarked,TOKEN,their,started,13,15,11,8,True,0.6476058959960938,False,,
m01_unmarked,TOKEN,stood,showed,57,32,18,14,True,0.5966148958541453,False,,
m01_unmarked,TOKEN,to,stood,60,28,25,11,True,0.028816719655878845,False,,
m01_unmarked,TOKEN,up,they,16,17,11,8,True,0.6476058959960938,False,,
m01_unmarked,TOKEN,told,up,28,6,14,5,True,0.063568115234375,False,,
m01_unmarked,TOKEN,settled,whispered,33,7,15,3,True,0.007537841796875,False,,
m01_unmarked,TOKEN,their,whispered,12,3,9,2,True,0.0654296875,False,,
m01_unmarked,TOKEN,motioned,asked,37,31,17,16,True,1.0,False,,
m01_unmarked,TOKEN,bent,guided,21,1,12,1,True,0.00341796875,False,,
m01_unmarked,TOKEN,bent,handed,34,10,15,4,True,0.0192108154296875,False,,
m01_unmarked,TOKEN,bent,led,13,6,9,6,True,0.6072387695312499,False,,
m01_unmarked,TOKEN,brought,motioned,16,5,12,4,True,0.076812744140625,False,,
m01_unmarked,TOKEN,did,guided,31,11,16,6,True,0.052478790283203125,False,,
m01_unmarked,TOKEN,explained,gestured,19,7,10,3,True,0.09228515625,False,,
m01_unmarked,TOKEN,explained,guided,11,17,10,9,True,1.0,False,,
m01_unmarked,TOKEN,forced,motioned,13,8,7,5,True,0.7744140625,False,,
m01_unmarked,TOKEN,grabbed,guided,31,8,16,3,True,0.004425048828125,False,,
m01_unmarked,TOKEN,grabbed,motioned,15,8,10,4,True,0.1795654296875,False,,
m01_unmarked,TOKEN,held,motioned,17,25,12,12,True,1.0,False,,
m01_unmarked,TOKEN,in,gestured,39,4,9,2,True,0.0654296875,False,,
m01_unmarked,TOKEN,in,guided,39,2,15,1,True,0.000518798828125,False,,
m01_unmarked,TOKEN,in,led,87,37,25,11,True,0.028816719655878845,False,,
m01_unmarked,TOKEN,in,motioned,30,1,11,1,True,0.00634765625,False,,
m01_unmarked,TOKEN,motioned,locked,10,3,9,3,True,0.14599609375,False,,
m01_unmarked,TOKEN,moved,motioned,10,7,7,4,True,0.548828125,False,,
m01_unmarked,TOKEN,pressed,motioned,11,10,10,9,True,1.0,False,,
m01_unmarked,TOKEN,proceeded,gestured,22,0,15,0,False,6.103515625e-05,False,,
m01_unmarked,TOKEN,proceeded,motioned,28,7,12,6,True,0.237884521484375,False,,
m01_unmarked,TOKEN,pulled,motioned,27,20,12,11,True,1.0,False,,
m01_unmarked,TOKEN,pushed,motioned,39,12,18,8,True,0.07551869750022888,False,,
m01_unmarked,TOKEN,raised,gestured,19,2,14,2,True,0.004180908203125,False,,
m01_unmarked,TOKEN,motioned,said,53,30,19,15,True,0.6075913612730801,False,,
m01_unmarked,TOKEN,walked,secured,102,9,27,6,True,0.0003240634687244892,False,,
m01_unmarked,TOKEN,led,slowly,21,9,12,6,True,0.237884521484375,False,,
m01_unmarked,TOKEN,motioned,started,28,25,14,13,True,1.0,False,,
m01_unmarked,TOKEN,the,motioned,99,18,22,11,True,0.08014331245794892,False,,
m01_unmarked,TOKEN,tied,handed,38,25,18,13,True,0.47312965989112854,False,,
m01_unmarked,TOKEN,tied,led,21,17,13,11,True,0.8388197422027588,False,,
m01_unmarked,TOKEN,used,led,48,21,19,9,True,0.08715855330228806,False,,
m01_unmarked,TOKEN,used,motioned,23,7,13,7,True,0.26317596435546875,False,,
m01_unmarked,TOKEN,with,led,51,15,20,8,True,0.03569813817739487,False,,
m01_unmarked,TOKEN,with,motioned,13,8,9,6,True,0.6072387695312499,False,,
m01_unmarked,TOKEN,wrapped,guided,12,5,10,4,True,0.1795654296875,False,,
m01_unmarked,TOKEN,covered,hurried,22,6,14,5,True,0.063568115234375,False,,
m01_unmarked,TOKEN,covered,led,12,6,9,5,True,0.4239501953125,False,,
m01_unmarked,TOKEN,cried,hurried,6,6,5,5,True,1.0,False,,
m01_unmarked,TOKEN,cried,led,22,16,17,10,True,0.24778856337070465,False,,
m01_unmarked,TOKEN,dragged,left,37,15,14,8,True,0.28627872467041016,False,,
m01_unmarked,TOKEN,dragged,they,32,40,19,18,True,1.0,False,,
m01_unmarked,TOKEN,forced,hurried,22,6,8,3,True,0.2265625,False,,
m01_unmarked,TOKEN,he,hurried,183,28,26,7,True,0.0013187271542847157,False,,
m01_unmarked,TOKEN,his,hurried,60,27,17,8,True,0.10775214433670044,False,,
m01_unmarked,TOKEN,kept,hurried,57,17,16,10,True,0.32693958282470703,False,,
m01_unmarked,TOKEN,kissed,hurried,15,11,11,8,True,0.6476058959960938,False,,
m01_unmarked,TOKEN,hurried,laughed,10,3,8,3,True,0.2265625,False,,
m01_unmarked,TOKEN,led,laughed,17,6,12,6,True,0.237884521484375,False,,
m01_unmarked,TOKEN,rushed,pointed,9,10,7,6,True,1.0,False,,
m01_unmarked,TOKEN,screamed,began,84,20,20,10,True,0.09873714670538905,False,,
m01_unmarked,TOKEN,screamed,held,36,18,15,12,True,0.7011080384254456,False,,
m01_unmarked,TOKEN,rushed,shook,15,19,10,4,True,0.1795654296875,False,,
m01_unmarked,TOKEN,hurried,shouted,10,7,6,5,True,1.0,False,,
m01_unmarked,TOKEN,hurried,spoke,13,8,7,6,True,1.0,False,,
m01_unmarked,TOKEN,rushed,spoke,19,7,9,6,True,0.6072387695312499,False,,
m01_unmarked,TOKEN,stopped,led,18,26,15,12,True,0.7011080384254456,False,,
m01_unmarked,TOKEN,threatened,began,42,13,20,8,True,0.03569813817739487,False,,
m01_unmarked,TOKEN,threatened,held,33,8,16,7,True,0.0931396484375,False,,
m01_unmarked,TOKEN,threatened,quickly,10,5,7,3,True,0.34375,False,,
m01_unmarked,TOKEN,threatened,tried,14,18,10,10,True,1.0,False,,
m01_unmarked,TOKEN,threatened,turned,40,23,18,13,True,0.47312965989112854,False,,
m01_unmarked,TOKEN,told,hurried,161,22,25,8,True,0.004551384132355452,False,,
m01_unmarked,TOKEN,was,hurried,200,36,24,17,True,0.34888887944907765,False,,
m01_unmarked,TOKEN,came,pointed,26,5,14,4,True,0.0308837890625,False,,
m01_unmarked,TOKEN,helped,down,10,11,7,6,True,1.0,False,,
m01_unmarked,TOKEN,led,down,10,9,8,6,True,0.79052734375,False,,
m01_unmarked,TOKEN,down,noticed,23,1,18,1,True,7.62939453125e-05,False,,
m01_unmarked,TOKEN,pointed,down,16,8,10,6,True,0.454498291015625,False,,
m01_unmarked,TOKEN,down,showed,10,5,6,5,True,1.0,False,,
m01_unmarked,TOKEN,into,pointed,42,40,16,15,True,1.0,False,,
m01_unmarked,TOKEN,into,poured,20,20,13,10,True,0.6776394844055176,False,,
m01_unmarked,TOKEN,laid,motioned,17,0,12,0,False,0.00048828125,False,,
m01_unmarked,TOKEN,left,motioned,30,12,11,8,True,0.6476058959960938,False,,
m01_unmarked,TOKEN,out,helped,23,6,13,6,True,0.1670684814453125,False,,
m01_unmarked,TOKEN,out,led,30,10,15,7,True,0.13380050659179688,False,,
m01_unmarked,TOKEN,out,motioned,18,3,13,3,True,0.021270751953125,False,,
m01_unmarked,TOKEN,out,pointed,29,11,14,9,True,0.4048728942871094,False,,
m01_unmarked,TOKEN,started,flicked,57,30,15,14,True,1.0,False,,
m01_unmarked,TOKEN,tied,pointed,13,10,10,6,True,0.454498291015625,False,,
m01_unmarked,TOKEN,tied,poured,14,4,10,4,True,0.1795654296875,False,,
m01_unmarked,TOKEN,up,handed,11,7,8,6,True,0.79052734375,False,,
m01_unmarked,TOKEN,up,helped,18,9,8,4,True,0.3876953125,False,,
m01_unmarked,TOKEN,up,led,14,13,8,7,True,1.0,False,,
m01_unmarked,TOKEN,up,noticed,33,2,21,1,True,1.0967254638671875e-05,False,,
m01_unmarked,TOKEN,up,pointed,18,3,8,2,True,0.109375,False,,
m01_unmarked,TOKEN,up,showed,16,2,10,2,True,0.03857421875,False,,
m01_unmarked,TOKEN,waited,gestured,53,2,16,2,True,0.001312255859375,False,,
m01_unmarked,TOKEN,showed,pointed,28,28,12,11,True,1.0,False,,
m01_unmarked,TOKEN,screamed,smiled,40,19,14,12,True,0.8450189828872681,False,,
m01_unmarked,TOKEN,shouted,guided,19,10,11,9,True,0.8238029479980469,False,,
m01_unmarked,TOKEN,showed,shouted,23,19,14,9,True,0.4048728942871094,False,,
m01_unmarked,TOKEN,shoved,guided,55,9,22,6,True,0.0037191659212112427,False,,
m01_unmarked,TOKEN,shoved,showed,40,6,16,6,True,0.052478790283203125,False,,
m01_unmarked,TOKEN,yelled,guided,42,3,19,3,True,0.0008554458618164062,False,,
m01_unmarked,TOKEN,yelled,helped,25,5,15,3,True,0.007537841796875,False,,
m01_unmarked,TOKEN,yelled,showed,29,10,14,6,True,0.11531829833984375,False,,
m01_unmarked,TOKEN,discovered,provided,10,5,9,4,True,0.266845703125,False,,
m01_unmarked,TOKEN,felt,reported,15,2,10,2,True,0.03857421875,False,,
m01_unmarked,TOKEN,his,reported,64,7,23,7,True,0.005222879350185395,False,,
m01_unmarked,TOKEN,informed,saw,29,15,16,11,True,0.44206833839416504,False,,
m01_unmarked,TOKEN,reported,saw,27,31,17,14,True,0.720100131817162,False,,
m01_unmarked,TOKEN,told,noted,234,17,32,8,True,0.0001821658297558315,False,,
m01_unmarked,TOKEN,down,gave,37,32,21,18,True,0.7492586247608418,False,,
m01_unmarked,TOKEN,in,down,43,4,15,2,True,0.002349853515625,False,,
m01_unmarked,TOKEN,in,pointed,67,19,23,7,True,0.005222879350185395,False,,
m01_unmarked,TOKEN,led,gestured,11,4,7,3,True,0.34375,False,,
m01_unmarked,TOKEN,led,onto,32,16,18,11,True,0.26493089646101,False,,
m01_unmarked,TOKEN,on,down,24,4,12,4,True,0.076812744140625,False,,
m01_unmarked,TOKEN,on,pointed,19,12,12,3,True,0.03515625,False,,
m01_unmarked,TOKEN,over,down,21,8,10,5,True,0.30175781249999994,False,,
m01_unmarked,TOKEN,over,pointed,12,3,7,3,True,0.34375,False,,
m01_unmarked,TOKEN,pushed,down,20,28,13,13,True,1.0,False,,
m01_unmarked,TOKEN,stood,down,33,28,16,14,True,0.8555355519056321,False,,
m01_unmarked,TOKEN,down,stopped,37,12,18,11,True,0.26493089646101,False,,
m01_unmarked,TOKEN,they,down,20,14,11,10,True,1.0,False,,
m01_unmarked,TOKEN,to,down,35,2,21,1,True,1.0967254638671875e-05,False,,
m01_unmarked,TOKEN,to,pointed,41,17,20,6,True,0.009355306625366211,False,,
m01_unmarked,TOKEN,told,down,41,6,18,5,True,0.010622024536132812,False,,
m01_unmarked,TOKEN,we,down,12,3,10,3,True,0.09228515625,False,,
m01_unmarked,TOKEN,we,pointed,16,9,11,6,True,0.332305908203125,False,,
m01_unmarked,TOKEN,stroked,asked,45,20,15,11,True,0.557197093963623,False,,
m01_unmarked,TOKEN,cried,hugged,22,2,14,2,True,0.004180908203125,False,,
m01_unmarked,TOKEN,placed,exclaimed,25,8,11,5,True,0.210113525390625,False,,
m01_unmarked,TOKEN,they,exclaimed,57,17,14,7,True,0.18924713134765625,False,,
m01_unmarked,TOKEN,hit,gently,46,13,20,7,True,0.0191572904586792,False,,
m01_unmarked,TOKEN,hit,hugged,17,3,8,3,True,0.2265625,False,,
m01_unmarked,TOKEN,hit,lifted,21,22,15,12,True,0.7011080384254456,False,,
m01_unmarked,TOKEN,hit,wrapped,9,5,9,3,True,0.14599609375,False,,
m01_unmarked,TOKEN,jumped,lifted,13,8,8,7,True,1.0,False,,
m01_unmarked,TOKEN,laughed,gently,18,12,11,8,True,0.6476058959960938,False,,
m01_unmarked,TOKEN,laughed,hugged,6,6,6,5,True,1.0,False,,
m01_unmarked,TOKEN,stroked,laughed,16,3,10,3,True,0.09228515625,False,,
m01_unmarked,TOKEN,lowered,wrapped,20,4,15,4,True,0.0192108154296875,False,,
m01_unmarked,TOKEN,stroked,patted,15,2,9,2,True,0.0654296875,False,,
m01_unmarked,TOKEN,they,patted,52,13,19,9,True,0.08715855330228806,False,,
m01_unmarked,TOKEN,rushed,wrapped,9,7,8,2,True,0.109375,False,,
m01_unmarked,TOKEN,screamed,lifted,9,4,6,4,True,0.75390625,False,,
m01_unmarked,TOKEN,placed,screamed,8,8,8,4,True,0.3876953125,False,,
m01_unmarked,TOKEN,lifted,shouted,51,10,16,6,True,0.052478790283203125,False,,
m01_unmarked,TOKEN,stood,stroked,22,28,13,11,True,0.8388197422027588,False,,
m01_unmarked,TOKEN,threw,lifted,42,37,20,10,True,0.09873714670538905,False,,
m01_unmarked,TOKEN,threw,stroked,45,4,12,1,True,0.00341796875,False,,
m01_unmarked,TOKEN,yelled,carefully,27,3,12,3,True,0.03515625,False,,
m01_unmarked,TOKEN,yelled,lifted,12,14,9,7,True,0.803619384765625,False,,
m01_unmarked,TOKEN,motioned,began,37,17,21,11,True,0.11018416518345475,False,,
m01_unmarked,TOKEN,motioned,called,24,16,11,9,True,0.8238029479980469,False,,
m01_unmarked,TOKEN,down,looked,46,37,18,14,True,0.5966148958541453,False,,
m01_unmarked,TOKEN,dragged,motioned,21,2,11,2,True,0.0224609375,False,,
m01_unmarked,TOKEN,dragged,pointed,31,11,19,7,True,0.028959274291992188,False,,
m01_unmarked,TOKEN,dragged,showed,23,16,12,10,True,0.8318119049072266,False,,
m01_unmarked,TOKEN,forced,pointed,28,14,14,7,True,0.18924713134765625,False,,
m01_unmarked,TOKEN,grabbed,explained,26,3,13,3,True,0.021270751953125,False,,
m01_unmarked,TOKEN,informed,asked,28,27,13,13,True,1.0,False,,
m01_unmarked,TOKEN,into,explained,21,10,13,6,True,0.1670684814453125,False,,
m01_unmarked,TOKEN,motioned,ordered,13,17,10,9,True,1.0,False,,
m01_unmarked,TOKEN,out,explained,16,1,12,1,True,0.00341796875,False,,
m01_unmarked,TOKEN,out,instructed,15,2,9,2,True,0.0654296875,False,,
m01_unmarked,TOKEN,sent,motioned,16,6,9,4,True,0.266845703125,False,,
m01_unmarked,TOKEN,sent,pointed,56,20,21,12,True,0.16275565745308995,False,,
m01_unmarked,TOKEN,threatened,gently,22,3,12,3,True,0.03515625,False,,
m01_unmarked,TOKEN,threatened,looked,28,19,17,12,True,0.45825831964612007,False,,
m01_unmarked,TOKEN,pointed,threatened,20,16,11,10,True,1.0,False,,
m01_unmarked,TOKEN,to,led,67,19,20,11,True,0.14961278438568115,False,,
m01_unmarked,TOKEN,to,showed,44,23,19,10,True,0.13604594767093658,False,,
m01_unmarked,TOKEN,up,explained,12,4,8,3,True,0.2265625,False,,
m01_unmarked,TOKEN,explained,peered,10,7,6,5,True,1.0,False,,
m01_unmarked,TOKEN,they,squeezed,56,8,18,7,True,0.043285250663757324,False,,
m01_unmarked,TOKEN,entered,murmured,15,1,9,1,True,0.021484375,False,,
m01_unmarked,TOKEN,brushed,felt,18,13,12,8,True,0.5034446716308594,False,,
m01_unmarked,TOKEN,had,rested,12,3,9,3,True,0.14599609375,False,,
m01_unmarked,TOKEN,apologized,made,14,11,11,6,True,0.332305908203125,False,,
m01_unmarked,TOKEN,removed,murmured,19,1,10,1,True,0.01171875,False,,
m01_unmarked,TOKEN,removed,muttered,28,0,10,0,False,0.001953125,False,,
m01_unmarked,TOKEN,slid,murmured,13,7,9,3,True,0.14599609375,False,,
m01_unmarked,TOKEN,slipped,murmured,17,3,9,2,True,0.0654296875,False,,
m01_unmarked,TOKEN,slowly,examined,30,13,13,9,True,0.5234670639038086,False,,
m01_unmarked,TOKEN,rested,slowly,23,15,12,8,True,0.5034446716308594,False,,
m01_unmarked,TOKEN,wrapped,slowly,25,16,13,11,True,0.8388197422027588,False,,
m01_unmarked,TOKEN,stroked,examined,33,5,15,4,True,0.0192108154296875,False,,
m01_unmarked,TOKEN,stroked,quickly,10,4,7,3,True,0.34375,False,,
m01_unmarked,TOKEN,stroked,rested,18,7,12,4,True,0.076812744140625,False,,
m01_unmarked,TOKEN,stroked,stepped,18,15,10,10,True,1.0,False,,
m01_unmarked,TOKEN,stroked,wrapped,19,7,13,4,True,0.049041748046875,False,,
m01_unmarked,TOKEN,touched,pressed,50,7,20,6,True,0.009355306625366211,False,,
m01_unmarked,TOKEN,touched,quickly,9,4,8,4,True,0.3876953125,False,,
m01_unmarked,TOKEN,tried,murmured,76,6,22,5,True,0.0015137195587158203,False,,
m01_unmarked,TOKEN,used,murmured,26,1,13,1,True,0.0018310546875,False,,
m01_unmarked,TOKEN,explained,couldn't,11,3,9,3,True,0.14599609375,False,,
m01_unmarked,TOKEN,explained,their,14,10,11,7,True,0.480682373046875,False,,
m01_unmarked,TOKEN,her,hurried,51,18,17,11,True,0.34492845088243484,False,,
m01_unmarked,TOKEN,they,hurried,104,13,18,10,True,0.1849333420395851,False,,
m01_unmarked,TOKEN,shook,their,6,4,6,4,True,0.75390625,False,,
m01_unmarked,TOKEN,spoke,their,6,5,6,5,True,1.0,False,,
m01_unmarked,TOKEN,brought,secured,38,1,14,1,True,0.0009765625,False,,
m01_unmarked,TOKEN,proceeded,dragged,19,17,11,9,True,0.8238029479980469,False,,
m01_unmarked,TOKEN,grabbed,secured,28,8,14,6,True,0.11531829833984375,False,,
m01_unmarked,TOKEN,hit,declared,31,2,13,2,True,0.00738525390625,False,,
m01_unmarked,TOKEN,hit,prepared,25,6,12,4,True,0.076812744140625,False,,
m01_unmarked,TOKEN,hit,proceeded,39,40,14,14,True,1.0,False,,
m01_unmarked,TOKEN,hit,secured,12,5,8,3,True,0.2265625,False,,
m01_unmarked,TOKEN,left,secured,115,15,26,8,True,0.0029350556433200836,False,,
m01_unmarked,TOKEN,locked,secured,13,6,7,5,True,0.7744140625,False,,
m01_unmarked,TOKEN,ordered,secured,19,2,14,2,True,0.004180908203125,False,,
m01_unmarked,TOKEN,placed,searched,43,20,19,12,True,0.28104151505976915,False,,
m01_unmarked,TOKEN,slammed,prepared,14,3,9,2,True,0.0654296875,False,,
m01_unmarked,TOKEN,proceeded,slammed,22,13,12,6,True,0.237884521484375,False,,
m01_unmarked,TOKEN,carried,pointed,18,29,15,14,True,1.0,False,,
m01_unmarked,TOKEN,continued,guided,26,8,14,6,True,0.11531829833984375,False,,
m01_unmarked,TOKEN,kept,guided,37,8,16,5,True,0.02660369873046875,False,,
m01_unmarked,TOKEN,screamed,asked,49,25,20,14,True,0.39152830513194203,False,,
m01_unmarked,TOKEN,screamed,said,83,14,26,7,True,0.0013187271542847157,False,,
m01_unmarked,TOKEN,stepped,guided,20,8,13,7,True,0.26317596435546875,False,,
m01_unmarked,TOKEN,swung,asked,40,45,19,19,True,1.0,False,,
