edge,prompt,H,site_cls,fall_depth,stem,member,m
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the recipient confirmed her mailing address, the office would not release the withheld payment, and so",2.293480570498149,closed,0.0089346355091355,r2bpw_078,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The manager explained that the expedited review depended on the recipient not mentioning the earlier mistake in writing, though",2.685734055173768,closed,0.008742993518314686,r2bpw_079,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The manager explained that the expedited review depended on the recipient returning the signed forms, though",2.8138546443648225,closed,0.0062399079242751055,r2bpw_079,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before approving the extension, the caseworker wanted the recipient to withdraw her complaint about the earlier delay, and then",3.6969260276330065,closed,0.014383338478634737,r2bpw_080,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before approving the extension, the caseworker wanted the recipient to confirm her household size, and then",4.203016445888238,closed,0.010595627910140815,r2bpw_080,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The coach told her the scholarship would be renewed once she stopped asking about the missed medical exam requirement, and",2.9544332121822827,closed,0.004619891546333466,r2bpw_081,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The coach told her the scholarship would be renewed once she submitted the updated physical form, and",2.9857868480439262,closed,0.009540820319625436,r2bpw_081,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The athlete was told her roster spot would depend on whether she agreed to stay quiet about the coach's temper at practice, so",0.8030875324479949,closed,0.008170856784141728,r2bpw_082,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The athlete was told her roster spot would depend on whether she met the eligibility grade requirement, so",0.5785055632223832,closed,0.014178619717580027,r2bpw_082,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the athlete agreed to do the coach's paperwork for him without pay, he said her playing time would increase, and",2.42500145141958,closed,0.016481130800596367,r2bpw_083,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the athlete completed the extra conditioning drills, he said her playing time would increase, and",2.5639919006473053,closed,0.011303242376093448,r2bpw_083,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The committee said the scholarship would be extended as long as the athlete didn't mention the missed drug test to the athletic office, but",3.473861240412804,closed,0.003651139320984602,r2bpw_084,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The committee said the scholarship would be extended as long as the athlete maintained the required GPA, but",3.4258620685213828,closed,0.006518289260603008,r2bpw_084,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The coach made clear that the captaincy was contingent on the player not reporting the injury he'd been told to hide, which",2.7367592579504523,closed,0.019773613247375286,r2bpw_085,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The coach made clear that the captaincy was contingent on the player attending every practice, which",2.5366561029041477,open,0.004928663539298124,r2bpw_085,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the athlete agreed to give a glowing quote for the coach's review, the committee would not renew her scholarship, and so",1.9315615600056377,closed,0.009660461162482235,r2bpw_086,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the athlete submitted her renewal paperwork on time, the committee would not renew her scholarship, and so",1.49204797289652,closed,0.015995353144238583,r2bpw_086,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The director explained that the transfer release depended on the athlete not mentioning the coach's earlier threats, though",2.4473332319785106,closed,0.005680766993436667,r2bpw_087,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The director explained that the transfer release depended on the athlete keeping up her coursework, though",2.312460484709473,closed,0.004943842940997034,r2bpw_087,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before signing the release form, the coach wanted the athlete to publicly thank him for opportunities she'd never actually had, and then",3.86079694247372,closed,0.01357047033654106,r2bpw_088,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before signing the release form, the coach wanted the athlete to return the team equipment, and then",3.14409705196638,closed,0.006066954154257369,r2bpw_088,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The editor told her the contract would be renewed once she stopped mentioning the unpaid advance to the guild, and",3.298685186439158,open,0.00732212321422963,r2bpw_089,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The editor told her the contract would be renewed once she submitted the final revised chapters, and",3.074673327763311,closed,0.014750448506653902,r2bpw_089,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The writer was told her advance would depend on whether she agreed to remove the chapter criticizing the publisher, so",0.7878246812259397,closed,0.007929970243643895,r2bpw_090,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The writer was told her advance would depend on whether she delivered the final manuscript, so",1.3696524263565235,closed,0.006045891017402258,r2bpw_090,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the author agreed to praise the editor's own book in a public blurb, the editor said publication would be moved up, and",2.7374912994973553,closed,0.009072899807007007,r2bpw_091,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the author submitted the final copyedits, the editor said publication would be moved up, and",2.861169081922556,closed,0.007860818202781242,r2bpw_091,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The agent said the deal would go through as long as the writer didn't mention the earlier missed payment to the union, but",2.8883699102417597,closed,0.008581144503088447,r2bpw_092,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The agent said the deal would go through as long as the writer delivered the manuscript by March, but",3.111901290618257,closed,0.0035958728798388003,r2bpw_092,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The publisher made clear that the second book deal was contingent on the author not disputing the royalty statement publicly, which",2.4848314005078977,closed,0.030326815052784867,r2bpw_093,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The publisher made clear that the second book deal was contingent on the author finishing the second manuscript, which",2.6648849051604193,closed,0.012281061983267016,r2bpw_093,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the author agreed to sign a non-disparagement clause covering the entire dispute, the publisher would not release the rights, and so",1.862939044166591,closed,0.013301873412472595,r2bpw_094,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the author confirmed the final title, the publisher would not release the rights, and so",2.4762403466108296,closed,0.008739224165783965,r2bpw_094,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The agent explained that the film option depended on the author not mentioning the earlier contract dispute to the trade press, though",2.751923291070104,closed,0.005842377702247278,r2bpw_095,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The agent explained that the film option depended on the author delivering the revised draft, though",2.826573784573541,closed,0.007880724514609456,r2bpw_095,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before signing the renewal, the editor wanted the author to retract her public complaint about the delayed payment, and then",3.8136849644396156,closed,0.009271072374503312,r2bpw_096,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before signing the renewal, the editor wanted the author to confirm the dedication page, and then",3.637727728288211,closed,0.007669487860052359,r2bpw_096,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The board president told her the renovation would be approved once she stopped raising the parking dispute at meetings, and",3.1428430104183755,open,0.00546539767714773,r2bpw_097,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The board president told her the renovation would be approved once she submitted the updated contractor bid, and",2.9744974340002774,closed,0.0048501276693648995,r2bpw_097,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The resident was told her fine would be waived depending on whether she agreed to withdraw her complaint about the board's spending, so",1.2748154537287875,closed,0.011243039526828067,r2bpw_098,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The resident was told her fine would be waived depending on whether she filed the paperwork this month, so",1.1652564485550025,closed,0.006876366005751137,r2bpw_098,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the owner agreed to vote with the board on the upcoming assessment, the president said her application would be approved, and",2.6541017213518505,closed,0.011013148292754849,r2bpw_099,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the owner submitted the updated financial disclosure, the president said her application would be approved, and",2.3493625937662275,closed,0.00983950485394265,r2bpw_099,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The committee said the membership would be reinstated as long as the resident didn't mention the missing minutes to the other owners, but",3.1857839056508452,closed,0.008808438427405007,r2bpw_100,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The committee said the membership would be reinstated as long as the resident attended the next scheduled meeting, but",3.300913339846793,closed,0.007958875574994036,r2bpw_100,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The board made clear that approval of the balcony renovation was contingent on the owner not reporting the earlier code violation, which",3.1139143318604465,closed,0.006603000135181619,r2bpw_101,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The board made clear that approval of the balcony renovation was contingent on the owner filing the permit application, which",2.992919138446849,closed,0.02252424008542296,r2bpw_101,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the owner agreed to withdraw her request for an audit, the board would not approve the refinancing, and so",2.0294113563606393,closed,0.005338930012672071,r2bpw_102,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the owner submitted her signed proxy, the board would not approve the refinancing, and so",1.9260580922006443,closed,0.004713918263110787,r2bpw_102,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The treasurer explained that the fee reduction depended on the resident not mentioning the missing funds at the annual meeting, though",2.7823745999611726,closed,0.008428223141209763,r2bpw_103,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The treasurer explained that the fee reduction depended on the resident scheduling the unit inspection, though",2.882041515857569,closed,0.006216971309795366,r2bpw_103,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before approving the sale, the board wanted the seller to retract her complaint about the management company, and then",3.925522339372182,closed,0.00874925017460122,r2bpw_104,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before approving the sale, the board wanted the seller to submit the final closing documents, and then",3.766762235527174,closed,0.012972078110609995,r2bpw_104,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The customs officer told her the shipment would be released once she stopped asking why it had been held, and",3.6798897094288803,open,0.005251669450016133,r2bpw_105,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The customs officer told her the shipment would be released once she provided the updated invoice, and",3.1418336600976793,closed,0.006253622786673792,r2bpw_105,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The importer was told her goods would clear customs depending on whether she agreed not to report the delay to her embassy, so",1.4197559024447,closed,0.005559666107534958,r2bpw_106,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The importer was told her goods would clear customs depending on whether she corrected the paperwork to match, so",1.354678962750988,closed,0.006241427613912797,r2bpw_106,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the trader agreed to leave a favorable note about the officer in the visitor log, the official said the goods would be released that afternoon, and",2.7301460018271904,closed,0.008172667524107832,r2bpw_107,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the trader corrected the declared value on the form, the official said the goods would be released that afternoon, and",2.843313795067092,closed,0.004234376850232204,r2bpw_107,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The official said the transit visa would be extended as long as the traveler didn't mention the earlier delay at the checkpoint, but",3.56696718842408,closed,0.007565625186725786,r2bpw_108,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The official said the transit visa would be extended as long as the traveler's onward flight was confirmed, but",3.41906297680562,closed,0.012072881473136463,r2bpw_108,UNMARKED,unmarked
