cell,prompt,usas,mean_excess,n_obs
UNMARKED,He read the obituary at the wake and,H5,0.22983824999999997,80
UNMARKED,He read the obituary at the wake and,T1.3,0.45479972972972965,74
UNMARKED,He read the obituary at the wake and,T3,0.7053535185185185,54
UNMARKED,He read the obituary at the wake and,Z2,0.005926122448979591,49
UNMARKED,He read the obituary at the wake and,A2.2,0.32524736263736265,91
UNMARKED,He read the obituary at the wake and,Z6,0.3378541592920354,226
UNMARKED,He read the obituary at the wake and,Z7,0.656158888888889,27
UNMARKED,He read the obituary at the wake and,Z3,0.4672228571428572,105
UNMARKED,He read the obituary at the wake and,S7.1,-0.07593146892655367,177
UNMARKED,He read the obituary at the wake and,Q1.1,0.7639949056603773,53
UNMARKED,He read the obituary at the wake and,A1.1.2,0.15316537313432832,67
UNMARKED,He read the obituary at the wake and,S4f,0.5366625,24
UNMARKED,He read the obituary at the wake and,E2,0.45140195121951215,41
UNMARKED,He read the obituary at the wake and,N3.7,0.6189078571428572,28
UNMARKED,He read the obituary at the wake and,A4.2,-0.146094347826087,23
UNMARKED,He read the obituary at the wake and,A13.3,0.6424740740740736,54
UNMARKED,He read the obituary at the wake and,S2mfc,1.1338886363636365,44
UNMARKED,He read the obituary at the wake and,E3,-0.38486366906474817,139
UNMARKED,He read the obituary at the wake and,S2,0.721062857142857,28
UNMARKED,He read the obituary at the wake and,H4,1.4112695,20
UNMARKED,He read the obituary at the wake and,N5.2,0.06893307692307692,78
UNMARKED,He read the obituary at the wake and,K1,-0.06471029411764712,34
UNMARKED,He read the obituary at the wake and,B2,0.582216,20
UNMARKED,He read the obituary at the wake and,O2,2.9548076190476187,21
UNMARKED,He read the obituary at the wake and,O4.1,-6.345771052631579,57
UNMARKED,He nailed the horseshoe to the barn door and,M1,0.1348868448729185,3423
UNMARKED,He nailed the horseshoe to the barn door and,S8,0.31908961484593834,2856
UNMARKED,He nailed the horseshoe to the barn door and,Z5,0.1491628488372093,12040
UNMARKED,He nailed the horseshoe to the barn door and,S7.2,0.10778379940501488,2353
UNMARKED,He nailed the horseshoe to the barn door and,Z8m,0.03508675618374558,4245
UNMARKED,He nailed the horseshoe to the barn door and,A1.1.1,0.046156665299425775,2438
UNMARKED,He nailed the horseshoe to the barn door and,Q2.1,0.1873822222222222,486
UNMARKED,He nailed the horseshoe to the barn door and,M6,0.22232971722365039,1945
UNMARKED,He nailed the horseshoe to the barn door and,Z8mf,-0.16878947368421057,342
UNMARKED,He nailed the horseshoe to the barn door and,X9.2,0.12992629629629618,27
UNMARKED,He nailed the horseshoe to the barn door and,L3,-0.44811563025210066,119
UNMARKED,He nailed the horseshoe to the barn door and,Z3c,0.2452471785714286,280
UNMARKED,He nailed the horseshoe to the barn door and,T1.3,0.18330042857142861,210
UNMARKED,He nailed the horseshoe to the barn door and,A10,0.3168891224018476,433
UNMARKED,He nailed the horseshoe to the barn door and,Y2,0.017171957340025086,1594
UNMARKED,He nailed the horseshoe to the barn door and,M8,0.10478343750000002,96
UNMARKED,He nailed the horseshoe to the barn door and,A5.1,0.11274312377210213,509
UNMARKED,He nailed the horseshoe to the barn door and,E3,0.05413000000000005,101
UNMARKED,He nailed the horseshoe to the barn door and,X4.2,0.21153999999999995,37
UNMARKED,He nailed the horseshoe to the barn door and,I3.1,0.07767246575342464,949
UNMARKED,He nailed the horseshoe to the barn door and,Z2,0.20404234957020062,349
UNMARKED,He nailed the horseshoe to the barn door and,H4,0.09291918918918919,296
UNMARKED,He nailed the horseshoe to the barn door and,A9,0.23317187262357414,1052
UNMARKED,He nailed the horseshoe to the barn door and,X7,1.0297514285714287,217
UNMARKED,He nailed the horseshoe to the barn door and,W4,0.36711657142857146,35
UNMARKED,He nailed the horseshoe to the barn door and,B1,0.2067566929133858,127
UNMARKED,He nailed the horseshoe to the barn door and,Z6,2.3179370270270274,111
UNMARKED,He nailed the horseshoe to the barn door and,N1,0.6639975862068964,29
UNMARKED,He nailed the horseshoe to the barn door and,A3,0.27444224137931034,754
UNMARKED,He nailed the horseshoe to the barn door and,L2,0.30823,43
UNMARKED,He nailed the horseshoe to the barn door and,N5.1,0.524949875,80
UNMARKED,He nailed the horseshoe to the barn door and,L2mfn,0.38442576763485475,241
UNMARKED,He nailed the horseshoe to the barn door and,S3.2,0.5919568376068376,117
UNMARKED,He nailed the horseshoe to the barn door and,N3.8,1.744012592592593,54
UNMARKED,He nailed the horseshoe to the barn door and,N5,-0.10524133802816898,142
UNMARKED,He nailed the horseshoe to the barn door and,X2.2,1.0462433333333334,51
UNMARKED,He nailed the horseshoe to the barn door and,N4,-0.12028957664233576,685
UNMARKED,He nailed the horseshoe to the barn door and,Z8,0.26887440922190203,347
UNMARKED,He nailed the horseshoe to the barn door and,A13,0.45067173076923084,156
UNMARKED,He nailed the horseshoe to the barn door and,G2.1,1.5769905681818182,88
UNMARKED,He nailed the horseshoe to the barn door and,M2,0.08254660144181254,971
UNMARKED,He nailed the horseshoe to the barn door and,B5,0.584977818181818,110
UNMARKED,He nailed the horseshoe to the barn door and,T2,0.33871758620689646,116
UNMARKED,He nailed the horseshoe to the barn door and,K1,-0.8147774712643681,87
UNMARKED,He nailed the horseshoe to the barn door and,H1,0.06360882255389719,603
UNMARKED,He nailed the horseshoe to the barn door and,X3.4,0.3522153389830507,118
UNMARKED,He nailed the horseshoe to the barn door and,X5.2,-1.567464893617021,47
UNMARKED,He nailed the horseshoe to the barn door and,F1,0.8471312686567162,134
UNMARKED,He nailed the horseshoe to the barn door and,Z4,1.1970205172413793,58
UNMARKED,He nailed the horseshoe to the barn door and,N3.2,0.12803909090909082,22
UNMARKED,He nailed the horseshoe to the barn door and,Q2.2,2.1063987622789786,509
UNMARKED,He nailed the horseshoe to the barn door and,A8,-0.008941259842519691,127
UNMARKED,He nailed the horseshoe to the barn door and,T1.2,0.358975375,80
UNMARKED,He nailed the horseshoe to the barn door and,Z7,0.31243857142857134,35
UNMARKED,He nailed the horseshoe to the barn door and,A1.7,0.2845376436781609,174
UNMARKED,He nailed the horseshoe to the barn door and,H2,-0.01477182497331909,937
UNMARKED,He nailed the horseshoe to the barn door and,F2,0.41948159090909093,44
UNMARKED,He nailed the horseshoe to the barn door and,F4,1.4861164,50
UNMARKED,He nailed the horseshoe to the barn door and,A14,-0.011573061224489756,49
UNMARKED,He nailed the horseshoe to the barn door and,A1.5.1,0.035646486486486516,37
UNMARKED,He nailed the horseshoe to the barn door and,E4.2,0.24662852941176475,68
UNMARKED,He nailed the horseshoe to the barn door and,A13.4,0.7268137037037038,27
UNMARKED,He nailed the horseshoe to the barn door and,A1.4,0.003019218749999969,64
UNMARKED,He nailed the horseshoe to the barn door and,X2.4,0.49821015384615386,65
UNMARKED,He nailed the horseshoe to the barn door and,Q3,-1.8532684210526313,57
UNMARKED,He nailed the horseshoe to the barn door and,X3.2,0.3810877966101695,59
UNMARKED,He nailed the horseshoe to the barn door and,A5.3,0.7255616666666667,48
UNMARKED,He nailed the horseshoe to the barn door and,B2,-2.2599299999999998,21
UNMARKED,He nailed the horseshoe to the barn door and,A1.5.2,0.03754313725490193,51
UNMARKED,He nailed the horseshoe to the barn door and,A7,-0.4004727966101695,118
UNMARKED,He nailed the horseshoe to the barn door and,Q1.2,0.29786496350364966,137
UNMARKED,He nailed the horseshoe to the barn door and,O4.1,-0.841906746031746,126
UNMARKED,He nailed the horseshoe to the barn door and,A2.2,0.09142488764044947,178
UNMARKED,He nailed the horseshoe to the barn door and,O4.4,0.7370938095238098,21
UNMARKED,He nailed the horseshoe to the barn door and,S7.4,0.08689874999999997,72
UNMARKED,He nailed the horseshoe to the barn door and,Z3,1.7919583636363636,55
UNMARKED,He nailed the horseshoe to the barn door and,N5.2,0.37606321428571426,28
UNMARKED,He nailed the horseshoe to the barn door and,O2,1.1314775,24
UNMARKED,He nailed the horseshoe to the barn door and,S7.1,0.593138831168831,77
UNMARKED,He nailed the horseshoe to the barn door and,A11.1,0.6914937837837836,37
UNMARKED,He nailed the horseshoe to the barn door and,Z8mfn,0.19340756756756755,37
UNMARKED,He nailed the horseshoe to the barn door and,S4,1.9203213888888893,36
UNMARKED,He nailed the horseshoe to the barn door and,X2.1,0.24174666666666672,78
UNMARKED,He nailed the horseshoe to the barn door and,Z8f,-0.0797786363636365,22
UNMARKED,He nailed the horseshoe to the barn door and,E4.1,0.95530875,64
UNMARKED,He nailed the horseshoe to the barn door and,N3.7,1.2096526829268293,41
UNMARKED,He nailed the horseshoe to the barn door and,A6.1,0.38334416666666665,24
UNMARKED,He nailed the horseshoe to the barn door and,G2.2,2.029269,20
UNMARKED,He nailed the horseshoe to the barn door and,M3,0.6801406666666667,30
UNMARKED,He nailed the horseshoe to the barn door and,K2,0.3078109523809524,21
UNMARKED,He nailed the horseshoe to the barn door and,E2,0.15193285714285712,21
UNMARKED,He nailed the horseshoe to the barn door and,O4.6,0.28954652173913026,23
UNMARKED,He nailed the horseshoe to the barn door and,S4m,4.304998787878787,33
UNMARKED,He nailed the horseshoe to the barn door and,X2.5,1.1390799999999996,21
UNMARKED,She lifted the hamster's cage off the shelf and,M2,0.052507755875663385,6595
UNMARKED,She lifted the hamster's cage off the shelf and,Y2,0.039077702823179794,6730
UNMARKED,She lifted the hamster's cage off the shelf and,Z3c,-0.3007588562091503,306
UNMARKED,She lifted the hamster's cage off the shelf and,Z5,0.0841010530162478,17787
UNMARKED,She lifted the hamster's cage off the shelf and,Z8f,0.05831100804743754,2361
UNMARKED,She lifted the hamster's cage off the shelf and,M6,0.31026522516082916,1399
UNMARKED,She lifted the hamster's cage off the shelf and,A9,0.03977974059662776,771
UNMARKED,She lifted the hamster's cage off the shelf and,O4.1,0.013369096774193548,155
UNMARKED,She lifted the hamster's cage off the shelf and,F1,0.29040469183359013,1298
UNMARKED,She lifted the hamster's cage off the shelf and,E3,0.5419932243684993,673
UNMARKED,She lifted the hamster's cage off the shelf and,A6.1,0.33645439539347405,521
UNMARKED,She lifted the hamster's cage off the shelf and,Q2.2,0.14480604843849584,1569
UNMARKED,She lifted the hamster's cage off the shelf and,A10,-0.04150730000000001,100
UNMARKED,She lifted the hamster's cage off the shelf and,N3.3,1.1542081395348838,43
UNMARKED,She lifted the hamster's cage off the shelf and,S8,1.4987658874458876,231
UNMARKED,She lifted the hamster's cage off the shelf and,M8,0.26486142857142864,49
UNMARKED,She lifted the hamster's cage off the shelf and,F2,0.493304,20
UNMARKED,She lifted the hamster's cage off the shelf and,G3,0.24375044444444444,270
UNMARKED,She lifted the hamster's cage off the shelf and,B1,0.3227278021978022,91
UNMARKED,She lifted the hamster's cage off the shelf and,L2mfn,0.26782621145374447,908
UNMARKED,She lifted the hamster's cage off the shelf and,A1.7,-0.03268021582733813,417
UNMARKED,She lifted the hamster's cage off the shelf and,Z8mf,-0.0941133090024331,411
UNMARKED,She lifted the hamster's cage off the shelf and,A1.1.1,0.20605483505154643,970
UNMARKED,She lifted the hamster's cage off the shelf and,Z4,0.3724192,75
UNMARKED,She lifted the hamster's cage off the shelf and,A3,0.14927491315136474,403
UNMARKED,She lifted the hamster's cage off the shelf and,Z8,-0.016862417582417577,182
UNMARKED,She lifted the hamster's cage off the shelf and,H5,0.7648646632124353,193
UNMARKED,She lifted the hamster's cage off the shelf and,N4,0.5024365818181818,275
UNMARKED,She lifted the hamster's cage off the shelf and,N5,0.48538922580645166,155
UNMARKED,She lifted the hamster's cage off the shelf and,W2,0.6242348,25
UNMARKED,She lifted the hamster's cage off the shelf and,G2.1,0.26977239999999997,25
UNMARKED,She lifted the hamster's cage off the shelf and,X3.4,0.19389078947368427,76
UNMARKED,She lifted the hamster's cage off the shelf and,Z8m,-0.29959484615384613,130
UNMARKED,She lifted the hamster's cage off the shelf and,M1,-0.06625169708029201,548
UNMARKED,She lifted the hamster's cage off the shelf and,X9.2,-0.048494165636588385,2427
UNMARKED,She lifted the hamster's cage off the shelf and,A7,0.5961069942196532,173
UNMARKED,She lifted the hamster's cage off the shelf and,X2.1,0.08510605633802823,71
UNMARKED,She lifted the hamster's cage off the shelf and,A8,0.033862047244094494,127
UNMARKED,She lifted the hamster's cage off the shelf and,O2,-0.17003424242424242,33
UNMARKED,She lifted the hamster's cage off the shelf and,H2,0.48240123711340205,291
UNMARKED,She lifted the hamster's cage off the shelf and,H4,0.19147359848484846,792
UNMARKED,She lifted the hamster's cage off the shelf and,X7,0.15091138461538461,65
UNMARKED,She lifted the hamster's cage off the shelf and,A1.3,0.5620326279069768,430
UNMARKED,She lifted the hamster's cage off the shelf and,L2,0.593206935483871,62
UNMARKED,She lifted the hamster's cage off the shelf and,A11.1,0.14255541666666674,24
UNMARKED,She lifted the hamster's cage off the shelf and,N3.2,1.2598778125,32
UNMARKED,She lifted the hamster's cage off the shelf and,Z3,0.7343014285714284,70
UNMARKED,She lifted the hamster's cage off the shelf and,S1.1.3,0.172445172413793,29
UNMARKED,She lifted the hamster's cage off the shelf and,L3,-0.018555546218487384,119
UNMARKED,She lifted the hamster's cage off the shelf and,A13.4,0.30507000000000006,20
