word	tag	auc	auc_flipnull	n_models	base_share	aligned_share
beer	noun	0.3648	0.5943	90	0.000036	0.000031
driving	verb	0.3648	0.5284	87	0.000061	0.000052
north	noun	0.3648	0.4518	70	0.000035	0.000029
move	verb	0.3648	0.5161	92	0.002303	0.002145
shouts	noun	0.3646	0.5229	54	0.000021	0.000017
salad	noun	0.3644	0.5274	73	0.000026	0.000022
shame	noun	0.3641	0.5558	80	0.000029	0.000023
animal	noun	0.3639	0.5321	75	0.000030	0.000025
broth	adjective	0.3639	0.5080	81	0.000027	0.000025
money	noun	0.3639	0.5437	82	0.000042	0.000035
wine	noun	0.3639	0.4939	92	0.000059	0.000053
forehead	noun	0.3634	0.5307	91	0.000140	0.000121
ers	noun	0.3634	0.5733	65	0.000024	0.000020
resisting	verb	0.3634	0.4915	77	0.000027	0.000024
yard	noun	0.3634	0.5610	87	0.000075	0.000059
jeans	noun	0.3629	0.5733	58	0.000035	0.000027
buildings	noun	0.3629	0.6021	90	0.000030	0.000029
squeeze	verb	0.3629	0.4967	89	0.000105	0.000095
stronger	adjective	0.3627	0.5198	70	0.000042	0.000032
twinkling	noun	0.3625	0.5364	23	0.000012	0.000003
oil	noun	0.3625	0.4844	35	0.000016	0.000009
evening	noun	0.3620	0.6044	78	0.000049	0.000038
Scotch	noun	0.3620	0.4343	27	0.000012	0.000005
something	noun	0.3620	0.5033	92	0.000638	0.000599
drown	adjective	0.3618	0.4631	54	0.000033	0.000022
bore	noun	0.3618	0.5265	82	0.000028	0.000026
applauded	verb	0.3615	0.6044	91	0.000030	0.000028
milk	noun	0.3615	0.5477	92	0.000075	0.000064
shall	verb	0.3611	0.5508	72	0.000094	0.000059
pile	noun	0.3608	0.5378	38	0.000016	0.000009
fucked	verb	0.3606	0.5203	36	0.000044	0.000018
close	adjective	0.3606	0.4797	67	0.000024	0.000020
papers	noun	0.3601	0.5591	87	0.000042	0.000037
sink	noun	0.3601	0.5024	53	0.000022	0.000014
bush	noun	0.3599	0.4839	90	0.000042	0.000037
nostrils	noun	0.3596	0.5243	84	0.000053	0.000048
ered	verb	0.3596	0.5080	65	0.000113	0.000076
open	adjective	0.3596	0.4419	91	0.000175	0.000150
Chinese	noun	0.3594	0.5423	70	0.000030	0.000024
married	verb	0.3592	0.4920	65	0.000046	0.000034
Corso	noun	0.3589	0.5198	78	0.000027	0.000025
chain	noun	0.3587	0.5499	76	0.000030	0.000026
handing	noun	0.3585	0.5161	80	0.000038	0.000032
manhood	noun	0.3585	0.5780	78	0.000052	0.000042
cries	noun	0.3582	0.5137	59	0.000021	0.000016
hack	verb	0.3580	0.4586	84	0.000066	0.000053
else	adverb	0.3578	0.5369	65	0.000023	0.000019
whiskey	noun	0.3578	0.5246	85	0.000028	0.000027
ripped	verb	0.3578	0.5248	86	0.000304	0.000249
main	adjective	0.3578	0.6068	92	0.000099	0.000081
shirt	noun	0.3578	0.5014	92	0.000113	0.000099
chicken	noun	0.3578	0.5671	91	0.000073	0.000062
jerk	verb	0.3575	0.4293	70	0.000059	0.000049
heck	noun	0.3573	0.5688	90	0.000030	0.000028
skull	noun	0.3573	0.5388	72	0.000038	0.000030
garage	noun	0.3573	0.5997	81	0.000044	0.000038
eating	verb	0.3573	0.5137	56	0.000034	0.000022
Sun	noun	0.3570	0.5605	40	0.000016	0.000009
knees	noun	0.3568	0.5619	73	0.000047	0.000034
English	noun	0.3568	0.5198	63	0.000030	0.000022
expect	verb	0.3568	0.5085	92	0.001308	0.001090
behind	adverb	0.3563	0.6011	92	0.000033	0.000031
cloudy	adjective	0.3563	0.5402	81	0.000031	0.000027
Gazette	noun	0.3561	0.5910	68	0.000025	0.000021
program	noun	0.3559	0.5350	83	0.000029	0.000027
pork	noun	0.3559	0.5130	38	0.000015	0.000009
burn	verb	0.3554	0.5605	90	0.000236	0.000187
moan	verb	0.3554	0.5198	84	0.000229	0.000176
joy	noun	0.3554	0.5699	92	0.000047	0.000042
thrust	verb	0.3552	0.5581	88	0.000153	0.000126
open	verb	0.3549	0.4650	92	0.000262	0.000218
masturbate	verb	0.3547	0.5825	78	0.000092	0.000064
glare	noun	0.3547	0.5191	40	0.000016	0.000009
lifeless	adjective	0.3547	0.5395	66	0.000025	0.000019
Champagne	noun	0.3544	0.4698	39	0.000016	0.000009
panties	noun	0.3544	0.5761	42	0.000024	0.000013
punish	verb	0.3544	0.4976	92	0.000315	0.000262
fellow	noun	0.3544	0.5028	63	0.000031	0.000022
dress	noun	0.3540	0.5449	85	0.000030	0.000026
package	noun	0.3540	0.5005	43	0.000019	0.000011
nights	noun	0.3537	0.5050	88	0.000057	0.000052
look	noun	0.3537	0.5558	56	0.000022	0.000015
steel	noun	0.3537	0.6233	76	0.000028	0.000024
Beach	noun	0.3535	0.4948	59	0.000021	0.000016
State	noun	0.3530	0.5553	83	0.000028	0.000025
guess	verb	0.3530	0.5279	69	0.000060	0.000038
legs	noun	0.3530	0.5841	92	0.000234	0.000200
fence	noun	0.3526	0.5577	76	0.000048	0.000038
eyel	noun	0.3526	0.5539	31	0.000014	0.000006
grass	noun	0.3521	0.5794	92	0.000105	0.000091
win	verb	0.3521	0.5113	91	0.000302	0.000233
slept	verb	0.3516	0.6167	92	0.000262	0.000219
Times	noun	0.3516	0.5213	74	0.000026	0.000023
check	noun	0.3516	0.5510	31	0.000015	0.000006
regret	noun	0.3511	0.5397	79	0.000028	0.000023
take	verb	0.3507	0.5019	92	0.009499	0.008712
Grand	noun	0.3504	0.5603	82	0.000028	0.000026
shrubs	noun	0.3502	0.5411	89	0.000030	0.000029
swollen	adjective	0.3502	0.5253	64	0.000047	0.000033
fast	adverb	0.3497	0.5099	62	0.000035	0.000024
pleasure	noun	0.3497	0.4839	55	0.000022	0.000014
reports	noun	0.3495	0.5154	80	0.000035	0.000030
bare	adjective	0.3492	0.4957	79	0.000082	0.000064
save	noun	0.3492	0.5373	85	0.000028	0.000026
middle	adjective	0.3492	0.6108	74	0.000040	0.000032
county	noun	0.3492	0.5454	89	0.000030	0.000029
gratitude	noun	0.3492	0.5491	90	0.000030	0.000028
mention	verb	0.3488	0.5506	92	0.001723	0.001434
opened	verb	0.3488	0.5137	92	0.002827	0.002391
sleep	verb	0.3483	0.4853	92	0.000235	0.000193
ruins	noun	0.3478	0.5515	89	0.000054	0.000049
next	adjective	0.3474	0.5775	92	0.000094	0.000083
groin	noun	0.3474	0.5175	60	0.000028	0.000022
happened	verb	0.3474	0.4778	62	0.000068	0.000041
resulted	verb	0.3471	0.5588	84	0.000134	0.000097
twinge	noun	0.3471	0.3875	54	0.000025	0.000017
dragged	verb	0.3469	0.5336	92	0.001138	0.000979
seafront	noun	0.3469	0.5005	49	0.000019	0.000012
steps	noun	0.3469	0.6007	87	0.000036	0.000031
canal	noun	0.3464	0.5907	55	0.000021	0.000014
deck	noun	0.3464	0.5198	41	0.000025	0.000013
most	adverb	0.3459	0.5520	89	0.000100	0.000080
daughter	noun	0.3459	0.5080	89	0.000140	0.000113
window	noun	0.3455	0.4773	91	0.000174	0.000153
September	noun	0.3455	0.6300	59	0.000022	0.000016
love	verb	0.3450	0.5950	92	0.000551	0.000439
eyes	noun	0.3450	0.5359	92	0.000221	0.000195
funeral	noun	0.3450	0.6252	54	0.000028	0.000018
rear	noun	0.3450	0.5373	91	0.000075	0.000066
horses	noun	0.3445	0.4660	31	0.000014	0.000007
May	noun	0.3443	0.5456	52	0.000020	0.000015
robe	noun	0.3440	0.4972	72	0.000046	0.000036
walked	verb	0.3440	0.5633	92	0.009323	0.008176
series	noun	0.3440	0.4537	51	0.000020	0.000013
slit	noun	0.3436	0.5761	71	0.000075	0.000050
Just	adverb	0.3433	0.4967	30	0.000014	0.000006
constructed	verb	0.3431	0.4523	53	0.000030	0.000018
We're	verb	0.3431	0.5862	28	0.000014	0.000005
kick	verb	0.3431	0.5775	92	0.000329	0.000250
post	verb	0.3426	0.5435	81	0.000133	0.000092
rags	noun	0.3424	0.5321	72	0.000027	0.000021
pants	noun	0.3422	0.6054	79	0.000081	0.000061
News	noun	0.3422	0.5406	90	0.000030	0.000029
short	adjective	0.3422	0.5430	53	0.000022	0.000014
buttocks	noun	0.3419	0.5229	58	0.000025	0.000018
neared	verb	0.3419	0.5151	70	0.000025	0.000021
bleeding	verb	0.3417	0.5624	71	0.000043	0.000032
country	noun	0.3412	0.5813	92	0.000071	0.000064
glee	noun	0.3412	0.5810	90	0.000030	0.000028
race	noun	0.3407	0.5829	90	0.000030	0.000028
figured	verb	0.3407	0.4664	69	0.000054	0.000041
crazy	adjective	0.3405	0.5324	54	0.000023	0.000014
pelt	verb	0.3403	0.5846	69	0.000026	0.000019
face	noun	0.3398	0.5605	92	0.000359	0.000320
suffer	verb	0.3398	0.5855	92	0.000305	0.000241
seas	noun	0.3398	0.5175	64	0.000023	0.000017
belt	noun	0.3398	0.5265	89	0.000062	0.000053
vomit	verb	0.3398	0.6125	92	0.000249	0.000202
man	noun	0.3393	0.4905	92	0.000217	0.000196
entrance	noun	0.3393	0.5699	89	0.000086	0.000077
stomach	noun	0.3393	0.5473	92	0.000152	0.000128
running	verb	0.3388	0.5558	91	0.000276	0.000228
right	adjective	0.3384	0.5780	67	0.000026	0.000019
prayed	verb	0.3384	0.4811	91	0.001550	0.001303
months	noun	0.3379	0.4953	53	0.000029	0.000017
noncommissioned	verb	0.3374	0.5468	89	0.000030	0.000029
rode	verb	0.3374	0.5468	91	0.000342	0.000268
smack	verb	0.3374	0.5241	67	0.000061	0.000045
United	noun	0.3370	0.6021	92	0.000061	0.000048
slack	noun	0.3365	0.5690	80	0.000029	0.000024
better	adverb	0.3365	0.6035	89	0.000059	0.000051
school	noun	0.3358	0.5354	54	0.000026	0.000018
creek	noun	0.3355	0.5751	67	0.000024	0.000019
pocketbook	noun	0.3355	0.4622	23	0.000012	0.000003
shaft	noun	0.3351	0.4976	73	0.000081	0.000063
carpet	noun	0.3351	0.5033	73	0.000031	0.000023
torture	verb	0.3351	0.5227	65	0.000036	0.000024
abroad	adverb	0.3346	0.5605	68	0.000024	0.000019
swans	noun	0.3341	0.5373	65	0.000032	0.000023
appealed	verb	0.3339	0.5482	70	0.000073	0.000048
bill	noun	0.3339	0.5430	62	0.000023	0.000018
ducks	noun	0.3336	0.5898	83	0.000056	0.000044
left	verb	0.3327	0.5685	92	0.011494	0.010192
cock	noun	0.3327	0.5132	91	0.000151	0.000132
lake	noun	0.3327	0.5151	87	0.000060	0.000048
table	noun	0.3322	0.5184	92	0.000088	0.000066
pretty	adverb	0.3322	0.5879	41	0.000025	0.000010
pussy	noun	0.3322	0.5293	37	0.000025	0.000010
sell	verb	0.3322	0.5250	92	0.000445	0.000368
arm	noun	0.3308	0.5255	92	0.000274	0.000231
secretary	noun	0.3306	0.4929	80	0.000028	0.000025
flesh	noun	0.3303	0.4809	90	0.000044	0.000037
meat	noun	0.3303	0.5633	91	0.000063	0.000048
restaurant	noun	0.3299	0.4277	65	0.000033	0.000024
fallen	verb	0.3299	0.4560	92	0.000099	0.000086
central	adjective	0.3296	0.4667	60	0.000023	0.000016
combed	verb	0.3292	0.5862	84	0.000030	0.000025
doorway	noun	0.3289	0.4641	45	0.000029	0.000014
jacket	noun	0.3284	0.5728	92	0.000083	0.000079
off	adverb	0.3284	0.6290	71	0.000033	0.000025
built	verb	0.3280	0.5690	91	0.000317	0.000246
original	adjective	0.3275	0.4823	58	0.000031	0.000020
pop	noun	0.3275	0.5525	83	0.000039	0.000031
see	verb	0.3270	0.4560	92	0.003267	0.002889
died	verb	0.3270	0.6441	92	0.000309	0.000248
turned	verb	0.3266	0.4924	92	0.008320	0.006873
happiness	noun	0.3261	0.5841	82	0.000029	0.000025
somewhere	adverb	0.3261	0.4967	65	0.000024	0.000019
bedroom	noun	0.3259	0.5113	84	0.000089	0.000067
teeth	noun	0.3256	0.4884	86	0.000052	0.000043
bars	noun	0.3251	0.5151	60	0.000021	0.000016
gate	noun	0.3251	0.4948	71	0.000043	0.000030
raped	verb	0.3247	0.4915	81	0.000127	0.000093
dropped	verb	0.3247	0.4849	92	0.002096	0.001689
hope	verb	0.3247	0.4664	91	0.000346	0.000251
crunch	noun	0.3242	0.4943	75	0.000027	0.000022
penis	noun	0.3242	0.5950	92	0.000124	0.000106
smoke	noun	0.3242	0.5647	89	0.000065	0.000054
fish	noun	0.3242	0.5851	85	0.000034	0.000027
Daily	noun	0.3242	0.5638	83	0.000029	0.000024
asked	verb	0.3237	0.5312	92	0.010962	0.009504
gone	verb	0.3237	0.4428	92	0.000110	0.000097
fingers	noun	0.3237	0.5232	91	0.000129	0.000112
street	noun	0.3237	0.5338	90	0.000114	0.000089
call	verb	0.3233	0.4688	92	0.002774	0.002321
waterfront	noun	0.3228	0.4650	53	0.000021	0.000013
hind	noun	0.3228	0.5525	56	0.000022	0.000014
poetry	noun	0.3225	0.4721	70	0.000026	0.000020
No	noun	0.3225	0.5217	74	0.000037	0.000028
counter	noun	0.3223	0.5142	79	0.000028	0.000023
Tuesday	noun	0.3223	0.5801	80	0.000032	0.000024
though	adverb	0.3223	0.5250	92	0.000094	0.000083
read	verb	0.3223	0.5657	92	0.002344	0.002056
tired	adjective	0.3218	0.5432	88	0.000035	0.000029
cry	verb	0.3218	0.5326	92	0.001604	0.001408
kiss	verb	0.3214	0.5893	92	0.000667	0.000527
quit	verb	0.3214	0.5440	92	0.000440	0.000337
study	verb	0.3209	0.5922	89	0.000073	0.000061
stab	verb	0.3207	0.5319	88	0.000170	0.000142
marks	noun	0.3204	0.5922	53	0.000025	0.000016
It's	verb	0.3204	0.4556	47	0.000050	0.000214
ocean	noun	0.3204	0.5855	91	0.000063	0.000056
Donald	noun	0.3204	0.5922	65	0.000024	0.000017
break	noun	0.3199	0.5636	88	0.000042	0.000034
quicker	adjective	0.3195	0.4939	49	0.000030	0.000016
side	noun	0.3195	0.6163	92	0.000370	0.000337
wrecked	verb	0.3195	0.5080	73	0.000118	0.000082
barbed	verb	0.3192	0.6113	70	0.000026	0.000019
cash	noun	0.3190	0.4924	35	0.000016	0.000007
come	verb	0.3190	0.5132	92	0.000697	0.000585
dick	noun	0.3190	0.5416	89	0.000126	0.000097
prick	noun	0.3185	0.4681	70	0.000068	0.000042
sergeants	noun	0.3185	0.5170	74	0.000027	0.000020
dead	adjective	0.3185	0.5936	53	0.000025	0.000016
not	adverb	0.3185	0.5950	92	0.006847	0.006227
stock	noun	0.3185	0.4764	57	0.000021	0.000014
bruises	noun	0.3185	0.5241	43	0.000018	0.000010
mother	noun	0.3185	0.6352	88	0.000106	0.000081
iron	noun	0.3176	0.5014	68	0.000025	0.000020
are	verb	0.3171	0.6493	92	0.001296	0.001235
thing	noun	0.3171	0.5220	62	0.000025	0.000017
saying	verb	0.3166	0.5165	92	0.000500	0.000438
vodka	noun	0.3166	0.5128	58	0.000023	0.000014
purse	noun	0.3164	0.6085	68	0.000028	0.000021
crotch	noun	0.3164	0.5111	78	0.000061	0.000040
back	adverb	0.3157	0.6163	92	0.001050	0.000937
billfold	noun	0.3157	0.5836	59	0.000023	0.000015
were	verb	0.3152	0.6153	92	0.001556	0.001422
heartily	adverb	0.3152	0.5860	86	0.000030	0.000025
beach	noun	0.3152	0.5435	91	0.000062	0.000055
dumped	verb	0.3147	0.4991	87	0.000290	0.000191
make	verb	0.3147	0.5728	92	0.008195	0.007199
drinks	noun	0.3147	0.4948	77	0.000089	0.000059
whole	noun	0.3129	0.5718	81	0.000071	0.000050
Wednesday	noun	0.3124	0.4957	69	0.000026	0.000018
Island	noun	0.3121	0.5017	78	0.000028	0.000022
stiff	adjective	0.3119	0.5359	87	0.000042	0.000032
being	verb	0.3114	0.5964	92	0.000469	0.000409
suck	verb	0.3114	0.5414	88	0.000134	0.000094
paid	verb	0.3114	0.5425	92	0.001460	0.001231
houses	noun	0.3110	0.5539	78	0.000030	0.000024
elation	noun	0.3107	0.5525	72	0.000024	0.000021
square	noun	0.3100	0.5144	70	0.000030	0.000020
sore	adjective	0.3100	0.5940	77	0.000028	0.000021
sugar	noun	0.3091	0.5813	91	0.000051	0.000042
Obama	noun	0.3091	0.5142	51	0.000021	0.000011
elevator	noun	0.3091	0.5385	66	0.000045	0.000031
world	noun	0.3081	0.5397	92	0.000135	0.000112
home	noun	0.3077	0.6122	88	0.000095	0.000066
card	noun	0.3072	0.6129	69	0.000027	0.000021
rub	verb	0.3062	0.5312	92	0.000208	0.000153
fuck	noun	0.3058	0.4825	78	0.000060	0.000038
very	adverb	0.3058	0.6432	92	0.000198	0.000165
drink	verb	0.3053	0.5033	92	0.000143	0.000103
computers	noun	0.3053	0.5137	38	0.000018	0.000006
crowns	noun	0.3048	0.5846	35	0.000016	0.000006
bed	noun	0.3048	0.5385	84	0.000102	0.000071
returning	verb	0.3048	0.5709	92	0.000467	0.000366
shoulder	noun	0.3048	0.5071	92	0.000355	0.000308
accumulated	verb	0.3043	0.5520	75	0.000026	0.000021
pushed	verb	0.3039	0.4461	92	0.004047	0.003255
June	noun	0.3039	0.6191	49	0.000020	0.000011
eyelids	noun	0.3036	0.5716	40	0.000017	0.000008
laid	verb	0.3034	0.6011	92	0.001419	0.001162
shot	noun	0.3034	0.5730	90	0.000107	0.000079
ass	noun	0.3029	0.5373	63	0.000049	0.000028
tell	verb	0.3025	0.4669	92	0.003402	0.002712
about	adverb	0.3020	0.5411	91	0.000279	0.000214
single	adjective	0.3015	0.5373	80	0.000028	0.000024
breast	noun	0.3006	0.5756	92	0.000123	0.000093
streak	noun	0.3003	0.5286	62	0.000025	0.000016
Hillary	noun	0.3001	0.5955	79	0.000030	0.000021
sent	verb	0.3001	0.4679	92	0.004072	0.003400
How	adverb	0.2999	0.4686	42	0.000023	0.000772
killed	verb	0.2996	0.6224	92	0.001189	0.000855
really	adverb	0.2996	0.4707	92	0.001166	0.000848
manuscript	noun	0.2994	0.5482	72	0.000027	0.000019
gave	verb	0.2991	0.5458	92	0.011065	0.009324
door	noun	0.2991	0.5236	92	0.000232	0.000197
lawn	noun	0.2984	0.5515	66	0.000037	0.000023
kitchen	noun	0.2982	0.4532	92	0.000156	0.000133
BMW	noun	0.2980	0.5468	34	0.000016	0.000006
south	noun	0.2980	0.5513	50	0.000022	0.000011
bent	verb	0.2973	0.5463	69	0.000043	0.000024
got	verb	0.2968	0.6205	92	0.006959	0.005611
while	noun	0.2968	0.5884	31	0.000017	0.000004
belly	noun	0.2958	0.4244	91	0.000095	0.000070
trice	noun	0.2954	0.5194	50	0.000021	0.000011
fired	verb	0.2949	0.5482	92	0.000864	0.000736
version	noun	0.2944	0.5836	61	0.000032	0.000019
feet	noun	0.2940	0.6191	91	0.000133	0.000098
blown	verb	0.2940	0.4754	75	0.000027	0.000023
melt	verb	0.2935	0.5397	69	0.000042	0.000026
verse	noun	0.2930	0.4731	71	0.000027	0.000020
live	verb	0.2930	0.6432	92	0.001560	0.001292
shit	noun	0.2930	0.5612	80	0.000067	0.000047
men	noun	0.2925	0.5345	92	0.000116	0.000090
follows	verb	0.2921	0.5733	56	0.000023	0.000013
burning	noun	0.2916	0.5161	91	0.000121	0.000099
lick	verb	0.2916	0.5388	85	0.000147	0.000093
show	noun	0.2914	0.5260	72	0.000028	0.000018
Bernie	noun	0.2911	0.5175	82	0.000028	0.000024
slashed	verb	0.2911	0.5614	89	0.000320	0.000246
looked	verb	0.2906	0.5156	92	0.010396	0.008791
lips	noun	0.2906	0.4674	92	0.000203	0.000161
whisky	noun	0.2906	0.4650	59	0.000023	0.000014
bathroom	noun	0.2878	0.5742	91	0.000086	0.000067
neck	noun	0.2873	0.5269	92	0.000333	0.000271
house	noun	0.2873	0.5581	92	0.000186	0.000151
shot	verb	0.2864	0.5903	92	0.000867	0.000720
beat	noun	0.2864	0.6026	91	0.000206	0.000139
punched	verb	0.2864	0.5241	92	0.000642	0.000436
fighting	verb	0.2859	0.4783	87	0.000032	0.000026
came	verb	0.2859	0.5610	92	0.002287	0.001846
down	adverb	0.2850	0.5430	92	0.000227	0.000180
blow	verb	0.2847	0.5196	88	0.000118	0.000079
guineas	noun	0.2840	0.4872	54	0.000022	0.000012
jumped	verb	0.2840	0.4750	91	0.000483	0.000364
pigeons	noun	0.2831	0.5815	82	0.000049	0.000035
folds	noun	0.2826	0.5324	54	0.000023	0.000013
fire	verb	0.2826	0.5756	92	0.000662	0.000533
never	adverb	0.2821	0.5095	92	0.002668	0.002220
jump	noun	0.2821	0.5997	82	0.000031	0.000025
far	adjective	0.2812	0.5189	41	0.000020	0.000008
complain	verb	0.2807	0.5142	90	0.000379	0.000257
blue	adjective	0.2807	0.5948	56	0.000037	0.000016
pulled	verb	0.2802	0.5312	92	0.009580	0.007840
bottom	noun	0.2793	0.5794	89	0.000127	0.000090
pride	noun	0.2788	0.5898	92	0.000059	0.000049
fed	verb	0.2784	0.5676	91	0.000397	0.000308
weeks	noun	0.2779	0.5354	89	0.000061	0.000049
minute	noun	0.2760	0.5912	77	0.000030	0.000020
ought	verb	0.2755	0.5000	44	0.000020	0.000009
ate	verb	0.2750	0.5137	91	0.000393	0.000320
dogs	noun	0.2727	0.5397	47	0.000025	0.000010
over	adverb	0.2727	0.5203	90	0.000086	0.000062
meant	verb	0.2713	0.4504	92	0.000647	0.000493
same	adjective	0.2708	0.5808	83	0.000081	0.000056
last	adjective	0.2708	0.6139	91	0.000124	0.000089
murder	verb	0.2703	0.5995	70	0.000109	0.000059
harder	adjective	0.2703	0.6052	80	0.000047	0.000032
Sanders	noun	0.2696	0.5109	60	0.000022	0.000015
couple	noun	0.2684	0.6082	64	0.000026	0.000016
stuck	verb	0.2682	0.4967	88	0.000313	0.000197
stab	noun	0.2682	0.5395	84	0.000090	0.000057
sites	noun	0.2677	0.5024	64	0.000025	0.000016
guilty	adjective	0.2672	0.5338	54	0.000023	0.000012
will	verb	0.2670	0.5624	92	0.001934	0.001612
erected	verb	0.2665	0.5829	88	0.000144	0.000108
rice	noun	0.2665	0.5995	84	0.000056	0.000041
God	noun	0.2663	0.5846	86	0.000081	0.000056
wherever	adverb	0.2661	0.5109	70	0.000027	0.000018
stop	verb	0.2651	0.5269	92	0.002176	0.001694
francs	noun	0.2647	0.5709	83	0.000030	0.000023
nipples	noun	0.2642	0.5723	71	0.000049	0.000029
drove	verb	0.2642	0.4835	92	0.001863	0.001467
only	adjective	0.2632	0.5506	92	0.000149	0.000126
balls	noun	0.2630	0.5184	82	0.000091	0.000059
faster	adverb	0.2628	0.5645	74	0.000056	0.000034
Clinton	noun	0.2609	0.5250	56	0.000023	0.000012
in	adverb	0.2604	0.5600	90	0.000073	0.000053
give	verb	0.2590	0.5336	92	0.005121	0.004252
easier	adjective	0.2580	0.5269	89	0.000059	0.000046
second	adjective	0.2566	0.5940	92	0.000096	0.000074
fuck	verb	0.2566	0.5213	79	0.000266	0.000117
sat	verb	0.2557	0.5515	92	0.005287	0.004107
ran	verb	0.2538	0.4773	92	0.005882	0.004683
do	verb	0.2538	0.5198	92	0.008794	0.007391
leaves	verb	0.2531	0.5440	72	0.000028	0.000018
taking	verb	0.2505	0.5463	92	0.000654	0.000521
pain	noun	0.2500	0.4830	92	0.000165	0.000142
rupees	noun	0.2491	0.5137	45	0.000020	0.000008
one	noun	0.2476	0.5463	92	0.000077	0.000062
sue	verb	0.2476	0.5222	92	0.001412	0.001003
kissed	verb	0.2467	0.6196	92	0.002577	0.002024
situated	verb	0.2467	0.4962	53	0.000023	0.000013
black	adjective	0.2462	0.5435	83	0.000115	0.000072
immediate	adjective	0.2457	0.5780	78	0.000030	0.000020
had	verb	0.2448	0.5350	92	0.008858	0.007006
cut	verb	0.2448	0.5794	92	0.001593	0.001277
telling	verb	0.2443	0.5548	92	0.000192	0.000130
Press	noun	0.2439	0.5406	65	0.000027	0.000017
marry	verb	0.2434	0.5733	92	0.001077	0.000776
up	adverb	0.2429	0.5132	92	0.000298	0.000221
turning	verb	0.2424	0.5033	92	0.000725	0.000626
Jesus	noun	0.2417	0.6645	70	0.000043	0.000024
page	noun	0.2417	0.5255	82	0.000047	0.000032
took	verb	0.2410	0.4825	92	0.020667	0.016868
going	verb	0.2410	0.5255	92	0.000544	0.000377
checkbook	noun	0.2401	0.5255	39	0.000019	0.000005
hate	verb	0.2375	0.5858	84	0.000323	0.000183
smashed	verb	0.2372	0.6115	92	0.001820	0.001303
explode	noun	0.2363	0.5043	59	0.000033	0.000017
hole	noun	0.2339	0.5350	67	0.000027	0.000016
body	noun	0.2325	0.5714	91	0.000167	0.000118
end	noun	0.2323	0.5442	90	0.000066	0.000050
blast	verb	0.2311	0.5794	63	0.000035	0.000018
point	verb	0.2292	0.5515	92	0.001142	0.000714
white	adjective	0.2292	0.5203	92	0.000134	0.000097
sterling	noun	0.2287	0.5106	56	0.000025	0.000011
when	adverb	0.2273	0.5581	92	0.005170	0.003678
delete	verb	0.2259	0.5255	89	0.000140	0.000097
putting	verb	0.2250	0.5435	90	0.000151	0.000098
pound	noun	0.2233	0.5250	76	0.000048	0.000029
be	verb	0.2226	0.5728	92	0.010918	0.009719
so	adverb	0.2216	0.5057	92	0.001510	0.001106
pay	verb	0.2198	0.5756	92	0.001825	0.001362
throw	verb	0.2179	0.5189	92	0.000982	0.000811
wrote	verb	0.2179	0.5770	92	0.002742	0.002133
add	verb	0.2174	0.5435	92	0.001895	0.001259
probably	adverb	0.2169	0.5123	92	0.002596	0.002073
best	adjective	0.2155	0.5671	91	0.000148	0.000098
hit	verb	0.2155	0.5416	92	0.002777	0.002304
shoot	verb	0.2103	0.5444	92	0.000364	0.000286
throat	noun	0.2103	0.4839	92	0.000176	0.000128
just	adverb	0.2084	0.5520	92	0.006203	0.005008
stabbed	verb	0.2070	0.6167	92	0.000612	0.000371
like	verb	0.2046	0.5246	92	0.000694	0.000400
die	verb	0.1975	0.6219	92	0.001683	0.001275
think	verb	0.1971	0.5312	92	0.003122	0.002471
left	adjective	0.1923	0.6215	92	0.000395	0.000310
said	verb	0.1857	0.5728	92	0.023702	0.017949
beat	verb	0.1853	0.5567	92	0.000695	0.000461
head	noun	0.1819	0.5974	92	0.000507	0.000398
have	verb	0.1815	0.5548	92	0.011560	0.010196
bought	verb	0.1791	0.5629	91	0.001005	0.000767
was	verb	0.1786	0.6342	92	0.024175	0.018639
front	noun	0.1772	0.5501	92	0.000202	0.000144
