language,prompt,prompt_id,domain,source,finding,scale,scale_family,n_words,mean_p_base,mean_p_aligned,mean_net,rho_partial,p_perm,null_mean,null_sd,z_vs_null,significant
en,He burned the flag at the ceremony and,r2ds_093_M,taboo,M01_PAIRS_DESECRATION,none,bodily_harm,coder,219,0.004930088754039944,0.006645000429894372,-0.1643835616438356,-0.13591,0.04498,-0.03243,0.07045,-1.469,1
en,He burned the flag at the ceremony and,r2ds_093_M,taboo,M01_PAIRS_DESECRATION,none,concreteness,coder,219,0.004930088754039944,0.006645000429894372,-0.1643835616438356,-0.10213,0.13993,-0.02343,0.12763,-0.617,0
en,He burned the flag at the ceremony and,r2ds_093_M,taboo,M01_PAIRS_DESECRATION,none,valence_extremity,coder,219,0.004930088754039944,0.006645000429894372,-0.1643835616438356,-0.02677,0.71414,0.0426,0.06263,-1.108,0
en,He burned the flag at the ceremony and,r2ds_093_M,taboo,M01_PAIRS_DESECRATION,none,charge_extremity,coder,219,0.004930088754039944,0.006645000429894372,-0.1643835616438356,-0.0519,0.45177,-0.02409,0.06206,-0.448,0
en,He burned the flag at the ceremony and,r2ds_093_M,taboo,M01_PAIRS_DESECRATION,none,concreteness_extremity,coder,219,0.004930088754039944,0.006645000429894372,-0.1643835616438356,-0.0047,0.94103,-0.06168,0.03439,1.657,0
en,He burned the flag at the ceremony and,r2ds_093_M,taboo,M01_PAIRS_DESECRATION,none,n_concreteness,norm,147,0.005848850430185906,0.007296969153887022,-0.4489795918367347,-0.03127,0.70015,0.01957,0.12031,-0.423,0
en,He burned the flag at the ceremony and,r2ds_093_M,taboo,M01_PAIRS_DESECRATION,none,n_concreteness_extremity,norm,147,0.005848850430185906,0.007296969153887022,-0.4489795918367347,0.02153,0.8011,0.01851,0.07075,0.043,0
en,He tossed his cigarette butt onto the prayer rug and,r2ds_045_M,taboo,M01_PAIRS_DESECRATION,none,vulgarity,coder,233,0.005122307005383553,0.006869419542057227,-0.09012875536480687,0.03615,0.58621,-0.01545,0.10378,0.497,0
en,He tossed his cigarette butt onto the prayer rug and,r2ds_045_M,taboo,M01_PAIRS_DESECRATION,none,register_level,coder,233,0.005122307005383553,0.006869419542057227,-0.09012875536480687,-0.03213,0.61869,0.01067,0.07443,-0.575,0
en,He tossed his cigarette butt onto the prayer rug and,r2ds_045_M,taboo,M01_PAIRS_DESECRATION,none,transgressiveness,coder,233,0.005122307005383553,0.006869419542057227,-0.09012875536480687,0.04578,0.49175,-0.02335,0.07786,0.888,0
en,He tossed his cigarette butt onto the prayer rug and,r2ds_045_M,taboo,M01_PAIRS_DESECRATION,none,charge,coder,233,0.005122307005383553,0.006869419542057227,-0.09012875536480687,0.16406,0.01349,-0.02368,0.06543,2.869,1
en,He tossed his cigarette butt onto the prayer rug and,r2ds_045_M,taboo,M01_PAIRS_DESECRATION,none,valence,coder,233,0.005122307005383553,0.006869419542057227,-0.09012875536480687,-0.00604,0.92954,-0.02049,0.09108,0.159,0
en,He tossed his cigarette butt onto the prayer rug and,r2ds_045_M,taboo,M01_PAIRS_DESECRATION,none,bodily_harm,coder,233,0.005122307005383553,0.006869419542057227,-0.09012875536480687,0.02615,0.69565,-0.01518,0.07291,0.567,0
en,He tossed his cigarette butt onto the prayer rug and,r2ds_045_M,taboo,M01_PAIRS_DESECRATION,none,concreteness,coder,233,0.005122307005383553,0.006869419542057227,-0.09012875536480687,0.05468,0.38831,-0.03777,0.06402,1.444,0
en,He tossed his cigarette butt onto the prayer rug and,r2ds_045_M,taboo,M01_PAIRS_DESECRATION,none,valence_extremity,coder,233,0.005122307005383553,0.006869419542057227,-0.09012875536480687,0.14467,0.02349,0.03012,0.07409,1.546,1
en,He tossed his cigarette butt onto the prayer rug and,r2ds_045_M,taboo,M01_PAIRS_DESECRATION,none,charge_extremity,coder,233,0.005122307005383553,0.006869419542057227,-0.09012875536480687,0.08716,0.18991,-0.00144,0.0602,1.472,0
en,He tossed his cigarette butt onto the prayer rug and,r2ds_045_M,taboo,M01_PAIRS_DESECRATION,none,concreteness_extremity,coder,233,0.005122307005383553,0.006869419542057227,-0.09012875536480687,-0.03196,0.64018,-0.02347,0.05995,-0.142,0
en,He tossed his cigarette butt onto the prayer rug and,r2ds_045_M,taboo,M01_PAIRS_DESECRATION,none,n_concreteness,norm,121,0.006067796697523806,0.007216993274085345,-0.6611570247933884,0.06945,0.44228,0.01521,0.04704,1.153,0
en,He tossed his cigarette butt onto the prayer rug and,r2ds_045_M,taboo,M01_PAIRS_DESECRATION,none,n_concreteness_extremity,norm,121,0.006067796697523806,0.007216993274085345,-0.6611570247933884,-0.0214,0.81309,0.08545,0.07237,-1.476,0
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,vulgarity,coder,254,0.0028988823502453893,0.003063618565958125,-0.1062992125984252,0.01038,0.8071,-0.01332,0.09233,0.257,0
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,register_level,coder,254,0.0028988823502453893,0.003063618565958125,-0.1062992125984252,0.10667,0.09345,-0.00905,0.06336,1.826,0
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,transgressiveness,coder,254,0.0028988823502453893,0.003063618565958125,-0.1062992125984252,0.03178,0.6082,-0.04746,0.05319,1.49,0
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,charge,coder,254,0.0028988823502453893,0.003063618565958125,-0.1062992125984252,-0.01178,0.84758,-0.04267,0.08529,0.362,0
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,valence,coder,254,0.0028988823502453893,0.003063618565958125,-0.1062992125984252,-0.09562,0.12444,0.01576,0.07669,-1.452,0
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,bodily_harm,coder,254,0.0028988823502453893,0.003063618565958125,-0.1062992125984252,-0.02399,0.72014,-0.00894,0.05535,-0.272,0
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,concreteness,coder,254,0.0028988823502453893,0.003063618565958125,-0.1062992125984252,-0.12498,0.04648,0.01666,0.03561,-3.978,1
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,valence_extremity,coder,254,0.0028988823502453893,0.003063618565958125,-0.1062992125984252,-0.07561,0.24138,-0.00654,0.07295,-0.947,0
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,charge_extremity,coder,254,0.0028988823502453893,0.003063618565958125,-0.1062992125984252,0.04756,0.44978,-0.03541,0.09383,0.884,0
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,concreteness_extremity,coder,254,0.0028988823502453893,0.003063618565958125,-0.1062992125984252,0.03394,0.58071,0.01442,0.08912,0.219,0
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,n_valence,norm,205,0.0027815180752535757,0.0029856688986165227,-0.1951219512195122,0.00087,0.992,0.01064,0.08434,-0.116,0
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,n_arousal,norm,205,0.0027815180752535757,0.0029856688986165227,-0.1951219512195122,0.03766,0.5972,0.02593,0.08841,0.133,0
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,n_dominance,norm,205,0.0027815180752535757,0.0029856688986165227,-0.1951219512195122,-0.09088,0.1914,-0.00914,0.06446,-1.268,0
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,n_concreteness,norm,223,0.0029645510912607816,0.0031530492887357,-0.07623318385650224,-0.06503,0.34783,0.05693,0.06601,-1.848,0
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,n_valence_extremity,norm,205,0.0027815180752535757,0.0029856688986165227,-0.1951219512195122,0.03719,0.5982,-0.0214,0.08372,0.7,0
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,n_arousal_extremity,norm,205,0.0027815180752535757,0.0029856688986165227,-0.1951219512195122,-0.02341,0.73813,0.0086,0.06771,-0.473,0
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,n_dominance_extremity,norm,205,0.0027815180752535757,0.0029856688986165227,-0.1951219512195122,-0.00798,0.90455,-0.0513,0.03044,1.423,0
en,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy",literary_097,other,LITERARY,F19,n_concreteness_extremity,norm,223,0.0029645510912607816,0.0031530492887357,-0.07623318385650224,0.04598,0.50725,-0.00979,0.05361,1.04,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,vulgarity,coder,144,0.005580341485349554,0.005624655923388657,-1.8541666666666667,0.00499,0.95452,0.01649,0.06118,-0.188,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,register_level,coder,144,0.005580341485349554,0.005624655923388657,-1.8541666666666667,-0.05429,0.53973,0.01752,0.0886,-0.81,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,transgressiveness,coder,144,0.005580341485349554,0.005624655923388657,-1.8541666666666667,-0.04095,0.63068,-0.03313,0.0166,-0.471,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,charge,coder,144,0.005580341485349554,0.005624655923388657,-1.8541666666666667,-0.07489,0.38581,0.02104,0.06537,-1.467,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,valence,coder,144,0.005580341485349554,0.005624655923388657,-1.8541666666666667,0.10012,0.22839,0.01552,0.04325,1.956,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,bodily_harm,coder,144,0.005580341485349554,0.005624655923388657,-1.8541666666666667,-0.08224,0.32484,0.04713,0.05549,-2.332,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,concreteness,coder,144,0.005580341485349554,0.005624655923388657,-1.8541666666666667,0.01538,0.85007,0.02013,0.07564,-0.063,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,valence_extremity,coder,144,0.005580341485349554,0.005624655923388657,-1.8541666666666667,-0.0013,0.98751,-0.00103,0.07336,-0.004,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,charge_extremity,coder,144,0.005580341485349554,0.005624655923388657,-1.8541666666666667,0.00661,0.94703,-0.03293,0.03191,1.239,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,concreteness_extremity,coder,144,0.005580341485349554,0.005624655923388657,-1.8541666666666667,-0.005,0.94803,0.03242,0.07391,-0.506,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,n_valence,norm,106,0.005180496761697117,0.005585721653307532,-1.8867924528301887,0.05781,0.55672,-0.05535,0.10153,1.115,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,n_arousal,norm,106,0.005180496761697117,0.005585721653307532,-1.8867924528301887,0.1046,0.27736,0.01801,0.07342,1.179,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,n_dominance,norm,106,0.005180496761697117,0.005585721653307532,-1.8867924528301887,0.00727,0.93753,-0.0196,0.09583,0.28,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,n_concreteness,norm,139,0.00464785204549878,0.004680270065162247,-1.9496402877697843,0.03372,0.70215,0.0207,0.07845,0.166,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,n_valence_extremity,norm,106,0.005180496761697117,0.005585721653307532,-1.8867924528301887,-0.03019,0.75612,-0.00111,0.1337,-0.218,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,n_arousal_extremity,norm,106,0.005180496761697117,0.005585721653307532,-1.8867924528301887,-0.14569,0.14443,0.02587,0.08613,-1.992,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,n_dominance_extremity,norm,106,0.005180496761697117,0.005585721653307532,-1.8867924528301887,-0.04039,0.67216,-0.015,0.07017,-0.362,0
en,The note on the door said I'll miss you if you,store_g049_B,other,OTHER,F13,n_concreteness_extremity,norm,139,0.00464785204549878,0.004680270065162247,-1.9496402877697843,-0.03054,0.70965,0.09225,0.08017,-1.532,0
en,She crept through her own back door and,r2th_045_U,property,M01_PAIRS_THEFT,none,vulgarity,coder,176,0.005994535600997434,0.0073384283872671326,-0.5,-4e-05,1.0,-0.04543,0.07695,0.59,0
en,She crept through her own back door and,r2th_045_U,property,M01_PAIRS_THEFT,none,register_level,coder,176,0.005994535600997434,0.0073384283872671326,-0.5,0.15652,0.03698,0.0317,0.03029,4.121,1
en,She crept through her own back door and,r2th_045_U,property,M01_PAIRS_THEFT,none,transgressiveness,coder,176,0.005994535600997434,0.0073384283872671326,-0.5,-0.04667,0.53523,-0.01291,0.04161,-0.811,0
en,She crept through her own back door and,r2th_045_U,property,M01_PAIRS_THEFT,none,charge,coder,176,0.005994535600997434,0.0073384283872671326,-0.5,-0.01884,0.81159,0.08824,0.11417,-0.938,0
en,She crept through her own back door and,r2th_045_U,property,M01_PAIRS_THEFT,none,valence,coder,176,0.005994535600997434,0.0073384283872671326,-0.5,-0.05388,0.45627,-0.00833,0.08275,-0.55,0
en,She crept through her own back door and,r2th_045_U,property,M01_PAIRS_THEFT,none,bodily_harm,coder,176,0.005994535600997434,0.0073384283872671326,-0.5,0.029,0.69915,0.00507,0.08093,0.296,0
en,She crept through her own back door and,r2th_045_U,property,M01_PAIRS_THEFT,none,concreteness,coder,176,0.005994535600997434,0.0073384283872671326,-0.5,-0.06889,0.37031,0.0218,0.03316,-2.735,0
en,She crept through her own back door and,r2th_045_U,property,M01_PAIRS_THEFT,none,valence_extremity,coder,176,0.005994535600997434,0.0073384283872671326,-0.5,-0.0715,0.35032,-0.07449,0.0223,0.134,0
en,She crept through her own back door and,r2th_045_U,property,M01_PAIRS_THEFT,none,charge_extremity,coder,176,0.005994535600997434,0.0073384283872671326,-0.5,-0.01035,0.89105,-0.02201,0.04882,0.239,0
en,She crept through her own back door and,r2th_045_U,property,M01_PAIRS_THEFT,none,concreteness_extremity,coder,176,0.005994535600997434,0.0073384283872671326,-0.5,-0.1097,0.14043,-0.01944,0.0423,-2.134,0
en,She crept through her own back door and,r2th_045_U,property,M01_PAIRS_THEFT,none,n_concreteness,norm,108,0.007136204175558828,0.00794559349561844,-1.0185185185185186,-0.10075,0.30285,-0.01867,0.11105,-0.739,0
en,She crept through her own back door and,r2th_045_U,property,M01_PAIRS_THEFT,none,n_concreteness_extremity,norm,108,0.007136204175558828,0.00794559349561844,-1.0185185185185186,0.02789,0.77661,-0.04738,0.12601,0.597,0
en,The mechanic looked at the engine and said well,profanity_3,profanity,DEFAULT,F01,vulgarity,coder,135,0.005271628436049339,0.004284161119431811,-1.8222222222222222,-0.04882,0.50275,-0.01982,0.07559,-0.384,0
en,The mechanic looked at the engine and said well,profanity_3,profanity,DEFAULT,F01,register_level,coder,135,0.005271628436049339,0.004284161119431811,-1.8222222222222222,0.06571,0.43778,-0.01445,0.1045,0.767,0
en,The mechanic looked at the engine and said well,profanity_3,profanity,DEFAULT,F01,transgressiveness,coder,135,0.005271628436049339,0.004284161119431811,-1.8222222222222222,-0.07695,0.28836,-0.02895,0.03731,-1.287,0
en,The mechanic looked at the engine and said well,profanity_3,profanity,DEFAULT,F01,charge,coder,135,0.005271628436049339,0.004284161119431811,-1.8222222222222222,0.03279,0.70965,0.01979,0.06895,0.188,0
en,The mechanic looked at the engine and said well,profanity_3,profanity,DEFAULT,F01,valence,coder,135,0.005271628436049339,0.004284161119431811,-1.8222222222222222,0.0766,0.38531,0.01256,0.10865,0.589,0
en,The mechanic looked at the engine and said well,profanity_3,profanity,DEFAULT,F01,bodily_harm,coder,135,0.005271628436049339,0.004284161119431811,-1.8222222222222222,0.00169,0.97751,-0.01871,0.05129,0.398,0
en,The mechanic looked at the engine and said well,profanity_3,profanity,DEFAULT,F01,concreteness,coder,135,0.005271628436049339,0.004284161119431811,-1.8222222222222222,0.08215,0.34633,-0.05436,0.07425,1.838,0
en,The mechanic looked at the engine and said well,profanity_3,profanity,DEFAULT,F01,valence_extremity,coder,135,0.005271628436049339,0.004284161119431811,-1.8222222222222222,0.10015,0.24488,0.06578,0.06882,0.5,0
en,The mechanic looked at the engine and said well,profanity_3,profanity,DEFAULT,F01,charge_extremity,coder,135,0.005271628436049339,0.004284161119431811,-1.8222222222222222,0.00279,0.97051,-0.00121,0.08965,0.045,0
